Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
60,坎特伯雷大学Canterbury Christ Church University,85.0%,80.3%,2.8%,114,74.2%,83.0,免费评估
62,蒂赛德大学Teesside University,83.8%,75.8%,15.0%,111,70.2%,82.9,免费评估
63,纽曼大学Newman University,80.9%,80.2%,2.2%,126,70.0%,82.5,免费评估
64,中央兰开夏大学University of Central Lancashire,83.5%,76.2%,,127,68.7%,82.3,免费评估
64,伦敦南岸大学London South Bank University,78.7%,77.2%,,103,88.2%,82.3,免费评估
64,阿尔斯特大学University of Ulster,86.7%,84.7%,27.5%,113,48.6%,82.3,免费评估
64,利兹大学University of Leeds,68.0%,69.6%,31.6%,145,59.0%,82.3,免费评估
68,波尔顿大学University of Bolton,87.3%,86.7%,3.1%,129,52.9%,82.1,免费评估
69,伍尔弗汉普顿大学University of Wolverhampton,78.1%,77.2%,1.9%,122,75.2%,82.0,免费评估
69,萨福克学院University Campus Suffolk,84.8%,72.9%,,140,60.7%,82.0,免费评估
69,巴斯斯巴大学Bath Spa University,74.4%,71.1%,3.2%,105,70.2%,82.0,免费评估
69,金斯顿大学Kingston University,92.3%,84.6%,,107,60.1%,82.0,免费评估
73,北安普顿大学The University of Northampton,81.7%,77.4%,1.8%,120,70.3%,81.8,免费评估
74,格罗斯泰斯特主教大学Bishop Grosseteste University,81.5%,76.0%,1.4%,116,73.3%,81.7,免费评估
74,伦敦都市大学London Metropolitan University,86.1%,84.4%,3.3%,92,70.5%,81.7,免费评估
76,牛津布鲁克斯大学Oxford Brookes University,74.3%,71.3%,3.3%,133,73.6%,81.4,免费评估
77,南威尔士大学The University of South Wales,81.5%,77.1%,,132,60.9%,80.7,免费评估
77,朴茨茅斯大学University of Portsmouth,79.4%,77.7%,,108,68.0%,80.7,免费评估
79,University of Wales Trinity St David,86.2%,81.7%,,113,56.4%,79.7,免费评估
80,东伦敦大学University of East London,77.4%,73.9%,2.8%,117,63.1%,79.3,免费评估
81,利兹贝克特大学Leeds Beckett University,78.2%,72.4%,2.3%,115,62.7%,79.0,免费评估
82,伦敦大学金史密斯学院Goldsmiths University of London,73.8%,68.2%,17.4%,108,61.5%,78.9,免费评估
83,卡迪夫都市大学Cardiff Metropolitan University,76.1%,72.6%,,112,52.0%,74.6,免费评估
84,格林多大学Glyndwr University,68.7%,62.3%,,120,52.3%,71.9,免费评估
