Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
54,坎特伯雷大学Canterbury Christ Church University,87.1%,81.2%,3.2%,106,34.7%,86.4,免费评估
55,金斯顿大学Kingston University,78.0%,76.4%,,109,53.3%,86.2,免费评估
56,布莱顿大学University of Brighton,75.7%,73.0%,12.4%,117,46.6%,86.1,免费评估
57,德比大学University of Derby,78.5%,74.3%,2.4%,103,54.2%,85.9,免费评估
57,蒂赛德大学Teesside University,75.8%,69.5%,15.0%,97,56.5%,85.9,免费评估
59,伦敦南岸大学London South Bank University,70.0%,69.9%,20.1%,95,59.4%,85.2,免费评估
60,切斯特大学University of Chester,81.6%,74.8%,0.3%,107,41.1%,84.8,免费评估
61,萨福克学院University Campus Suffolk,81.3%,78.4%,,101,39.3%,84.3,免费评估
62,温切斯特大学University of Winchester,78.7%,77.2%,4.4%,106,38.0%,84.1,免费评估
63,罗汉普顿大学Roehampton University,76.3%,73.6%,,96,52.7%,84.0,免费评估
64,利兹贝克特大学Leeds Beckett University,75.0%,74.3%,6.4%,107,34.2%,82.3,免费评估
