Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
27,罗汉普顿大学Roehampton University,71%,4.4/9,281,43.00%,76.2,免费评估
29,布莱顿大学University of Brighton,68%,4.3/9,279,47.00%,75.7,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,67%,,305,77.00%,75.6,免费评估
31,牛津布鲁克斯大学Oxford Brookes University,73%,,326,63.00%,74.9,免费评估
32,布鲁内尔大学Brunel University,73%,2.6/9,287,49.00%,74.6,免费评估
33,Bishop Grosseteste University College,,,223,76.00%,74.0,免费评估
34,萨塞克斯大学University of Sussex,56%,,380,73.00%,73.7,免费评估
35,奇切斯特大学University of Chichester,75%,1.7/9,301,47.00%,73.6,免费评估
36,诺丁汉大学University of Nottingham,74%,3.2/9,332,29.00%,73.4,免费评估
36,蒂赛德大学Teesside University,88%,,168,69.00%,73.4,免费评估
38,斯塔福德郡大学Staffordshire University,83%,1.4/9,229,51.00%,73.0,免费评估
39,格拉摩根大学University of Glamorgan,69%,1.7/9,294,54.00%,72.7,免费评估
40,米德塞斯大学Middlesex University,69%,3.1/9,189,63.00%,72.6,免费评估
41,利物浦约翰摩尔斯大学Liverpool John Moores University,80%,,281,55.00%,72.4,免费评估
42,巴斯斯巴大学Bath Spa University,73%,,283,62.00%,71.9,免费评估
43,切斯特大学University of Chester,67%,1.9/9,269,56.00%,71.7,免费评估
44,普利茅斯大学University of Plymouth,74%,2.2/9,277,43.00%,71.4,免费评估
45,哈德斯菲尔德大学University of Huddersfield,75%,,285,58.00%,71.3,免费评估
46,格罗斯特大学University of Gloucestershire,78%,,275,52.00%,70.5,免费评估
47,温切斯特大学University of Winchester,72%,1.9/9,268,45.00%,69.9,免费评估
48,伯明翰城市大学Birmingham City University,77%,,238,58.00%,69.8,免费评估
49,University College Falmouth,71%,,305,53.00%,69.5,免费评估
50,索尔福德大学University of Salford,66%,1.5/9,312,46.00%,69.0,免费评估
51,赫特福德大学University of Hertfordshire,66%,1.2/9,261,58.00%,68.9,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,73%,1.8/9,250,45.00%,68.9,免费评估
53,金斯顿大学Kingston University,79%,1.7/9,242,38.00%,68.5,免费评估
54,Uni of the Arts,63%,,298,61.00%,67.9,免费评估
55,英国圣玛丽大学学院St Mary's University College,75%,,270,50.00%,67.7,免费评估
56,西英格兰大学University of the West of England,80%,,285,40.00%,67.6,免费评估
57,艾芝西尔大学Edge Hill University,75%,,276,47.00%,67.2,免费评估
57,诺桑比亚大学Northumbria University,70%,,260,57.00%,67.2,免费评估
59,哥比亚大学University of Cumbria,68%,,266,57.00%,66.9,免费评估
60,伦敦南岸大学London South Bank University,73%,,235,52.00%,65.3,免费评估
61,威斯敏斯特大学University of Westminster,65%,,301,49.00%,64.9,免费评估
62,朴茨茅斯大学University of Portsmouth,77%,0.8/9,271,32.00%,64.8,免费评估
63,贝德福德大学University of Bedfordshire,72%,2.6/9,201,37.00%,64.7,免费评估
64,剑桥安鲁大学Anglia Ruskin University,72%,,266,44.00%,64.4,免费评估
65,桑德兰大学University of Sunderland,78%,1.2/9,215,36.00%,64.2,免费评估
66,谢菲尔德哈莱姆大学Sheffield Hallam University,76%,,281,35.00%,64.1,免费评估
66,北安普顿大学The University of Northampton,63%,1.2/9,256,48.00%,64.1,免费评估
68,伍斯特大学University of Worcester,79%,,243,38.00%,63.8,免费评估
68,约克圣约翰大学York St John University,59%,1.8/9,273,44.00%,63.8,免费评估
70,波尔顿大学University of Bolton,68%,,289,42.00%,63.5,免费评估
71,创意艺术大学University for the Creative Arts,67%,,260,49.00%,63.4,免费评估
72,Canterbury CC,74%,,289,32.00%,62.7,免费评估
73,阿尔斯特大学University of Ulster,68%,,266,43.00%,62.2,免费评估
74,格林威治大学The University of Greenwich,73%,,245,39.00%,61.7,免费评估
75,纽波特大学University of Wales Newport,64%,,261,46.00%,61.2,免费评估
76,林肯大学University of Lincoln,61%,1.2/9,257,42.00%,61.1,免费评估
77,Soton Solent,64%,,247,49.00%,61.0,免费评估
77,Newman University College,,,188,57.00%,61.0,免费评估
79,Central Lancs,64%,,260,45.00%,60.6,免费评估
80,University College Plymouth St Mark and St John Marjon,71%,,190,44.00%,59.3,免费评估
81,东伦敦大学University of East London,57%,1.9/9,213,42.00%,58.9,免费评估
82,德比大学University of Derby,65%,,248,38.00%,58.1,免费评估
83,Thames Valley,53%,,239,53.00%,57.0,免费评估
84,Leeds Met,42%,,278,56.00%,55.4,免费评估
85,新白金汉大学Buckinghamshire New University,64%,,187,32.00%,51.8,免费评估
