Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
49,布拉德福德大学University of Bradford,75.7%,78.0%,7.7%,115,79.4%,77.4,免费评估
50,西英格兰大学University of the West of England,73.9%,74.0%,10.6%,126,77.9%,77.3,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,70.8%,71.4%,17.8%,121,78.8%,77.3,免费评估
50,赫特福德大学University of Hertfordshire,74.5%,76.6%,16.5%,118,74.8%,77.3,免费评估
53,阿尔斯特大学University of Ulster,72.6%,71.2%,,121,83.8%,76.3,免费评估
54,南威尔士大学The University of South Wales,65.0%,64.3%,,117,94.7%,76.2,免费评估
55,北安普顿大学The University of Northampton,78.8%,74.6%,4.1%,109,,75.7,免费评估
56,索尔福德大学University of Salford,76.7%,78.4%,4.4%,124,69.2%,75.4,免费评估
57,Manchester Metropolitan University,63.6%,65.3%,16.3%,126,75.8%,74.5,免费评估
58,圣大卫三一学院University of Wales Trinity Saint David,80.9%,81.4%,1.0%,99,67.7%,74.1,免费评估
59,伦敦城市大学City University London,69.4%,69.7%,20.2%,131,58.8%,73.1,免费评估
60,金斯顿大学Kingston University,71.9%,77.4%,2.9%,118,61.1%,71.8,免费评估
61,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,65.0%,69.4%,4.7%,152,59.2%,71.5,免费评估
62,中央兰开夏大学University of Central Lancashire,66.2%,60.0%,7.1%,126,68.1%,71.4,免费评估
63,伯明翰城市大学Birmingham City University,70.1%,69.6%,,116,66.0%,71.1,免费评估
64,剑桥安鲁大学Anglia Ruskin University,85.2%,86.0%,9.1%,79,48.0%,70.7,免费评估
65,斯塔福德郡大学Staffordshire University,67.1%,61.6%,5.7%,122,61.3%,69.7,免费评估
66,布莱顿大学University of Brighton,54.0%,57.9%,7.4%,114,70.0%,68.2,免费评估
67,波尔顿大学University of Bolton,73.3%,69.3%,,107,48.3%,67.0,免费评估
