Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
70,曼彻斯特城市大学Manchester Metropolitan University,78.4%,78.9%,12.0%,126.0,60.6%,79.4,免费评估
71,赫特福德大学University of Hertfordshire,75.9%,80.0%,6.0%,107.0,70.8%,79.0,免费评估
71,格罗斯特大学University of Gloucestershire,74.4%,76.4%,,118.0,73.8%,79.0,免费评估
73,玛格丽特女王大学Queen Margaret University,72.2%,70.5%,8.6%,145.0,64.9%,78.9,免费评估
73,赫瑞瓦特大学Heriot Watt University,67.1%,60.7%,26.9%,162.0,59.3%,78.9,免费评估
75,伍斯特大学University of Worcester,81.3%,82.7%,7.1%,119.0,57.7%,78.8,免费评估
75,谢菲尔德哈莱姆大学Sheffield Hallam University,83.2%,82.1%,3.7%,117.0,58.5%,78.8,免费评估
77,西苏格兰大学University of the West of Scotland,76.7%,73.5%,9.4%,151.0,54.5%,78.7,免费评估
77,伯明翰城市大学Birmingham City University,86.4%,82.7%,,112.0,58.7%,78.7,免费评估
77,牛津布鲁克斯大学Oxford Brookes University,73.4%,73.9%,18.1%,132.0,60.2%,78.7,免费评估
80,伦敦大学玛丽女王学院Queen Mary University of London,64.9%,72.2%,26.1%,137.0,63.3%,78.6,免费评估
81,伦敦南岸大学London South Bank University,71.5%,69.4%,8.6%,105.0,78.3%,78.5,免费评估
81,贝德福德大学University of Bedfordshire,80.8%,78.6%,25.1%,93.0,58.6%,78.5,免费评估
83,桑德兰大学University of Sunderland,84.6%,77.0%,7.5%,114.0,57.0%,78.4,免费评估
83,东伦敦大学University of East London,74.1%,75.5%,8.3%,109.0,70.4%,78.4,免费评估
85,伦敦大学金史密斯学院Goldsmiths University of London,69.7%,68.9%,40.4%,130.0,52.8%,78.3,免费评估
86,西英格兰大学University of the West of England,83.1%,83.8%,8.2%,117.0,52.5%,78.2,免费评估
87,奇切斯特大学University of Chichester,85.3%,85.7%,10.3%,101.0,52.9%,78.0,免费评估
88,威斯敏斯特大学University of Westminster,73.1%,73.8%,9.3%,115.0,67.4%,77.9,免费评估
88,伯恩茅斯大学Bournemouth University,81.1%,81.5%,13.0%,113.0,53.4%,77.9,免费评估
88,伦敦城市大学City University London,68.0%,72.3%,24.1%,140.0,56.9%,77.9,免费评估
91,约克圣约翰大学York St John University,83.8%,80.9%,11.0%,111.0,52.2%,77.8,免费评估
92,格林威治大学The University of Greenwich,78.1%,79.4%,6.7%,127.0,53.5%,77.3,免费评估
93,伍尔弗汉普顿大学University of Wolverhampton,73.8%,74.8%,,109.0,69.4%,77.0,免费评估
94,利兹圣三一大学Leeds Trinity University,81.6%,81.0%,,109.0,57.3%,76.9,免费评估
94,"特威克南圣玛丽大学St Mary's, Twickenham",87.2%,84.6%,4.8%,101.0,49.3%,76.9,免费评估
96,南威尔士大学The University of South Wales,80.7%,77.3%,0.9%,123.0,53.7%,76.7,免费评估
96,伦敦都市大学London Metropolitan University,78.3%,72.7%,,107.0,65.1%,76.7,免费评估
96,Solent University,78.5%,78.3%,,111.0,60.5%,76.7,免费评估
99,布鲁内尔大学Brunel University,66.3%,68.6%,26.6%,122.0,59.0%,76.5,免费评估
100,米德塞斯大学Middlesex University,71.3%,72.2%,7.6%,113.0,64.2%,76.2,免费评估
101,萨福克学院University Campus Suffolk,83.4%,76.2%,,96.0,59.0%,76.1,免费评估
102,索尔福德大学University of Salford,74.4%,74.6%,3.8%,125.0,56.7%,76.0,免费评估
103,卡迪夫都市大学Cardiff Metropolitan University,76.2%,75.6%,,108.0,61.9%,75.9,免费评估
104,新白金汉大学Buckinghamshire New University,81.2%,84.5%,,126.0,44.4%,75.8,免费评估
105,University of Wales Trinity St David,84.6%,81.1%,,104.0,49.6%,75.6,免费评估
106,巴斯斯巴大学Bath Spa University,73.7%,69.3%,,109.0,63.7%,75.1,免费评估
107,温切斯特大学University of Winchester,76.9%,79.6%,6.5%,107.0,51.0%,75.0,免费评估
108,利兹贝克特大学Leeds Beckett University,78.7%,79.7%,6.5%,110.0,48.1%,74.9,免费评估
109,纽曼大学Newman University,77.4%,77.2%,0.8%,109.0,51.3%,74.3,免费评估
109,金斯顿大学Kingston University,77.7%,72.4%,6.5%,107.0,51.0%,74.3,免费评估
111,坎特伯雷大学Canterbury Christ Church University,75.4%,76.7%,2.2%,111.0,49.8%,73.8,免费评估
112,剑桥安鲁大学Anglia Ruskin University,77.9%,74.2%,12.6%,105.0,43.9%,73.6,免费评估
113,格林多大学Glyndwr University,69.9%,68.5%,3.6%,,59.0%,73.3,免费评估
114,布莱顿大学University of Brighton,73.7%,69.5%,12.4%,115.0,42.5%,72.5,免费评估
115,格罗斯泰斯特主教大学Bishop Grosseteste University,62.5%,58.1%,,111.0,62.3%,71.0,免费评估
116,北安普顿大学The University of Northampton,71.1%,71.4%,0.4%,100.0,47.3%,70.6,免费评估
