Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
29,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.2%,70.5%,38.1%,143,56.6%,88.6,免费评估
30,萨塞克斯大学University of Sussex,66.7%,67.5%,43.6%,135,72.3%,88.1,免费评估
31,"伦敦大学伯克贝克学院Birkbeck, University Of London",83.5%,78.7%,34.7%,91,74.1%,88.0,免费评估
32,利物浦约翰摩尔斯大学Liverpool John Moores University,83.7%,83.6%,6.2%,137,67.2%,87.8,免费评估
33,斯塔福德郡大学Staffordshire University,83.6%,81.8%,6.7%,105,81.3%,87.1,免费评估
34,朴茨茅斯大学University of Portsmouth,84.2%,81.9%,12.8%,106,75.5%,87.0,免费评估
34,利物浦大学The University of Liverpool,85.6%,83.7%,,100,84.8%,87.0,免费评估
36,西英格兰大学University of the West of England,84.9%,81.1%,18.6%,109,67.8%,86.8,免费评估
37,亚伯大学Aberystwyth University,86.1%,78.9%,9.2%,123,66.8%,86.7,免费评估
38,牛津布鲁克斯大学Oxford Brookes University,75.8%,73.7%,25.3%,127,67.0%,86.4,免费评估
39,University of Lincoln,80.0%,79.3%,4.0%,131,72.3%,86.3,免费评估
39,龙比亚大学Napier University,74.8%,74.9%,9.5%,165,59.5%,86.3,免费评估
41,威斯敏斯特大学University of Westminster,72.9%,69.9%,28.3%,128,69.0%,86.2,免费评估
42,考文垂大学Coventry University,75.3%,74.3%,18.1%,126,70.3%,85.8,免费评估
43,曼彻斯特城市大学Manchester Metropolitan University,73.7%,71.5%,29.0%,132,61.9%,85.6,免费评估
43,中央兰开夏大学University of Central Lancashire,82.4%,81.0%,7.9%,125,64.6%,85.6,免费评估
45,伦敦大学玛丽女王学院Queen Mary University of London,76.1%,68.3%,35.1%,139,52.2%,85.5,免费评估
46,"特威克南圣玛丽大学St Mary's, Twickenham",89.5%,84.1%,9.1%,106,62.1%,85.4,免费评估
47,Plymouth Marjon University,88.7%,88.4%,,112,58.5%,84.2,免费评估
48,罗汉普顿大学Roehampton University,75.8%,76.3%,26.4%,96,69.5%,84.1,免费评估
48,德比大学University of Derby,82.1%,74.8%,13.5%,112,64.2%,84.1,免费评估
50,伯明翰城市大学Birmingham City University,82.2%,76.2%,6.0%,124,62.2%,84.0,免费评估
51,西苏格兰大学University of the West of Scotland,75.5%,68.7%,11.3%,151,56.0%,83.8,免费评估
51,玛格丽特女王大学Queen Margaret University,69.2%,65.1%,14.0%,152,62.9%,83.8,免费评估
53,罗伯特高登大学The Robert Gordon University,74.6%,67.3%,7.5%,156,57.3%,83.7,免费评估
54,赫尔大学The University of Hull,79.7%,80.2%,11.2%,119,59.4%,83.6,免费评估
55,伯恩茅斯大学Bournemouth University,73.9%,73.8%,15.1%,129,60.1%,83.1,免费评估
55,班戈大学Bangor University,84.0%,80.6%,24.7%,125,38.9%,83.1,免费评估
57,哈德斯菲尔德大学University of Huddersfield,79.1%,74.5%,,118,69.2%,83.0,免费评估
58,格罗斯特大学University of Gloucestershire,79.4%,78.8%,9.3%,115,60.2%,82.8,免费评估
59,东伦敦大学University of East London,84.7%,83.2%,13.9%,107,51.7%,82.7,免费评估
60,Ravensbourne University London,76.9%,69.5%,,106,78.8%,82.6,免费评估
60,布鲁内尔大学Brunel University,69.6%,72.6%,23.0%,110,67.5%,82.6,免费评估
62,Solent University,76.5%,74.2%,0.8%,117,69.8%,82.4,免费评估
63,谢菲尔德哈莱姆大学Sheffield Hallam University,76.5%,75.4%,14.4%,121,56.6%,82.2,免费评估
64,创意艺术大学University for the Creative Arts,83.2%,79.5%,3.4%,101,62.8%,82.0,免费评估
65,约克圣约翰大学York St John University,92.4%,92.0%,4.4%,107,40.3%,81.8,免费评估
66,蒂赛德大学Teesside University,76.9%,72.5%,2.9%,100,73.6%,81.6,免费评估
66,桑德兰大学University of Sunderland,74.1%,70.1%,13.0%,112,64.4%,81.6,免费评估
68,剑桥安鲁大学Anglia Ruskin University,85.4%,81.0%,26.4%,101,40.4%,81.5,免费评估
69,艾芝西尔大学Edge Hill University,77.4%,77.0%,10.2%,126,50.9%,81.3,免费评估
69,巴斯斯巴大学Bath Spa University,71.3%,68.7%,13.9%,122,62.2%,81.3,免费评估
69,坎特伯雷大学Canterbury Christ Church University,78.0%,73.6%,7.3%,105,64.2%,81.3,免费评估
72,伍斯特大学University of Worcester,78.4%,76.7%,8.2%,111,57.2%,81.0,免费评估
73,切斯特大学University of Chester,77.6%,71.6%,4.3%,104,66.8%,80.9,免费评估
74,利兹圣三一大学Leeds Trinity University,79.7%,76.4%,3.9%,101,62.9%,80.8,免费评估
75,温切斯特大学University of Winchester,74.7%,74.5%,15.8%,115,54.0%,80.7,免费评估
75,金斯顿大学Kingston University,79.9%,75.1%,15.7%,111,49.5%,80.7,免费评估
77,伦敦艺术大学University of the Arts London,75.8%,71.4%,,117,64.3%,80.6,免费评估
78,利兹贝克特大学Leeds Beckett University,82.1%,83.7%,11.0%,104,47.5%,80.5,免费评估
79,法尔茅斯大学Falmouth University,72.9%,65.1%,,118,68.8%,80.3,免费评估
80,米德塞斯大学Middlesex University,77.8%,76.7%,11.0%,112,51.3%,80.2,免费评估
81,格林威治大学The University of Greenwich,73.0%,69.2%,3.5%,121,61.8%,80.1,免费评估
82,伦敦南岸大学London South Bank University,69.5%,70.0%,12.8%,105,66.9%,80.0,免费评估
83,伍尔弗汉普顿大学University of Wolverhampton,69.6%,68.9%,33.2%,91,57.8%,79.6,免费评估
84,奇切斯特大学University of Chichester,83.5%,83.2%,,118,40.7%,79.1,免费评估
85,萨福克学院University Campus Suffolk,83.4%,68.2%,,122,45.5%,78.8,免费评估
86,Wrexham Glyndŵr University,74.8%,62.7%,7.8%,105,58.7%,78.2,免费评估
87,贝德福德大学University of Bedfordshire,79.5%,78.1%,8.2%,85,52.0%,77.6,免费评估
88,阿尔斯特大学University of Ulster,64.9%,61.4%,34.0%,117,41.8%,77.2,免费评估
89,北安普顿大学The University of Northampton,77.2%,70.4%,,98,55.4%,77.0,免费评估
90,南威尔士大学The University of South Wales,74.8%,70.1%,,123,43.3%,76.5,免费评估
91,伦敦都市大学London Metropolitan University,66.3%,59.6%,5.9%,99,66.1%,76.2,免费评估
92,泰晤士河谷大学Thames Valley University,64.3%,57.7%,4.5%,115,61.9%,76.1,免费评估
93,布莱顿大学University of Brighton,68.5%,65.4%,16.2%,108,44.0%,75.3,免费评估
94,University of Wales Trinity St David,81.2%,77.6%,,81,46.2%,75.0,免费评估
95,哥比亚大学University of Cumbria,67.7%,53.1%,,106,57.9%,73.9,免费评估
96,新白金汉大学Buckinghamshire New University,61.8%,56.0%,,113,46.1%,71.0,免费评估
97,布拉德福德大学University of Bradford,69.5%,62.1%,,123,27.8%,70.9,免费评估
