Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
26,牛津大学University of Oxford,UnitedKingdom,75.7,50.9,79.1,42.2,0.0,189.1,免费评估
27,华威大学The University of Warwick,UnitedKingdom,73.7,47.6,76.2,47.1,0.0,189.0,免费评估
28,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,50.4,51.6,61.0,52.7,27.7,187.9,免费评估
29,墨尔本大学The University of Melbourne,Australia,61.0,55.4,78.0,57.7,0.0,184.8,免费评估
30,麻省理工学院Massachusetts Institute of Technology,UnitedStates,62.5,70.4,64.3,47.1,0.0,182.5,免费评估
31,普渡大学Purdue University,UnitedStates,52.9,41.2,50.4,49.4,27.7,182.2,免费评估
32,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,58.2,60.7,67.1,53.7,0.0,178.1,免费评估
33,伦敦大学学院University College London,UnitedKingdom,62.0,64.8,74.2,44.7,0.0,177.6,免费评估
34,滑铁卢大学University of Waterloo,Canada,65.8,40.9,77.1,42.2,0.0,169.0,免费评估
35,南加州大学University of Southern California,UnitedStates,56.9,51.9,62.5,49.4,0.0,166.9,免费评估
36,俄亥俄州立大学Ohio State University,UnitedStates,61.4,56.0,56.9,40.8,0.0,166.6,免费评估
37,康奈尔大学Cornell University,UnitedStates,58.0,48.8,64.8,47.1,0.0,165.0,免费评估
38,巴斯大学University of Bath,UnitedKingdom,42.4,52.8,77.3,25.8,39.2,162.8,免费评估
39,香港大学The University of Hong Kong,China-HongKong,61.7,50.9,64.5,38.0,0.0,162.5,免费评估
40,爱荷华州立大学Iowa State University (ISU),UnitedStates,54.5,38.9,55.9,54.8,0.0,161.5,免费评估
41,Peking University,China,47.5,54.3,82.2,54.8,0.0,161.4,免费评估
42,英属哥伦比亚大学University of British Columbia,Canada,61.5,44.0,81.5,36.5,0.0,158.9,免费评估
43,University of Paris-Sud (Paris 11),France,50.5,45.3,52.3,14.9,39.2,157.8,免费评估
44,帝国理工学院Imperial College London,UnitedKingdom,62.2,47.6,70.5,33.3,0.0,157.4,免费评估
45,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,52.7,47.3,59.2,48.3,0.0,156.9,免费评估
46,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,53.2,49.3,74.8,44.7,0.0,156.7,免费评估
47,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,57.5,67.3,68.3,29.8,0.0,156.5,免费评估
48,Seoul National University,SouthKorea,54.5,48.3,78.2,42.2,0.0,155.9,免费评估
49,纽约大学New York University,UnitedStates,60.6,47.3,63.6,35.0,0.0,155.8,免费评估
50,麦克马斯特大学McMaster University,Canada,67.2,90.7,92.5,0.0,0.0,155.4,免费评估
