Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.6%,78.2%,8.1%,187,91.5%,87.7,免费评估
25,西苏格兰大学University of the West of Scotland,80.9%,83.9%,29.0%,160,78.3%,87.4,免费评估
26,牛津布鲁克斯大学Oxford Brookes University,87.4%,84.6%,3.0%,145,96.0%,87.2,免费评估
27,哈德斯菲尔德大学University of Huddersfield,89.9%,84.9%,13.2%,139,87.7%,87.1,免费评估
28,布鲁内尔大学Brunel University,79.7%,85.2%,18.2%,147,90.8%,86.9,免费评估
29,赫尔大学The University of Hull,83.8%,78.6%,16.7%,,88.2%,86.6,免费评估
30,埃克塞特大学University of Exeter,82.0%,79.6%,,173,89.7%,86.5,免费评估
31,布莱顿大学University of Brighton,84.7%,81.0%,4.8%,146,94.4%,86.3,免费评估
32,朴茨茅斯大学University of Portsmouth,87.7%,81.5%,24.3%,130,,86.2,免费评估
33,伯明翰城市大学Birmingham City University,85.4%,83.8%,1.5%,150,91.3%,86.1,免费评估
34,普利茅斯大学University of Plymouth,83.9%,79.2%,9.5%,138,95.7%,86.0,免费评估
35,Manchester Metropolitan University,88.3%,83.0%,12.0%,153,77.7%,85.9,免费评估
36,伦敦南岸大学London South Bank University,89.0%,84.7%,13.7%,126,87.5%,85.7,免费评估
36,蒂赛德大学Teesside University,91.3%,81.5%,2.4%,140,87.5%,85.7,免费评估
38,谢菲尔德哈莱姆大学Sheffield Hallam University,92.4%,91.0%,3.7%,131,83.6%,85.6,免费评估
39,南威尔士大学The University of South Wales,84.0%,78.3%,2.2%,149,90.9%,85.1,免费评估
40,伦敦都市大学London Metropolitan University,80.9%,81.0%,5.2%,,90.0%,84.9,免费评估
41,考文垂大学Coventry University,89.5%,89.2%,4.5%,128,84.7%,84.8,免费评估
41,伍斯特大学University of Worcester,95.5%,92.0%,2.6%,133,74.4%,84.8,免费评估
43,西英格兰大学University of the West of England,87.3%,88.9%,8.2%,137,79.1%,84.6,免费评估
44,阿尔斯特大学University of Ulster,81.0%,80.5%,27.7%,137,76.0%,84.3,免费评估
44,伯恩茅斯大学Bournemouth University,79.9%,77.1%,4.7%,147,91.4%,84.3,免费评估
46,林肯大学University of Lincoln,83.1%,84.8%,22.6%,135,72.3%,83.7,免费评估
47,剑桥安鲁大学Anglia Ruskin University,88.7%,88.6%,3.1%,111,89.5%,83.6,免费评估
48,德蒙福特大学De Montfort University,84.3%,85.3%,13.0%,119,84.2%,83.4,免费评估
49,金斯顿大学Kingston University,73.4%,70.7%,2.6%,,100.0%,83.0,免费评估
50,格林多大学Glyndwr University,89.4%,84.4%,3.6%,129,77.8%,82.9,免费评估
51,卡迪夫都市大学Cardiff Metropolitan University,80.0%,74.2%,3.6%,141,88.2%,82.7,免费评估
51,布拉德福德大学University of Bradford,76.7%,78.8%,9.5%,135,88.2%,82.7,免费评估
51,贝德福德大学University of Bedfordshire,76.3%,72.5%,25.1%,109,94.6%,82.7,免费评估
54,班戈大学Bangor University,75.8%,78.0%,34.7%,134,70.0%,82.5,免费评估
55,索尔福德大学University of Salford,84.1%,81.7%,3.8%,140,76.4%,82.2,免费评估
56,埃塞克斯大学University of Essex,87.8%,89.1%,,113,82.1%,81.9,免费评估
57,格林威治大学The University of Greenwich,82.9%,80.3%,2.2%,132,81.8%,81.8,免费评估
58,利物浦约翰摩尔斯大学Liverpool John Moores University,79.0%,81.6%,6.0%,139,78.5%,81.7,免费评估
59,北安普顿大学The University of Northampton,78.6%,75.4%,1.6%,130,89.5%,81.4,免费评估
60,约克圣约翰大学York St John University,81.1%,81.1%,1.9%,131,81.1%,81.3,免费评估
61,坎特伯雷大学Canterbury Christ Church University,77.7%,71.3%,2.2%,119,95.9%,81.0,免费评估
62,德比大学University of Derby,80.3%,74.8%,7.3%,126,79.9%,80.4,免费评估
63,桑德兰大学University of Sunderland,69.5%,64.5%,7.5%,,95.2%,80.0,免费评估
63,玛格丽特女王大学Queen Margaret University,76.4%,71.5%,6.7%,144,75.3%,80.0,免费评估
65,赫特福德大学University of Hertfordshire,75.1%,75.4%,4.0%,121,87.8%,79.9,免费评估
66,诺丁汉大学University of Nottingham,80.1%,77.6%,31.4%,106,65.8%,79.6,免费评估
67,威斯敏斯特大学University of Westminster,81.4%,81.1%,21.2%,113,65.1%,79.4,免费评估
67,中央兰开夏大学University of Central Lancashire,83.7%,79.6%,8.3%,138,59.6%,79.4,免费评估
69,利兹贝克特大学Leeds Beckett University,79.3%,80.0%,3.5%,117,79.3%,79.3,免费评估
70,切斯特大学University of Chester,79.7%,75.9%,12.0%,119,70.2%,78.7,免费评估
71,米德塞斯大学Middlesex University,76.2%,76.2%,10.0%,126,70.7%,78.4,免费评估
72,艾芝西尔大学Edge Hill University,89.2%,91.0%,2.0%,,50.0%*,78.1,免费评估
73,"特威克南圣玛丽大学St Mary's, Twickenham",64.5%,63.0%,,139,87.4%,77.2,免费评估
74,东伦敦大学University of East London,83.3%,84.6%,7.6%,113,55.4%,76.6,免费评估
74,阿伯泰邓迪大学University of Abertay Dundee,61.0%,64.2%,,149*,82.6%,76.6,免费评估
76,哥比亚大学University of Cumbria,57.1%,59.3%,0.7%,141,91.3%,76.2,免费评估
77,Plymouth Marjon University,82.6%,79.6%,,138,38.9%,74.3,免费评估
78,纽曼大学Newman University,75.0%,74.0%,,117,61.5%,74.0,免费评估
79,斯塔福德郡大学Staffordshire University,78.2%,76.7%,,86,67.7%,73.3,免费评估
80,圣大卫三一学院University of Wales Trinity Saint David,86.8%,76.8%,,117,39.1%,72.9,免费评估
