Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
37,伯明翰大学University of Birmingham,72%,2.3/9,335.0,57.00%,76.2,免费评估
38,阿尔斯特大学University of Ulster,80%,1.9/9,238.0,,75.9,免费评估
39,赫尔大学The University of Hull,75%,1.5/9,254.0,83.00%,75.4,免费评估
40,罗汉普顿大学Roehampton University,74%,1.7/9,270.0,75.00%,74.9,免费评估
41,Newman University College,78%,1.1/9,250.0,80.00%,74.7,免费评估
42,哥比亚大学University of Cumbria,69%,0.4/9,283.0,83.00%,74.5,免费评估
43,Bishop Grosseteste University College,82%,0.5/9,265.0,93.00%,74.3,免费评估
44,金斯顿大学Kingston University,81%,1.0/9,258.0,79.00%,74.2,免费评估
45,伦敦大学金史密斯学院Goldsmiths University of London,78%,1.8/9,231.0,81.00%,74.1,免费评估
46,英国圣玛丽大学学院St Mary's University College,75%,0.5/9,276.0,89.00%,74.0,免费评估
47,伍斯特大学University of Worcester,77%,,287.0,76.00%,73.8,免费评估
48,伍尔弗汉普顿大学University of Wolverhampton,75%,1.3/9,,,73.7,免费评估
49,纽波特大学University of Wales Newport,74%,0.3/9,279.0,86.00%,73.5,免费评估
50,温切斯特大学University of Winchester,76%,1.8/9,281.0,76.00%,73.1,免费评估
51,赫特福德大学University of Hertfordshire,79%,1.0/9,261.0,73.00%,72.7,免费评估
52,Central Lancs,80%,0.4/9,242.0,78.00%,72.6,免费评估
52,德比大学University of Derby,87%,,249.0,73.00%,72.6,免费评估
54,巴斯斯巴大学Bath Spa University,81%,0.8/9,269.0,75.00%,72.3,免费评估
55,德蒙福特大学De Montfort University,84%,,247.0,68.00%,72.0,免费评估
55,Leeds Met,69%,1.0/9,283.0,81.00%,72.0,免费评估
55,谢菲尔德哈莱姆大学Sheffield Hallam University,71%,1.4/9,284.0,83.00%,72.0,免费评估
58,切斯特大学University of Chester,73%,0.9/9,271.0,77.00%,71.5,免费评估
59,格林多大学Glyndwr University,83%,0.4/9,244.0,67.00%,71.4,免费评估
60,利物浦约翰摩尔斯大学Liverpool John Moores University,73%,1.0/9,233.0,71.00%,71.2,免费评估
61,University College Plymouth St Mark and St John Marjon,72%,0.3/9,238.0,84.00%,71.0,免费评估
62,贝德福德大学University of Bedfordshire,69%,,236.0,86.00%,70.4,免费评估
63,格林威治大学The University of Greenwich,68%,1.1/9,252.0,80.00%,70.2,免费评估
64,诺丁汉特伦特大学Nottingham Trent University,78%,,274.0,76.00%,69.5,免费评估
65,米德塞斯大学Middlesex University,59%,,223.0,90.00%,67.5,免费评估
66,剑桥安鲁大学Anglia Ruskin University,56%,,264.0,81.00%,64.8,免费评估
67,东伦敦大学University of East London,61%,1.4/9,177.0,57.00%,62.5,免费评估
68,伯明翰大学学院University College Birmingham,73%,,222.0,37.00%,60.6,免费评估
