Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
35,切斯特大学University of Chester,91.0%,90.1%,6.6%,129,62.8%,87.1,免费评估
36,布莱顿大学University of Brighton,82.3%,83.2%,10.9%,143,66.5%,87.0,免费评估
37,阿尔斯特大学University of Ulster,74.5%,72.9%,31.0%,150,64.9%,86.9,免费评估
38,赫尔大学The University of Hull,86.2%,85.3%,14.2%,140,59.6%,86.8,免费评估
38,阿伯泰邓迪大学University of Abertay Dundee,81.1%,75.9%,8.9%,157,65.9%,86.8,免费评估
40,伦敦南岸大学London South Bank University,77.5%,75.7%,35.0%,96,79.4%,86.6,免费评估
41,Northumbria University,81.7%,81.6%,4.4%,154,65.0%,86.5,免费评估
42,罗汉普顿大学Roehampton University,79.7%,78.6%,20.6%,105,76.8%,85.9,免费评估
43,谢菲尔德哈莱姆大学Sheffield Hallam University,84.3%,82.9%,8.5%,135,64.1%,85.8,免费评估
44,伦敦都市大学London Metropolitan University,88.6%,86.0%,,114,70.6%,85.5,免费评估
45,"特威克南圣玛丽大学St Mary's, Twickenham",75.1%,75.3%,4.8%,143,74.2%,85.4,免费评估
46,亚伯大学Aberystwyth University,83.8%,82.7%,23.5%,115,62.3%,85.3,免费评估
47,利兹贝克特大学Leeds Beckett University,80.1%,80.9%,12.6%,131,66.1%,85.2,免费评估
48,金斯顿大学Kingston University,97.4%,93.5%,2.6%,118,53.0%,85.1,免费评估
49,Plymouth Marjon University,80.3%,81.3%,,153,61.8%,84.8,免费评估
50,龙比亚大学Napier University,80.9%,81.3%,5.3%,152,58.3%,84.7,免费评估
50,艾芝西尔大学Edge Hill University,83.0%,80.6%,7.7%,145,58.2%,84.7,免费评估
50,奇切斯特大学University of Chichester,80.2%,81.9%,15.2%,126,64.2%,84.7,免费评估
50,东伦敦大学University of East London,82.1%,74.7%,7.6%,129,68.4%,84.7,免费评估
54,波尔顿大学University of Bolton,82.4%,76.0%,,121,74.4%,84.6,免费评估
55,伍斯特大学University of Worcester,77.9%,79.2%,4.9%,132,69.6%,84.4,免费评估
56,格林威治大学The University of Greenwich,72.6%,74.5%,7.4%,142,68.8%,83.8,免费评估
57,蒂赛德大学Teesside University,82.6%,74.4%,2.4%,130,66.0%,83.6,免费评估
58,贝德福德大学University of Bedfordshire,81.0%,81.3%,6.7%,107,70.1%,83.3,免费评估
58,剑桥安鲁大学Anglia Ruskin University,89.0%,89.4%,,107,62.0%,83.3,免费评估
60,温切斯特大学University of Winchester,83.1%,81.3%,,97,74.5%,83.0,免费评估
60,Manchester Metropolitan University,76.2%,78.0%,12.0%,131,62.2%,83.0,免费评估
62,赫特福德大学University of Hertfordshire,76.9%,74.9%,0.9%,127,70.1%,82.8,免费评估
63,坎特伯雷大学Canterbury Christ Church University,79.6%,77.9%,19.0%,119,58.3%,82.6,免费评估
64,纽曼大学Newman University,77.8%,78.8%,2.8%,120,67.7%,82.4,免费评估
65,德比大学University of Derby,81.0%,84.0%,1.7%,114,63.4%,82.1,免费评估
66,南安普顿索伦特大学Southampton Solent University,80.4%,80.6%,0.6%,125,60.3%,81.8,免费评估
67,南威尔士大学The University of South Wales,77.3%,78.8%,10.8%,130,55.8%,81.6,免费评估
68,米德塞斯大学Middlesex University,65.9%,62.6%,10.0%,131,74.5%,81.3,免费评估
68,利兹圣三一大学Leeds Trinity University,77.1%,78.5%,0.8%,119,64.6%,81.3,免费评估
70,格林多大学Glyndwr University,79.5%,75.1%,3.6%,136,54.5%,81.1,免费评估
70,牛津布鲁克斯大学Oxford Brookes University,76.5%,79.4%,3.0%,138,55.2%,81.1,免费评估
72,萨福克学院University Campus Suffolk,84.3%,80.8%,,92,61.0%,79.6,免费评估
72,桑德兰大学University of Sunderland,78.9%,80.2%,2.4%,127,50.6%,79.6,免费评估
74,约克圣约翰大学York St John University,73.3%,74.2%,5.5%,126,54.5%,78.8,免费评估
75,圣大卫三一学院University of Wales Trinity Saint David,73.8%,70.8%,,109,65.3%,78.6,免费评估
76,新白金汉大学Buckinghamshire New University,73.9%,73.1%,0.9%,111,61.6%,78.5,免费评估
77,格罗斯泰斯特主教大学Bishop Grosseteste University,73.4%,69.2%,,108,59.4%,77.0,免费评估
78,哥比亚大学University of Cumbria,74.6%,71.9%,3.2%,111,50.8%,76.3,免费评估
79,北安普顿大学The University of Northampton,76.8%,71.6%,,111,43.1%,74.6,免费评估
