Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
67,伦敦南岸大学London South Bank University,67.5%,77.0%,,85,86.7%,79.6,免费评估
68,伦敦大学金史密斯学院Goldsmiths University of London,71.7%,68.8%,16.8%,112,67.7%,79.3,免费评估
69,利兹贝克特大学Leeds Beckett University,82.4%,83.6%,0.8%,103,63.0%,79.2,免费评估
70,米德塞斯大学Middlesex University,80.3%,78.7%,10.5%,98,61.5%,79.0,免费评估
70,卡迪夫都市大学Cardiff Metropolitan University,70.3%,65.1%,,108,81.0%,79.0,免费评估
72,伦敦城市大学City University London,68.5%,72.5%,15.1%,137,59.7%,78.4,免费评估
73,索尔福德大学University of Salford,65.9%,69.7%,5.9%,112,72.4%,77.5,免费评估
74,剑桥安鲁大学Anglia Ruskin University,81.8%,78.5%,3.4%,82*,60.0%,76.6,免费评估
75,布鲁内尔大学Brunel University,67.0%,67.8%,9.9%,112,65.7%,76.5,免费评估
76,布拉德福德大学University of Bradford,55.3%,55.9%,12.7%,120,71.9%,75.0,免费评估
77,北安普顿大学The University of Northampton,77.0%,78.8%,,93,50.8%,73.4,免费评估
78,金斯顿大学Kingston University,71.4%,65.6%,9.2%,99,51.2%,72.6,免费评估
