Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
31,格林威治大学The University of Greenwich,76.6%,82.3%,3.3%,329,51.7%,80.4,免费评估
32,米德塞斯大学Middlesex University,84.1%,88.1%,10.5%,290,42.0%,80.3,免费评估
33,桑德兰大学University of Sunderland,87.2%,87.8%,2.4%,311,38.8%,80.0,免费评估
34,卡迪夫都市大学Cardiff Metropolitan University,77.7%,82.3%,7.7%,292,53.3%,79.7,免费评估
35,德比大学University of Derby,83.3%,84.9%,0.9%,305,46.0%,79.5,免费评估
36,格罗斯特大学University of Gloucestershire,69.8%,76.0%,6.0%,309,61.9%,79.3,免费评估
37,伦敦南岸大学London South Bank University,78.3%,85.1%,35.0%,242,32.8%,79.2,免费评估
38,南安普顿索伦特大学Southampton Solent University,73.7%,82.3%,0.6%,292,57.6%,78.4,免费评估
38,北安普顿大学The University of Northampton,83.4%,83.6%,,274,50.6%,78.4,免费评估
40,朴茨茅斯大学University of Portsmouth,74.2%,83.6%,8.1%,268,52.5%,77.9,免费评估
41,"特威克南圣玛丽大学St Mary's, Twickenham",92.6%,87.4%,4.8%,250,34.8%,77.8,免费评估
42,南威尔士大学The University of South Wales,70.8%,75.2%,10.8%,297,48.6%,77.5,免费评估
43,奇切斯特大学University of Chichester,80.2%,78.3%,,273,52.5%,77.3,免费评估
44,西苏格兰大学University of the West of Scotland,77.6%,80.1%,9.1%,296,34.4%,76.8,免费评估
44,玛格丽特女王大学Queen Margaret University,72.4%,81.3%,,315,43.8%,76.8,免费评估
46,亚伯大学Aberystwyth University,78.5%,84.8%,14.5%,310,17.4%,76.4,免费评估
47,东伦敦大学University of East London,72.2%,72.7%,0.8%,283*,55.0%,76.0,免费评估
48,坎特伯雷大学Canterbury Christ Church University,68.7%,71.8%,19.0%,270,42.5%,75.7,免费评估
49,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.0%,73.0%,15.2%,,41.8%,75.6,免费评估
50,赫尔大学The University of Hull,79.3%,85.8%,10.2%,,26.3%,75.4,免费评估
51,斯塔福德郡大学Staffordshire University,70.5%,78.5%,19.1%,260,33.3%,74.9,免费评估
52,白金汉大学The University of Buckingham,79.4%,81.1%,0.9%,248,39.1%,74.2,免费评估
53,高地与群岛大学University of the Highlands and Islands,65.9%,66.3%,,268,61.5%,74.1,免费评估
54,贝德福德大学University of Bedfordshire,82.8%,86.3%,6.7%,200,38.4%,74.0,免费评估
55,利物浦霍普大学Liverpool Hope University,75.0%,63.0%,10.9%,279,36.0%,73.9,免费评估
55,剑桥安鲁大学Anglia Ruskin University,84.8%,88.9%,3.4%,277,13.6%,73.9,免费评估
57,威斯敏斯特大学University of Westminster,71.3%,79.1%,10.7%,320,12.3%,73.2,免费评估
58,泰晤士河谷大学Thames Valley University,75.1%,78.3%,,246,34.7%,71.9,免费评估
59,西英格兰大学University of the West of England,57.7%,65.8%,,315,40.4%,71.2,免费评估
60,伦敦都市大学London Metropolitan University,69.6%,74.6%,,235,39.6%,70.6,免费评估
