Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
70,Solent University,92.3%,84.4%,,107,67.5%,85.2,免费评估
71,伍尔弗汉普顿大学University of Wolverhampton,87.7%,83.8%,7.6%,107,67.9%,85.0,免费评估
72,利兹圣三一大学Leeds Trinity University,91.3%,90.1%,6.2%,95,64.0%,84.8,免费评估
73,中央兰开夏大学University of Central Lancashire,88.1%,84.4%,9.9%,114,62.1%,84.7,免费评估
74,德比大学University of Derby,87.5%,83.0%,13.5%,117,59.7%,84.6,免费评估
75,伦敦南岸大学London South Bank University,86.9%,81.8%,12.8%,86*,70.0%,84.3,免费评估
76,"特威克南圣玛丽大学St Mary's, Twickenham",87.3%,82.9%,14.6%,108,60.1%,84.2,免费评估
77,白金汉大学The University of Buckingham,86.1%,80.8%,,102,72.2%,83.8,免费评估
78,约克圣约翰大学York St John University,87.9%,82.7%,9.7%,110,60.0%,83.7,免费评估
79,阿斯顿大学Aston University,77.7%,77.4%,23.4%,120,62.6%,83.5,免费评估
80,罗汉普顿大学Roehampton University,78.8%,74.1%,20.8%,109,66.9%,83.2,免费评估
81,谢菲尔德哈莱姆大学Sheffield Hallam University,83.7%,81.7%,14.6%,117,57.4%,83.1,免费评估
82,伯恩茅斯大学Bournemouth University,83.1%,76.6%,15.1%,122,58.8%,83.0,免费评估
83,格罗斯泰斯特主教大学Bishop Grosseteste University,91.1%,74.5%,6.7%,89,64.5%,82.8,免费评估
83,切斯特大学University of Chester,85.4%,83.7%,10.7%,111,57.2%,82.8,免费评估
85,威斯敏斯特大学University of Westminster,80.4%,76.8%,28.9%,106,57.1%,82.7,免费评估
86,格罗斯特大学University of Gloucestershire,82.7%,79.8%,9.3%,115,60.6%,82.5,免费评估
87,温切斯特大学University of Winchester,86.0%,86.2%,,110,59.3%,82.2,免费评估
88,北安普顿大学The University of Northampton,84.3%,71.9%,15.3%,100,62.3%,82.1,免费评估
88,利兹贝克特大学Leeds Beckett University,82.3%,79.4%,11.0%,101,63.3%,82.1,免费评估
90,赫尔大学The University of Hull,74.9%,69.3%,22.7%,125,62.0%,81.9,免费评估
91,巴斯斯巴大学Bath Spa University,76.6%,70.1%,23.5%,118,59.2%,81.5,免费评估
92,法尔茅斯大学Falmouth University,78.9%,68.8%,,118,71.1%,81.4,免费评估
93,南威尔士大学The University of South Wales,79.9%,71.1%,12.8%,113,60.7%,81.1,免费评估
94,伍斯特大学University of Worcester,80.7%,70.4%,8.2%,104,65.5%,81.0,免费评估
95,萨福克学院University Campus Suffolk,94.8%,88.2%,,109,41.2%,80.8,免费评估
96,奇切斯特大学University of Chichester,79.3%,75.7%,16.3%,104,58.0%,80.7,免费评估
97,金斯顿大学Kingston University,80.6%,74.1%,15.7%,103,56.8%,80.4,免费评估
98,坎特伯雷大学Canterbury Christ Church University,85.2%,77.7%,8.0%,104,50.9%,79.9,免费评估
99,卡迪夫都市大学Cardiff Metropolitan University,84.3%,82.2%,,101,54.9%,79.7,免费评估
100,东伦敦大学University of East London,80.3%,71.6%,13.7%,96*,54.8%,78.9,免费评估
101,伦敦大学金史密斯学院Goldsmiths University of London,73.1%,65.5%,34.9%,118,45.1%,78.6,免费评估
102,布莱顿大学University of Brighton,80.6%,74.6%,16.2%,106,43.7%,78.0,免费评估
103,剑桥安鲁大学Anglia Ruskin University,74.8%,71.1%,16.3%,98,53.4%,77.5,免费评估
104,哥比亚大学University of Cumbria,86.9%,76.7%,,103,42.0%,77.2,免费评估
105,Plymouth Marjon University,82.9%,74.3%,,96,48.5%,76.7,免费评估
106,米德塞斯大学Middlesex University,67.4%,55.4%,11.0%,111,51.1%,73.5,免费评估
