Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
46,泰晤士河谷大学Thames Valley University,72.2%,75.5%,,114.0,74.2%,82.9,免费评估
47,威斯敏斯特大学University of Westminster,75.9%,78.1%,,121.0,60.3%,82.5,免费评估
47,蒂赛德大学Teesside University,74.0%,71.3%,15.0%,105.0,65.5%,82.5,免费评估
49,伦敦都市大学London Metropolitan University,78.1%,74.6%,8.8%,109.0,59.7%,82.4,免费评估
49,卡迪夫大学Cardiff University,73.4%,69.4%,30.8%,,51.3%*,82.4,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,72.7%,70.4%,6.9%,129.0,56.1%,81.9,免费评估
52,温切斯特大学University of Winchester,79.9%,79.5%,4.4%,108.0,51.9%,81.3,免费评估
53,南威尔士大学The University of South Wales,77.4%,68.5%,15.4%,131.0,37.5%,81.0,免费评估
54,米德塞斯大学Middlesex University,70.6%,67.8%,14.9%,114.0,57.9%,80.8,免费评估
54,金斯顿大学Kingston University,80.4%,76.0%,,108.0,54.3%,80.8,免费评估
56,伦敦南岸大学London South Bank University,65.9%,65.8%,20.1%,103.0,67.9%,80.7,免费评估
57,利兹贝克特大学Leeds Beckett University,82.7%,79.6%,6.4%,108.0,40.3%,80.1,免费评估
58,剑桥安鲁大学Anglia Ruskin University,87.9%,82.0%,5.4%,90.0,43.2%,80.0,免费评估
59,罗汉普顿大学Roehampton University,70.0%,69.6%,,102.0,66.0%,78.8,免费评估
60,萨福克学院University Campus Suffolk,76.9%,72.1%,,104.0,45.1%,77.2,免费评估
61,北安普顿大学The University of Northampton,73.3%,64.7%,,104.0,51.9%,76.7,免费评估
62,伦敦城市大学City University London,62.6%,61.2%,20.8%,141.0,26.7%,76.4,免费评估
63,坎特伯雷大学Canterbury Christ Church University,73.5%,71.6%,3.2%,105.0,38.9%,75.8,免费评估
64,切斯特大学University of Chester,74.2%,67.8%,0.3%,103.0,41.3%,75.3,免费评估
