Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
24,卡迪夫都市大学Cardiff Metropolitan University,82.5%,88.5%,7.7%,360,64.8%,87.1,免费评估
25,诺丁汉特伦特大学Nottingham Trent University,87.6%,88.9%,7.3%,331,63.9%,86.8,免费评估
25,索尔福德大学University of Salford,82.8%,86.6%,3.8%,344,69.6%,86.8,免费评估
27,切斯特大学University of Chester,86.1%,88.2%,6.6%,299,72.1%,86.7,免费评估
28,赫尔大学The University of Hull,86.2%,87.6%,14.2%,346,57.8%,86.6,免费评估
29,Manchester Metropolitan University,87.2%,87.2%,12.0%,332,60.8%,86.5,免费评估
29,奇切斯特大学University of Chichester,84.7%,88.0%,15.2%,327,61.9%,86.5,免费评估
31,南安普顿索伦特大学Southampton Solent University,90.3%,91.4%,0.6%,326,61.6%,86.1,免费评估
31,米德塞斯大学Middlesex University,78.0%,78.0%,10.0%,299,81.2%,86.1,免费评估
33,赫特福德大学University of Hertfordshire,77.2%,82.2%,0.9%,337,76.8%,85.9,免费评估
34,伍斯特大学University of Worcester,80.8%,87.6%,4.9%,334,67.0%,85.7,免费评估
34,诺桑比亚大学Northumbria University,84.6%,88.5%,4.4%,376,55.1%,85.7,免费评估
34,格林多大学Glyndwr University,94.5%,93.0%,3.6%,248,68.1%,85.7,免费评估
37,利兹贝克特大学Leeds Beckett University,80.7%,87.8%,12.6%,328,61.7%,85.3,免费评估
38,斯塔福德郡大学Staffordshire University,88.4%,88.0%,19.1%,285,57.0%,85.0,免费评估
39,约克圣约翰大学York St John University,81.6%,80.0%,5.5%,309,71.6%,84.9,免费评估
39,布拉德福德大学University of Bradford,77.4%,84.0%,9.5%,354,,84.9,免费评估
39,University of Lincoln,77.1%,79.3%,11.4%,353,64.2%,84.9,免费评估
42,"特威克南圣玛丽大学St Mary's, Twickenham",81.4%,84.0%,4.8%,305,69.0%,84.6,免费评估
42,中央兰开夏大学University of Central Lancashire,85.7%,90.2%,5.1%,334,55.8%,84.6,免费评估
42,纽曼大学Newman University,90.5%,88.7%,2.8%,327,54.0%,84.6,免费评估
45,贝德福德大学University of Bedfordshire,86.7%,88.6%,6.7%,260,68.4%,84.5,免费评估
46,金斯顿大学Kingston University,95.4%,95.9%,2.6%,278,53.9%,84.4,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,80.5%,84.5%,8.5%,353,56.6%,84.2,免费评估
47,埃塞克斯大学University of Essex,72.8%,82.4%,25.8%,323,61.1%,84.2,免费评估
49,伯恩茅斯大学Bournemouth University,74.8%,81.4%,9.0%,337,65.8%,84.0,免费评估
50,哥比亚大学University of Cumbria,87.7%,85.1%,3.2%,265,67.8%,83.9,免费评估
51,坎特伯雷大学Canterbury Christ Church University,86.7%,88.4%,19.0%,291,51.6%,83.8,免费评估
52,波尔顿大学University of Bolton,81.8%,71.3%,,309,71.0%,83.1,免费评估
53,格林威治大学The University of Greenwich,79.9%,82.0%,7.4%,338,55.9%,82.9,免费评估
54,利兹圣三一大学Leeds Trinity University,86.8%,88.4%,0.8%,292,56.5%,82.6,免费评估
55,龙比亚大学Napier University,76.2%,82.3%,5.3%,369,52.7%,82.5,免费评估
56,格罗斯特大学University of Gloucestershire,78.3%,83.2%,6.0%,349,53.0%,82.4,免费评估
56,利物浦霍普大学Liverpool Hope University,91.6%,93.2%,10.9%,291,42.2%,82.4,免费评估
58,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",75.6%,77.8%,,353,61.2%,82.3,免费评估
59,伦敦南岸大学London South Bank University,85.1%,85.0%,35.0%,202,55.0%,82.1,免费评估
59,阿伯泰邓迪大学University of Abertay Dundee,72.4%,85.2%,8.9%,311,62.1%,82.1,免费评估
61,格罗斯泰斯特主教大学Bishop Grosseteste University,80.5%,81.1%,,269,69.2%,81.9,免费评估
61,罗汉普顿大学Roehampton University,69.5%,69.7%,20.6%,297,68.9%,81.9,免费评估
63,桑德兰大学University of Sunderland,84.0%,86.3%,2.4%,309,51.8%,81.6,免费评估
63,德比大学University of Derby,85.4%,85.3%,1.7%,291,54.6%,81.6,免费评估
65,南威尔士大学The University of South Wales,75.4%,85.0%,10.8%,326,52.5%,81.5,免费评估
66,温切斯特大学University of Winchester,80.7%,81.9%,,270,65.4%,81.3,免费评估
67,蒂赛德大学Teesside University,82.3%,83.7%,2.4%,310,52.7%,81.1,免费评估
68,艾芝西尔大学Edge Hill University,79.8%,82.3%,7.7%,344,45.4%,81.0,免费评估
68,亚伯大学Aberystwyth University,79.8%,81.5%,23.5%,295,45.7%,81.0,免费评估
70,西苏格兰大学University of the West of Scotland,80.8%,78.6%,9.1%,290,54.6%,80.7,免费评估
71,北安普顿大学The University of Northampton,76.6%,81.5%,,279,61.3%,79.9,免费评估
72,普利茅斯大学University of Plymouth,86.2%,85.3%,,302*,42.5%,79.4,免费评估
73,剑桥安鲁大学Anglia Ruskin University,75.9%,80.8%,,262,60.0%,78.7,免费评估
74,西英格兰大学University of the West of England,68.4%,67.1%,,307*,64.7%,78.3,免费评估
75,东伦敦大学University of East London,66.0%,73.7%,7.6%,313,56.1%,77.9,免费评估
76,白金汉大学The University of Buckingham,78.9%,81.7%,0.9%,222,51.8%,76.1,免费评估
77,伦敦都市大学London Metropolitan University,70.9%,72.3%,,257,54.3%,75.2,免费评估
