Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
30,索尔福德大学University of Salford,79.8%,77.3%,27.7%,122,55.0%,88.2,免费评估
31,谢菲尔德哈莱姆大学Sheffield Hallam University,87.4%,82.9%,14.4%,113,54.1%,88.1,免费评估
32,格林威治大学The University of Greenwich,86.7%,83.8%,2.1%,128,53.3%,87.9,免费评估
32,中央兰开夏大学University of Central Lancashire,77.9%,77.1%,11.8%,133,61.8%,87.9,免费评估
34,University of Lincoln,78.3%,79.6%,5.8%,121,69.9%,87.6,免费评估
35,普利茅斯大学University of Plymouth,81.9%,77.3%,16.0%,124,55.5%,87.5,免费评估
36,伦敦南岸大学London South Bank University,77.2%,77.7%,20.1%,110,67.9%,87.4,免费评估
36,艾芝西尔大学Edge Hill University,82.4%,79.2%,12.1%,134,49.5%,87.4,免费评估
38,威斯敏斯特大学University of Westminster,86.5%,83.7%,,115,60.3%,87.3,免费评估
39,阿伯泰邓迪大学University of Abertay Dundee,84.8%,78.4%,5.0%,144,43.4%,87.1,免费评估
40,泰晤士河谷大学Thames Valley University,81.4%,74.6%,,113,74.2%,86.9,免费评估
40,格罗斯特大学University of Gloucestershire,78.6%,80.1%,,116,72.4%,86.9,免费评估
42,德比大学University of Derby,83.2%,79.5%,2.4%,123,58.9%,86.8,免费评估
42,考文垂大学Coventry University,82.1%,77.4%,,120,66.1%,86.8,免费评估
44,蒂赛德大学Teesside University,80.2%,76.0%,15.0%,107,65.5%,86.6,免费评估
45,西英格兰大学University of the West of England,82.5%,81.3%,10.9%,121,51.5%,86.5,免费评估
45,南威尔士大学The University of South Wales,85.3%,82.9%,15.4%,129,37.5%,86.5,免费评估
47,利物浦大学The University of Liverpool,77.3%,73.0%,8.6%,108,73.7%,86.1,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,78.7%,76.7%,6.9%,126,56.1%,85.7,免费评估
49,利物浦大学The University of Liverpool,71.8%,66.6%,24.5%,136,,85.5,免费评估
50,伯明翰城市大学Birmingham City University,77.4%,72.9%,3.8%,122,63.8%,85.3,免费评估
51,哈德斯菲尔德大学University of Huddersfield,75.3%,69.7%,9.5%,118,67.5%,85.2,免费评估
52,伦敦都市大学London Metropolitan University,72.6%,74.7%,8.8%,118,59.7%,83.8,免费评估
53,温切斯特大学University of Winchester,78.0%,82.4%,4.4%,113,51.9%,83.7,免费评估
54,Solent University,72.3%,66.8%,,118,70.7%,83.3,免费评估
54,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.1%,74.8%,,134,50.7%,83.3,免费评估
54,金斯顿大学Kingston University,79.7%,76.0%,,114,54.3%,83.3,免费评估
57,萨福克学院University Campus Suffolk,85.0%,79.3%,,106,45.1%,82.7,免费评估
58,布莱顿大学University of Brighton,74.5%,68.3%,12.4%,107,58.2%,82.6,免费评估
59,德蒙福特大学De Montfort University,66.6%,68.6%,11.2%,101,74.4%,82.4,免费评估
60,罗汉普顿大学Roehampton University,72.9%,71.9%,,108,66.0%,82.3,免费评估
61,利兹贝克特大学Leeds Beckett University,83.9%,79.4%,6.4%,102,40.3%,82.1,免费评估
62,米德塞斯大学Middlesex University,68.6%,64.4%,14.9%,117,57.9%,81.8,免费评估
63,剑桥安鲁大学Anglia Ruskin University,80.7%,75.5%,5.4%,103,43.2%,81.2,免费评估
64,切斯特大学University of Chester,77.8%,75.5%,0.3%,103,41.3%,79.5,免费评估
64,伦敦城市大学City University London,67.2%,62.1%,20.8%,143,26.7%,79.5,免费评估
66,坎特伯雷大学Canterbury Christ Church University,79.1%,72.8%,3.2%,89,38.9%,77.9,免费评估
67,北安普顿大学The University of Northampton,70.8%,66.7%,,98,51.9%,77.6,免费评估
