Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
33,布鲁内尔大学Brunel University,80%,1.9/9,338,58.00%,75.7,免费评估
33,萨里大学University of Surrey,67%,2.3/9,403,68.00%,75.7,免费评估
35,伦敦城市大学City University London,69%,2.2/9,347,70.00%,75.3,免费评估
36,林肯大学University of Lincoln,84%,1.5/9,299,56.00%,75.1,免费评估
37,伯恩茅斯大学Bournemouth University,81%,1.9/9,268,60.00%,74.2,免费评估
38,朴茨茅斯大学University of Portsmouth,82%,1.3/9,344,52.00%,73.9,免费评估
39,利物浦大学The University of Liverpool,77%,1.7/9,392,50.00%,73.8,免费评估
40,Central Lancs,79%,1.4/9,292,61.00%,73.7,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,82%,0.8/9,284,63.00%,73.7,免费评估
42,斯旺西大学Swansea University,78%,1.8/9,333,54.00%,73.2,免费评估
43,东英吉利大学University of East Anglia,82%,0.9/9,348,52.00%,72.8,免费评估
43,伦敦大学金史密斯学院Goldsmiths University of London,73%,2.5/9,309,57.00%,72.8,免费评估
43,斯特林大学University of Stirling,80%,1.3/9,322,54.00%,72.8,免费评估
46,雷丁大学University of Reading,71%,2.8/9,383,49.00%,72.7,免费评估
47,曼彻斯特大学The University of Manchester,66%,2.5/9,418,54.00%,72.3,免费评估
48,牛津布鲁克斯大学Oxford Brookes University,81%,1.3/9,354,46.00%,72.2,免费评估
49,邓迪大学University of Dundee,82%,1.9/9,323,43.00%,71.8,免费评估
50,斯塔福德郡大学Staffordshire University,78%,1.2/9,243,65.00%,71.5,免费评估
51,The Queen's,76%,1.7/9,368,46.00%,71.0,免费评估
52,基尔大学Keele University,78%,1.2/9,303,55.00%,70.7,免费评估
53,普利茅斯大学University of Plymouth,77%,1.8/9,307,49.00%,70.4,免费评估
54,赫特福德大学University of Hertfordshire,77%,1.8/9,268,53.00%,70.1,免费评估
55,切斯特大学University of Chester,80%,0.8/9,274,56.00%,69.9,免费评估
56,巴斯斯巴大学Bath Spa University,80%,0.8/9,287,53.00%,69.5,免费评估
56,西英格兰大学University of the West of England,80%,1.9/9,308,40.00%,69.5,免费评估
58,曼彻斯特城市大学Manchester Metropolitan University,72%,2.0/9,332,48.00%,69.3,免费评估
59,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78%,0.7/9,327,48.00%,68.6,免费评估
60,布拉德福德大学University of Bradford,76%,2.6/9,230,47.00%,68.3,免费评估
61,蒂赛德大学Teesside University,84%,,258,51.00%,68.0,免费评估
62,格林威治大学The University of Greenwich,74%,0.9/9,276,58.00%,67.9,免费评估
63,考文垂大学Coventry University,79%,0.8/9,296,46.00%,67.6,免费评估
64,Edin Napier,79%,0.5/9,254,55.00%,67.5,免费评估
65,桑德兰大学University of Sunderland,85%,0.5/9,256,41.00%,66.6,免费评估
66,英国圣玛丽大学学院St Mary's University College,83%,,233,51.00%,66.3,免费评估
67,约克圣约翰大学York St John University,75%,0.3/9,283,54.00%,66.0,免费评估
68,"Cardiff, UWIC",74%,1.1/9,268,50.00%,65.6,免费评估
68,阿尔斯特大学University of Ulster,81%,1.5/9,232,39.00%,65.6,免费评估
70,Leeds Met,68%,,317,63.00%,65.3,免费评估
70,谢菲尔德哈莱姆大学Sheffield Hallam University,75%,0.7/9,308,44.00%,65.3,免费评估
72,德蒙福特大学De Montfort University,82%,,244,46.00%,65.0,免费评估
73,剑桥安鲁大学Anglia Ruskin University,70%,2.0/9,251,47.00%,64.7,免费评估
73,玛格丽特女王大学Queen Margaret University,,,297,51.00%,64.7,免费评估
75,Thames Valley,73%,0.3/9,233,59.00%,64.3,免费评估
76,波尔顿大学University of Bolton,67%,0.5/9,242,66.00%,64.1,免费评估
77,利物浦约翰摩尔斯大学Liverpool John Moores University,73%,1.5/9,270,41.00%,63.8,免费评估
78,东伦敦大学University of East London,71%,1.3/9,182,57.00%,63.7,免费评估
78,温切斯特大学University of Winchester,79%,,277,43.00%,63.7,免费评估
80,布莱顿大学University of Brighton,72%,1.6/9,303,37.00%,63.5,免费评估
80,赫瑞瓦特大学Heriot Watt University,73%,0.5/9,320,43.00%,63.5,免费评估
82,索尔福德大学University of Salford,66%,1.8/9,314,43.00%,63.3,免费评估
82,威斯敏斯特大学University of Westminster,73%,0.9/9,259,47.00%,63.3,免费评估
84,格拉摩根大学University of Glamorgan,76%,0.6/9,241,45.00%,62.8,免费评估
85,北安普顿大学The University of Northampton,80%,,256,39.00%,62.4,免费评估
86,阿伯泰邓迪大学University of Abertay Dundee,,0.9/9,232,49.00%,62.2,免费评估
86,哈德斯菲尔德大学University of Huddersfield,80%,,266,38.00%,62.2,免费评估
88,贝德福德大学University of Bedfordshire,76%,,214,50.00%,61.8,免费评估
89,米德塞斯大学Middlesex University,65%,0.6/9,204,64.00%,61.4,免费评估
90,罗汉普顿大学Roehampton University,67%,1.1/9,222,53.00%,61.3,免费评估
91,德比大学University of Derby,70%,0.8/9,240,46.00%,60.8,免费评估
91,格罗斯特大学University of Gloucestershire,70%,0.6/9,264,44.00%,60.8,免费评估
93,Canterbury CC,75%,,259,42.00%,60.7,免费评估
94,新白金汉大学Buckinghamshire New University,71%,,200,57.00%,60.6,免费评估
95,金斯顿大学Kingston University,73%,1.0/9,224,41.00%,60.3,免费评估
96,Newman University College,77%,,232,39.00%,59.9,免费评估
97,纽波特大学University of Wales Newport,74%,,207,48.00%,59.7,免费评估
98,伍斯特大学University of Worcester,67%,,237,55.00%,59.5,免费评估
99,Soton Solent,72%,,259,42.00%,59.0,免费评估
100,哥比亚大学University of Cumbria,51%,,258,73.00%,57.7,免费评估
101,艾芝西尔大学Edge Hill University,67%,,278,42.00%,57.2,免费评估
102,伦敦南岸大学London South Bank University,64%,1.1/9,224,39.00%,55.8,免费评估
