Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
52,米德塞斯大学Middlesex University,76.8%,75.2%,14.9%,122,76.0%,80.9,免费评估
52,利兹圣三一大学Leeds Trinity University,85.2%,84.1%,,109,78.7%,80.9,免费评估
52,坎特伯雷大学Canterbury Christ Church University,84.3%,78.8%,2.8%,122,74.2%,80.9,免费评估
55,奇切斯特大学University of Chichester,76.2%,76.9%,,124,84.3%,80.5,免费评估
56,哥比亚大学University of Cumbria,80.1%,73.7%,0.4%,118,83.6%,80.4,免费评估
57,东伦敦大学University of East London,84.8%,84.3%,2.8%,127,63.1%,80.3,免费评估
58,伍斯特大学University of Worcester,82.7%,81.6%,2.5%,119,71.5%,80.2,免费评估
58,曼彻斯特城市大学Manchester Metropolitan University,79.9%,75.0%,5.8%,136,76.3%,80.2,免费评估
60,蒂赛德大学Teesside University,79.2%,75.4%,15.0%,115,70.2%,80.1,免费评估
60,北安普顿大学The University of Northampton,86.5%,83.5%,1.8%,110,70.3%,80.1,免费评估
62,格林威治大学The University of Greenwich,80.8%,78.6%,0.8%,130,60.4%,80.0,免费评估
63,伍尔弗汉普顿大学University of Wolverhampton,79.7%,76.1%,1.9%,122,75.2%,79.8,免费评估
64,伦敦南岸大学London South Bank University,75.7%,73.1%,,113,88.2%,79.6,免费评估
65,格罗斯泰斯特主教大学Bishop Grosseteste University,80.4%,75.6%,1.4%,115,73.3%,79.5,免费评估
65,赫尔大学The University of Hull,78.7%,74.2%,5.0%,130,68.1%,79.5,免费评估
67,纽曼大学Newman University,78.9%,77.4%,2.2%,127,70.0%,79.4,免费评估
67,利兹贝克特大学Leeds Beckett University,85.8%,81.4%,2.3%,118,62.7%,79.4,免费评估
69,朴茨茅斯大学University of Portsmouth,79.1%,74.8%,,106,68.0%,79.3,免费评估
70,University of Wales Trinity St David,88.1%,83.8%,,117,56.4%,79.2,免费评估
70,斯塔福德郡大学Staffordshire University,79.1%,71.8%,7.6%,122,70.0%,79.2,免费评估
72,阿尔斯特大学University of Ulster,83.5%,83.5%,27.5%,111,48.6%,79.1,免费评估
73,伦敦都市大学London Metropolitan University,81.5%,78.5%,3.3%,101,70.5%,78.7,免费评估
74,剑桥安鲁大学Anglia Ruskin University,85.5%,83.0%,0.8%,112,56.5%,77.9,免费评估
75,伦敦大学金史密斯学院Goldsmiths University of London,75.8%,68.4%,17.4%,107,61.5%,77.0,免费评估
75,金斯顿大学Kingston University,80.4%,80.7%,,110,60.1%,77.0,免费评估
77,中央兰开夏大学University of Central Lancashire,74.8%,67.6%,,124,68.7%,76.8,免费评估
78,卡迪夫大学Cardiff University,63.6%,58.1%,35.3%,138,56.5%,76.2,免费评估
79,纽卡斯尔大学Newcastle University,64.2%,59.8%,33.1%,125,,74.6,免费评估
80,波尔顿大学University of Bolton,79.2%,73.9%,3.1%,110,52.9%,74.5,免费评估
81,卡迪夫都市大学Cardiff Metropolitan University,75.0%,70.7%,,117,52.0%,73.2,免费评估
82,Wrexham Glyndŵr University,75.6%,57.4%,,125,52.3%,72.7,免费评估
