Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
48,普利茅斯大学University of Plymouth,79.0,1.5,334,60,76.3,免费评估
52,斯塔福德郡大学Staffordshire University,86.0,,229,73,75.6,免费评估
53,布拉德福德大学University of Bradford,74.0,1.6,267,70,75.1,免费评估
54,谢菲尔德哈莱姆大学Sheffield Hallam University,78.0,0.9,290,69,74.9,免费评估
55,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,80.0,1.3,286,57,73.8,免费评估
56,考文垂大学Coventry University,78.0,,307,71,73.7,免费评估
57,布莱顿大学University of Brighton,75.0,1.8,273,61,72.9,免费评估
58,诺桑比亚大学Northumbria University,69.0,1.3,282,71,72.1,免费评估
58,斯特林大学University of Stirling,76.0,1.8,321,49,72.1,免费评估
58,斯旺西大学Swansea University,77.0,0.8,326,58,72.1,免费评估
61,龙比亚大学Napier University,80.0,0.7,285,55,71.5,免费评估
62,曼彻斯特城市大学Manchester Metropolitan University,77.0,1.5,261,55,71.4,免费评估
63,利物浦约翰摩尔斯大学Liverpool John Moores University,77.0,1.4,275,54,71.2,免费评估
64,阿尔斯特大学University of Ulster,81.0,,244,63,70.7,免费评估
65,格林威治大学The University of Greenwich,82.0,,227,63,70.6,免费评估
66,亚伯大学Aberystwyth University,84.0,,294,52,70.4,免费评估
67,桑德兰大学University of Sunderland,82.0,,164,69,70.3,免费评估
68,巴斯斯巴大学Bath Spa University,75.0,,262,70,70.2,免费评估
68,牛津布鲁克斯大学Oxford Brookes University,78.0,1.0,301,50,70.2,免费评估
70,切斯特大学University of Chester,80.0,0.5,279,53,69.9,免费评估
71,德比大学University of Derby,82.0,0.6,243,53,69.8,免费评估
72,艾芝西尔大学Edge Hill University,74.0,,195,79,69.7,免费评估
73,伯恩茅斯大学Bournemouth University,80.0,,233,60,68.7,免费评估
74,格罗斯特大学University of Gloucestershire,77.0,,287,55,67.4,免费评估
75,波尔顿大学University of Bolton,69.0,,193,78,67.1,免费评估
76,班戈大学Bangor University,73.0,1.2,298,47,66.8,免费评估
77,罗伯特高登大学The Robert Gordon University,68.0,,294,67,66.3,免费评估
78,利兹都会大学Leeds Metropolitan University,70.0,,245,65,65.1,免费评估
79,伍斯特大学University of Worcester,72.0,,268,57,64.9,免费评估
80,中央兰开夏大学University of Central Lancashire,69.0,,263,62,64.4,免费评估
81,金斯顿大学Kingston University,72.0,1.2,243,44,63.7,免费评估
82,威斯敏斯特大学University of Westminster,72.0,,244,52,62.5,免费评估
83,格拉摩根大学University of Glamorgan,76.0,0.4,302,33,61.8,免费评估
84,罗汉普顿大学Roehampton University,64.0,0.3,207,65,61.5,免费评估
85,伦敦南岸大学London South Bank University,73.0,,196,48,60.0,免费评估
86,剑桥安鲁大学Anglia Ruskin University,74.0,,258,38,59.7,免费评估
87,东伦敦大学University of East London,65.0,,224,49,57.2,免费评估
