Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
45,埃塞克斯大学University of Essex,70.6%,72.4%,34.3%,121,86.0%,82.6,免费评估
46,阿斯顿大学Aston University,76.7%,71.8%,21.7%,137,80.1%,82.5,免费评估
47,阿伯泰邓迪大学University of Abertay Dundee,78.1%,74.3%,3.4%,162,78.0%,82.3,免费评估
48,普利茅斯大学University of Plymouth,73.1%,68.5%,21.8%,137,84.2%,82.1,免费评估
49,哈德斯菲尔德大学University of Huddersfield,76.3%,74.5%,7.4%,135,86.1%,82.0,免费评估
50,University of Wales Trinity St David,90.1%,83.8%,1.0%,108,78.6%,81.7,免费评估
50,伦敦大学玛丽女王学院Queen Mary University of London,62.9%,67.0%,37.4%,144,82.3%,81.7,免费评估
50,考文垂大学Coventry University,77.2%,76.3%,3.3%,137,83.8%,81.7,免费评估
53,朴茨茅斯大学University of Portsmouth,77.4%,76.6%,7.2%,118,87.8%,81.5,免费评估
54,班戈大学Bangor University,79.5%,75.0%,17.6%,117,80.3%,81.4,免费评估
54,法尔茅斯大学Falmouth University,80.1%,79.8%,,124,84.6%,81.4,免费评估
56,谢菲尔德哈莱姆大学Sheffield Hallam University,82.2%,80.7%,14.4%,117,75.7%,81.3,免费评估
56,索尔福德大学University of Salford,77.7%,75.8%,15.3%,133,76.6%,81.3,免费评估
58,罗伯特高登大学The Robert Gordon University,79.4%,75.8%,4.3%,140,78.0%,81.2,免费评估
59,切斯特大学University of Chester,94.8%,85.8%,1.3%,103,70.9%,81.1,免费评估
60,蒂赛德大学Teesside University,82.5%,79.2%,3.4%,126,77.9%,81.0,免费评估
61,德蒙福特大学De Montfort University,76.4%,74.4%,13.4%,111,86.3%,80.9,免费评估
62,赫尔大学The University of Hull,70.9%,69.2%,22.2%,130,82.4%,80.8,免费评估
63,艾芝西尔大学Edge Hill University,82.5%,79.8%,0.3%,139,72.8%,80.7,免费评估
64,University of Lincoln,69.8%,75.7%,13.6%,135,81.5%,80.5,免费评估
65,诺丁汉特伦特大学Nottingham Trent University,72.9%,71.2%,5.2%,137,83.8%,80.3,免费评估
66,德比大学University of Derby,74.1%,73.3%,5.0%,128,84.1%,80.1,免费评估
67,伍斯特大学University of Worcester,87.0%,80.0%,,117,73.0%,80.0,免费评估
68,曼彻斯特城市大学Manchester Metropolitan University,79.0%,75.1%,5.6%,133,74.2%,79.9,免费评估
68,南威尔士大学The University of South Wales,82.6%,82.1%,3.6%,129,69.6%,79.9,免费评估
70,伦敦艺术大学University of the Arts London,89.8%,83.6%,,99,73.7%,79.8,免费评估
70,基尔大学Keele University,77.8%,81.4%,10.8%,118,74.4%,79.8,免费评估
70,东伦敦大学University of East London,85.6%,86.0%,2.3%,106,73.0%,79.8,免费评估
73,巴斯斯巴大学Bath Spa University,82.0%,72.8%,13.9%,106,,79.5,免费评估
74,卡迪夫都市大学Cardiff Metropolitan University,74.9%,79.8%,,119,82.4%,79.4,免费评估
75,牛津布鲁克斯大学Oxford Brookes University,66.0%,66.8%,13.0%,131,86.5%,79.3,免费评估
75,伯恩茅斯大学Bournemouth University,76.8%,74.4%,8.5%,127,75.0%,79.3,免费评估
75,格林多大学Glyndwr University,84.8%,79.2%,3.9%,129,65.3%,79.3,免费评估
78,雷丁大学University of Reading,68.0%,64.1%,16.3%,138,80.5%,79.1,免费评估
78,龙比亚大学Napier University,74.7%,71.7%,5.2%,135,76.4%,79.1,免费评估
80,伦敦城市大学City University London,72.9%,66.7%,21.8%,149,64.3%,78.7,免费评估
80,伯明翰城市大学Birmingham City University,80.0%,77.5%,4.9%,126,69.5%,78.7,免费评估
82,金斯顿大学Kingston University,83.6%,82.7%,5.3%,113,66.7%,78.6,免费评估
83,阿尔斯特大学University of Ulster,72.0%,69.6%,16.6%,130,72.1%,78.3,免费评估
84,斯特林大学University of Stirling,65.0%,62.6%,14.0%,122,88.0%,78.2,免费评估
84,格林威治大学The University of Greenwich,74.7%,75.0%,7.3%,147,64.8%,78.2,免费评估
86,利物浦约翰摩尔斯大学Liverpool John Moores University,71.6%,70.6%,3.2%,142,73.8%,78.0,免费评估
87,伦敦大学金史密斯学院Goldsmiths University of London,70.9%,72.8%,29.2%,134,59.6%,77.7,免费评估
87,奇切斯特大学University of Chichester,75.9%,70.3%,,123,77.3%,77.7,免费评估
87,波尔顿大学University of Bolton,89.6%,83.3%,,103,62.6%,77.7,免费评估
90,赫特福德大学University of Hertfordshire,69.3%,72.1%,7.8%,120,79.3%,77.6,免费评估
91,西苏格兰大学University of the West of Scotland,80.0%,74.2%,3.2%,132,63.2%,77.3,免费评估
92,诺桑比亚大学Northumbria University,71.6%,68.9%,4.0%,150,66.0%,76.9,免费评估
93,威斯敏斯特大学University of Westminster,71.2%,70.6%,2.9%,124,73.9%,76.5,免费评估
93,中央兰开夏大学University of Central Lancashire,71.8%,69.1%,,137,71.1%,76.5,免费评估
95,布拉德福德大学University of Bradford,73.6%,66.3%,,136,70.7%,76.4,免费评估
96,利兹贝克特大学Leeds Beckett University,78.3%,75.8%,0.2%,109,69.4%,76.2,免费评估
97,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,67.0%,67.6%,4.0%,149,68.3%,76.1,免费评估
98,格罗斯特大学University of Gloucestershire,75.2%,74.3%,,119,68.8%,76.0,免费评估
99,约克圣约翰大学York St John University,72.8%,70.9%,,112,75.0%,75.8,免费评估
100,Solent University,72.2%,64.5%,,122,75.0%,75.7,免费评估
100,米德塞斯大学Middlesex University,75.9%,78.3%,14.2%,126,53.6%,75.7,免费评估
102,伍尔弗汉普顿大学University of Wolverhampton,68.5%,67.6%,,108,80.5%,75.2,免费评估
103,剑桥安鲁大学Anglia Ruskin University,75.5%,71.9%,,108,69.3%,75.0,免费评估
104,伦敦都市大学London Metropolitan University,74.9%,73.6%,0.7%,107,67.2%,74.7,免费评估
105,桑德兰大学University of Sunderland,70.8%,70.0%,1.8%,110,71.2%,74.5,免费评估
106,北安普顿大学The University of Northampton,78.8%,71.0%,,102,64.8%,74.2,免费评估
107,新白金汉大学Buckinghamshire New University,82.6%,81.1%,,99,54.9%,74.0,免费评估
108,萨福克学院University Campus Suffolk,69.2%,66.3%,,115,63.6%,72.3,免费评估
109,贝德福德大学University of Bedfordshire,70.9%,68.7%,9.1%,97,61.4%,72.2,免费评估
110,布莱顿大学University of Brighton,70.4%,62.4%,6.4%,107,62.8%,72.1,免费评估
111,坎特伯雷大学Canterbury Christ Church University,57.8%,58.5%,,96,49.5%,64.4,免费评估
