Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
62,谢菲尔德哈莱姆大学Sheffield Hallam University,87.8%,83.9%,14.4%,118,40.3%,82.3,免费评估
63,布拉德福德大学University of Bradford,72.4%,66.8%,10.6%,121,72.2%,82.0,免费评估
64,伍尔弗汉普顿大学University of Wolverhampton,87.7%,86.8%,,93,59.4%,81.9,免费评估
65,艾芝西尔大学Edge Hill University,82.3%,81.1%,5.7%,123,50.7%,81.7,免费评估
66,西苏格兰大学University of the West of Scotland,75.9%,71.1%,9.4%,141,53.4%,81.5,免费评估
66,赫尔大学The University of Hull,78.6%,72.6%,14.3%,113,57.9%,81.5,免费评估
68,北安普顿大学The University of Northampton,89.4%,80.5%,,99,55.6%,81.3,免费评估
69,伯明翰城市大学Birmingham City University,77.5%,76.4%,3.8%,122,56.5%,80.6,免费评估
70,伦敦大学金史密斯学院Goldsmiths University of London,70.6%,66.2%,33.4%,120,48.2%,80.3,免费评估
70,布鲁内尔大学Brunel University,73.1%,66.5%,26.0%,117,52.2%,80.3,免费评估
72,格林威治大学The University of Greenwich,81.1%,75.6%,,135,46.3%,80.2,免费评估
73,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.0%,77.8%,,132,50.0%,80.1,免费评估
74,桑德兰大学University of Sunderland,84.5%,77.0%,1.9%,114,48.7%,80.0,免费评估
74,利物浦约翰摩尔斯大学Liverpool John Moores University,74.0%,73.1%,5.8%,132,54.1%,80.0,免费评估
76,曼彻斯特城市大学Manchester Metropolitan University,72.7%,70.4%,14.9%,119,55.9%,79.9,免费评估
77,伦敦都市大学London Metropolitan University,78.1%,74.6%,,85*,73.0%,79.7,免费评估
77,伯恩茅斯大学Bournemouth University,79.0%,81.1%,4.7%,107,53.3%,79.7,免费评估
79,利兹贝克特大学Leeds Beckett University,82.2%,79.8%,6.4%,98,51.8%,79.6,免费评估
80,斯塔福德郡大学Staffordshire University,76.4%,70.0%,,101,68.8%,79.3,免费评估
81,威斯敏斯特大学University of Westminster,75.9%,78.1%,,109,57.7%,78.9,免费评估
82,巴斯斯巴大学Bath Spa University,78.1%,72.1%,13.9%,119,37.4%,77.9,免费评估
83,米德塞斯大学Middlesex University,70.6%,67.3%,14.9%,116,50.5%,77.7,免费评估
83,新白金汉大学Buckinghamshire New University,79.6%,79.6%,,104,47.7%,77.7,免费评估
85,温切斯特大学University of Winchester,79.9%,79.5%,4.4%,100,42.5%,77.1,免费评估
86,布莱顿大学University of Brighton,74.2%,68.8%,12.4%,109,44.5%,76.7,免费评估
87,切斯特大学University of Chester,74.2%,67.8%,6.4%,107,50.3%,76.6,免费评估
88,金斯顿大学Kingston University,80.4%,76.0%,,97,44.3%,76.2,免费评估
89,萨福克学院University Campus Suffolk,76.0%,70.7%,,124,38.9%,75.8,免费评估
90,伦敦城市大学City University London,62.6%,61.2%,20.8%,129,39.8%,75.0,免费评估
91,伍斯特大学University of Worcester,77.5%,78.6%,,108,32.4%,74.5,免费评估
92,伦敦南岸大学London South Bank University,65.9%,65.8%,20.1%,88,50.0%,74.4,免费评估
93,南威尔士大学The University of South Wales,68.5%,52.8%,,112,55.9%,73.9,免费评估
93,坎特伯雷大学Canterbury Christ Church University,73.5%,71.6%,,97,44.8%,73.9,免费评估
