Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
46,利物浦约翰摩尔斯大学Liverpool John Moores University,86.2%,87.5%,3.2%,327,75.6%,83.0,免费评估
46,普利茅斯大学University of Plymouth,92.6%,88.6%,9.3%,336,63.5%,83.0,免费评估
46,阿伯丁大学University of Aberdeen,72.7%,78.6%,32.0%,414,69.0%,83.0,免费评估
49,利物浦大学The University of Liverpool,73.9%,80.3%,29.8%,394,68.8%,82.8,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,88.1%,91.6%,,303,73.6%,82.7,免费评估
51,亚伯大学Aberystwyth University,82.8%,81.3%,19.4%,347,69.0%,82.6,免费评估
52,中央兰开夏大学University of Central Lancashire,90.5%,83.8%,19.8%,313,59.5%,81.9,免费评估
53,布鲁内尔大学Brunel University,78.9%,82.8%,25.8%,333,64.2%,81.5,免费评估
54,波尔顿大学University of Bolton,97.1%,90.6%,,280,61.0%,81.4,免费评估
55,朴茨茅斯大学University of Portsmouth,83.6%,84.8%,11.2%,285,70.4%,81.3,免费评估
55,伦敦城市大学City University London,84.0%,83.0%,30.2%,358,52.6%,81.3,免费评估
57,斯特林大学University of Stirling,77.5%,76.3%,14.0%,366,72.4%,81.2,免费评估
58,格林威治大学The University of Greenwich,91.9%,93.5%,5.1%,277,59.4%,81.0,免费评估
59,阿斯顿大学Aston University,74.0%,78.0%,21.7%,350,70.1%,80.9,免费评估
60,伦敦大学玛丽女王学院Queen Mary University of London,73.7%,76.0%,30.3%,374,62.7%,80.6,免费评估
60,切斯特大学University of Chester,78.7%,78.1%,7.1%,303,77.4%,80.6,免费评估
62,布莱顿大学University of Brighton,80.6%,84.0%,6.4%,292,72.2%,80.5,免费评估
63,德比大学University of Derby,79.1%,83.4%,5.0%,281,74.0%,80.1,免费评估
64,斯塔福德郡大学Staffordshire University,84.0%,85.8%,,205,77.4%,80.0,免费评估
65,Manchester Metropolitan University,84.3%,83.6%,5.6%,337,61.9%,79.8,免费评估
66,埃塞克斯大学University of Essex,69.4%,74.5%,34.3%,358,62.7%,79.7,免费评估
67,牛津布鲁克斯大学Oxford Brookes University,86.4%,80.9%,13.9%,341,54.3%,79.4,免费评估
68,金斯顿大学Kingston University,72.5%,73.0%,,268,65.9%,74.8,免费评估
69,伦敦都市大学London Metropolitan University,82.7%,82.8%,13.5%,215,42.3%,74.0,免费评估
