Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
39,法尔茅斯大学Falmouth University,74.7%,77.7%,6.2%,309,74.5%,83.6,免费评估
40,班戈大学Bangor University,85.9%,80.7%,24.7%,277*,56.6%,83.3,免费评估
41,阿尔斯特大学University of Ulster,88.5%,87.4%,40.0%,289,36.4%,83.0,免费评估
42,英国女王大学Queen's University Belfast,78.6%,83.4%,38.3%,342,36.1%,82.9,免费评估
42,伯明翰城市大学Birmingham City University,80.6%,78.7%,11.6%,331,56.5%,82.9,免费评估
44,阿伯丁大学University of Aberdeen,83.2%,89.7%,29.3%,,36.6%,82.6,免费评估
45,玛格丽特女王大学Queen Margaret University,82.9%,75.5%,14.0%,383,40.0%,82.5,免费评估
46,赫尔大学The University of Hull,81.2%,82.2%,11.2%,331,51.9%,82.4,免费评估
47,诺里奇艺术大学Norwich University of the Arts,79.1%,77.5%,,335,60.4%,81.9,免费评估
48,伯恩茅斯艺术大学Arts University Bournemouth,78.1%,78.4%,2.4%,329,60.4%,81.8,免费评估
49,诺桑比亚大学Northumbria University,79.9%,81.3%,13.3%,358,42.7%,81.7,免费评估
50,格罗斯特大学University of Gloucestershire,85.1%,84.9%,,332,48.9%,81.4,免费评估
51,中央兰开夏大学University of Central Lancashire,81.6%,80.6%,3.9%,323,52.7%,81.0,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,81.0%,78.8%,,336,52.6%,80.8,免费评估
53,"特威克南圣玛丽大学St Mary's, Twickenham",80.5%,85.9%,,322,51.5%,80.5,免费评估
54,温切斯特大学University of Winchester,84.3%,83.4%,11.2%,333,38.7%,80.4,免费评估
54,Manchester Metropolitan University,76.2%,72.6%,7.5%,368,46.0%,80.4,免费评估
56,朴茨茅斯大学University of Portsmouth,82.2%,81.7%,,316,52.1%,80.3,免费评估
57,桑德兰大学University of Sunderland,86.5%,85.9%,4.2%,300,44.5%,79.8,免费评估
57,切斯特大学University of Chester,82.1%,85.0%,4.3%,300,49.6%,79.8,免费评估
59,西英格兰大学University of the West of England,81.5%,75.1%,,330,50.3%,79.7,免费评估
59,蒂赛德大学Teesside University,88.7%,82.8%,2.9%,284,48.1%,79.7,免费评估
61,亚伯大学Aberystwyth University,74.8%,77.1%,30.3%,308,40.6%,79.5,免费评估
62,普利茅斯大学University of Plymouth,85.2%,82.4%,20.2%,289,34.9%,78.7,免费评估
62,利兹贝克特大学Leeds Beckett University,85.8%,81.8%,1.7%,310,41.9%,78.7,免费评估
64,德比大学University of Derby,76.0%,73.1%,5.1%,309,52.5%,78.4,免费评估
65,西苏格兰大学University of the West of Scotland,79.6%,74.0%,,323,48.1%,78.3,免费评估
66,东伦敦大学University of East London,69.8%,70.7%,11.2%,325,50.8%,78.1,免费评估
67,格林多大学Glyndwr University,76.9%,79.1%,,284,55.5%,77.9,免费评估
67,金斯顿大学Kingston University,72.0%,71.1%,15.7%,318,46.2%,77.9,免费评估
69,谢菲尔德哈莱姆大学Sheffield Hallam University,80.1%,78.4%,,324,42.2%,77.7,免费评估
70,伦敦大学金史密斯学院Goldsmiths University of London,60.1%,64.8%,28.3%,338,47.0%,77.6,免费评估
71,赫特福德大学University of Hertfordshire,66.0%,67.6%,5.3%,326,57.1%,77.5,免费评估
71,创意艺术大学University for the Creative Arts,75.4%,77.1%,3.4%,320,45.1%,77.5,免费评估
73,伯恩茅斯大学Bournemouth University,54.4%,62.2%,15.1%,386,50.5%,77.4,免费评估
73,波尔顿大学University of Bolton,85.1%,79.6%,,288,43.7%,77.4,免费评估
75,威斯敏斯特大学University of Westminster,78.3%,78.8%,,314,44.2%,77.3,免费评估
76,坎特伯雷大学Canterbury Christ Church University,81.3%,79.3%,15.2%,292,36.0%,77.2,免费评估
76,伦敦艺术大学University of the Arts London,72.5%,68.6%,,325,51.9%,77.2,免费评估
78,纽曼大学Newman University,88.6%,91.5%,9.6%,305,22.3%,77.1,免费评估
79,剑桥安鲁大学Anglia Ruskin University,82.5%,83.2%,16.9%,278,34.1%,77.0,免费评估
80,泰晤士河谷大学Thames Valley University,71.2%,65.4%,2.3%,308,55.3%,76.7,免费评估
81,南威尔士大学The University of South Wales,72.5%,69.0%,6.4%,324,44.9%,76.5,免费评估
81,利物浦霍普大学Liverpool Hope University,75.2%,76.7%,3.0%,311,43.6%,76.5,免费评估
81,贝德福德大学University of Bedfordshire,87.6%,85.1%,5.6%,262,36.8%,76.5,免费评估
81,艾芝西尔大学Edge Hill University,76.1%,73.9%,3.8%,332,38.4%,76.5,免费评估
85,斯塔福德郡大学Staffordshire University,83.4%,82.6%,,271,43.3%,76.4,免费评估
86,约克圣约翰大学York St John University,69.8%,72.2%,10.5%,297,45.9%,75.7,免费评估
87,伦敦南岸大学London South Bank University,83.9%,81.5%,,265,40.8%,75.6,免费评估
88,南安普顿索伦特大学Southampton Solent University,81.5%,79.8%,,267,41.8%,75.2,免费评估
89,哥比亚大学University of Cumbria,77.8%,80.9%,,313,32.7%,74.9,免费评估
90,布莱顿大学University of Brighton,63.3%,60.7%,13.1%,331,44.6%,74.8,免费评估
91,索尔福德大学University of Salford,63.9%,62.8%,7.2%,341,42.6%,74.5,免费评估
92,格林威治大学The University of Greenwich,68.9%,68.1%,3.5%,332,38.6%,74.3,免费评估
92,白金汉大学The University of Buckingham,80.9%,77.3%,,262,41.0%,74.3,免费评估
94,伍斯特大学University of Worcester,80.5%,82.1%,3.5%,282,30.5%,74.1,免费评估
95,格罗斯泰斯特主教大学Bishop Grosseteste University,60.6%,63.0%,,276,41.2%,69.1,免费评估
