Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
39,赫瑞瓦特大学Heriot Watt University,76.0,0.9,359.0,73,72.7,免费评估
40,雷丁大学University of Reading,75.0,0.4,351.0,88,71.7,免费评估
41,班戈大学Bangor University,83.0,0.8,254.0,67,71.4,免费评估
42,牛津布鲁克斯大学Oxford Brookes University,77.0,,299.0,74,71.4,免费评估
43,赫尔大学The University of Hull,82.0,0.4,284.0,73,69.9,免费评估
44,埃塞克斯大学University of Essex,77.0,1.0,331.0,57,69.8,免费评估
45,罗伯特高登大学The Robert Gordon University,80.0,0.6,290.0,68,69.4,免费评估
46,阿斯顿大学Aston University,76.0,0.6,344.0,68,69.3,免费评估
46,普利茅斯大学University of Plymouth,68.0,1.3,283.0,72,68.9,免费评估
48,布鲁内尔大学Brunel University,74.0,0.9,326.0,60,68.5,免费评估
49,西伦敦大学University of West London,91.0,0.2,164.0,65,67.9,免费评估
49,伦敦城市大学City University London,70.0,0.9,333.0,66,67.3,免费评估
51,林肯大学University of Lincoln,76.0,0.8,322.0,54,67.0,免费评估
52,蒂赛德大学Teesside University,77.0,0.8,313.0,49,66.3,免费评估
53,索尔福德大学University of Salford,75.0,1.0,221.0,61,66.0,免费评估
54,斯特林大学University of Stirling,,0.6,328.0,60,65.9,免费评估
55,龙比亚大学Napier University,80.0,0.3,289.0,60,65.8,免费评估
56,伦敦大学金史密斯学院Goldsmiths University of London,72.0,1.0,289.0,56,65.7,免费评估
57,西英格兰大学University of the West of England,69.0,0.7,281.0,73,65.4,免费评估
57,德蒙福特大学De Montfort University,76.0,0.7,283.0,49,64.4,免费评估
59,哈德斯菲尔德大学University of Huddersfield,70.0,0.4,302.0,75,64.3,免费评估
60,格林多大学Glyndwr University,81.0,0.5,235.0,52,64.2,免费评估
61,阿伯泰邓迪大学University of Abertay Dundee,,,337.0,63,64.0,免费评估
61,伯恩茅斯大学Bournemouth University,69.0,0.8,298.0,72,63.8,免费评估
63,阿尔斯特大学University of Ulster,73.0,,254.0,56,63.8,免费评估
64,赫特福德大学University of Hertfordshire,71.0,0.8,267.0,57,63.5,免费评估
65,朴茨茅斯大学University of Portsmouth,78.0,0.4,227.0,57,63.0,免费评估
66,布莱顿大学University of Brighton,70.0,0.9,261.0,56,62.9,免费评估
66,斯塔福德郡大学Staffordshire University,74.0,,241.0,68,62.9,免费评估
68,诺桑比亚大学Northumbria University,75.0,,253.0,74,62.7,免费评估
69,格拉摩根大学University of Glamorgan,72.0,0.5,299.0,54,62.3,免费评估
70,谢菲尔德哈莱姆大学Sheffield Hallam University,75.0,,262.0,59,62.3,免费评估
70,格林威治大学The University of Greenwich,82.0,0.2,242.0,48,62.2,免费评估
72,卡迪夫都市大学Cardiff Metropolitan University,83.0,,257.0,50,62.1,免费评估
73,中央兰开夏大学University of Central Lancashire,76.0,,306.0,60,62.0,免费评估
74,基尔大学Keele University,74.0,,291.0,66,61.9,免费评估
75,金斯顿大学Kingston University,75.0,,254.0,54,61.9,免费评估
76,波尔顿大学University of Bolton,,,274.0,65,61.5,免费评估
76,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.0,0.2,299.0,45,60.7,免费评估
78,切斯特大学University of Chester,74.0,,251.0,65,60.6,免费评估
79,德比大学University of Derby,73.0,,315.0,57,60.4,免费评估
79,桑德兰大学University of Sunderland,68.0,0.4,279.0,63,60.1,免费评估
81,奇切斯特大学University of Chichester,,,240.0,65,60.0,免费评估
82,Newman University College,,,250.0,63,59.9,免费评估
83,格罗斯特大学University of Gloucestershire,72.0,,258.0,66,59.5,免费评估
84,利物浦约翰摩尔斯大学Liverpool John Moores University,74.0,,204.0,47,59.5,免费评估
85,曼彻斯特城市大学Manchester Metropolitan University,69.0,,255.0,56,59.5,免费评估
85,诺丁汉特伦特大学Nottingham Trent University,68.0,,258.0,64,59.5,免费评估
87,布拉德福德大学University of Bradford,70.0,0.6,246.0,48,58.7,免费评估
88,艾芝西尔大学Edge Hill University,74.0,,243.0,58,58.6,免费评估
89,考文垂大学Coventry University,66.0,0.4,248.0,62,58.5,免费评估
90,伦敦南岸大学London South Bank University,74.0,0.4,179.0,53,58.4,免费评估
91,纽波特大学University of Wales Newport,77.0,,246.0,47,58.0,免费评估
92,罗汉普顿大学Roehampton University,77.0,,200.0,53,57.9,免费评估
93,南安普顿索伦特大学Southampton Solent University,72.0,,211.0,64,57.9,免费评估
94,利兹都会大学Leeds Metropolitan University,77.0,,206.0,49,57.2,免费评估
95,米德塞斯大学Middlesex University,71.0,0.6,167.0,47,56.4,免费评估
95,北安普顿大学The University of Northampton,74.0,,219.0,48,55.7,免费评估
97,伍斯特大学University of Worcester,68.0,,243.0,57,55.4,免费评估
98,威斯敏斯特大学University of Westminster,66.0,0.4,244.0,50,55.3,免费评估
99,西苏格兰大学University of the West of Scotland,68.0,0.3,289.0,39,55.2,免费评估
100,贝德福德大学University of Bedfordshire,70.0,0.3,150.0,49,53.7,免费评估
101,伯明翰城市大学Birmingham City University,66.0,,245.0,53,53.4,免费评估
101,剑桥安鲁大学Anglia Ruskin University,72.0,,186.0,40,52.0,免费评估
103,坎特伯雷大学Canterbury Christ Church University,67.0,,180.0,51,51.7,免费评估
104,东伦敦大学University of East London,72.0,,151.0,41,51.3,免费评估
105,伦敦都市大学London Metropolitan University,70.0,,165.0,41,51.3,免费评估
106,新白金汉大学Buckinghamshire New University,70.0,,212.0,35,50.9,免费评估
