Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
39,萨塞克斯大学University of Sussex,79.3%,75.9%,21.6%,137,91.6%,85.7,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,87.7%,87.4%,5.2%,141,81.8%,85.5,免费评估
41,林肯大学University of Lincoln,85.8%,86.9%,13.6%,130,82.7%,85.4,免费评估
42,英国女王大学Queen's University Belfast,72.6%,74.3%,29.5%,147,88.6%,85.1,免费评估
43,莱斯特大学University of Leicester,73.4%,73.7%,30.2%,150,84.5%,84.7,免费评估
44,阿伯丁大学University of Aberdeen,65.9%,70.6%,37.4%,154,89.1%,84.6,免费评估
45,布鲁内尔大学Brunel University,,,25.2%,136,84.8%,84.1,免费评估
46,伦敦大学玛丽女王学院Queen Mary University of London,67.9%,73.6%,37.4%,141,84.2%,83.6,免费评估
47,泰晤士河谷大学Thames Valley University,93.0%,90.8%,1.2%,111,73.6%,83.0,免费评估
47,普利茅斯大学University of Plymouth,78.5%,73.6%,21.8%,134,80.6%,83.0,免费评估
49,赫尔大学The University of Hull,77.7%,73.3%,22.2%,126,84.2%,82.9,免费评估
50,基尔大学Keele University,77.7%,79.6%,10.8%,133,83.2%,82.6,免费评估
50,班戈大学Bangor University,79.2%,75.7%,17.6%,131,80.2%,82.6,免费评估
52,罗伯特高登大学The Robert Gordon University,80.8%,80.9%,4.3%,148,76.4%,82.5,免费评估
52,阿伯泰邓迪大学University of Abertay Dundee,82.1%,77.0%,3.4%,146,78.7%,82.5,免费评估
54,哈德斯菲尔德大学University of Huddersfield,77.4%,76.9%,7.4%,145,81.8%,82.4,免费评估
55,西英格兰大学University of the West of England,77.2%,76.6%,5.9%,138,82.2%,81.7,免费评估
56,伦敦城市大学City University London,78.0%,79.0%,19.2%,151,65.2%,81.6,免费评估
57,朴茨茅斯大学University of Portsmouth,81.7%,79.2%,7.2%,126,77.6%,81.5,免费评估
58,雷丁大学University of Reading,69.9%,67.3%,16.3%,138,87.9%,81.2,免费评估
59,斯塔福德郡大学Staffordshire University,81.4%,79.8%,0.4%,121,80.6%,80.9,免费评估
60,谢菲尔德哈莱姆大学Sheffield Hallam University,79.7%,78.9%,14.4%,117,75.2%,80.8,免费评估
61,德比大学University of Derby,81.9%,75.5%,5.0%,120,79.1%,80.7,免费评估
62,东伦敦大学University of East London,90.7%,91.3%,2.3%,117,60.0%,80.5,免费评估
62,考文垂大学Coventry University,73.3%,75.6%,3.3%,135,84.1%,80.5,免费评估
64,卡迪夫都市大学Cardiff Metropolitan University,80.3%,81.5%,,113,81.5%,80.3,免费评估
65,中央兰开夏大学University of Central Lancashire,81.6%,79.7%,,142,69.3%,80.2,免费评估
66,德蒙福特大学De Montfort University,74.7%,73.7%,13.4%,108,85.2%,80.1,免费评估
67,伦敦大学金史密斯学院Goldsmiths University of London,74.7%,75.1%,29.2%,125,65.9%,79.8,免费评估
68,索尔福德大学University of Salford,77.7%,77.2%,15.3%,133,62.5%,79.0,免费评估
68,布拉德福德大学University of Bradford,77.9%,78.2%,,128,73.3%,79.0,免费评估
70,利物浦约翰摩尔斯大学Liverpool John Moores University,78.4%,77.4%,3.2%,138,66.8%,78.9,免费评估
70,伯恩茅斯大学Bournemouth University,72.1%,71.1%,8.5%,125,80.5%,78.9,免费评估
72,龙比亚大学Napier University,71.7%,71.1%,5.2%,135,78.9%,78.8,免费评估
73,圣大卫三一学院University of Wales Trinity Saint David,88.8%,85.0%,1.0%,104,62.4%,78.7,免费评估
74,伍斯特大学University of Worcester,82.4%,75.6%,,105,75.5%,78.4,免费评估
75,南威尔士大学The University of South Wales,79.5%,77.2%,3.6%,128,66.2%,78.3,免费评估
76,阿尔斯特大学University of Ulster,73.5%,72.8%,16.6%,123,69.3%,78.2,免费评估
76,桑德兰大学University of Sunderland,82.7%,76.7%,1.8%,112,69.3%,78.2,免费评估
78,剑桥安鲁大学Anglia Ruskin University,83.8%,82.8%,,101,68.6%,78.0,免费评估
79,米德塞斯大学Middlesex University,79.2%,80.3%,14.2%,124,57.2%,77.9,免费评估
79,格林威治大学The University of Greenwich,75.3%,73.7%,7.3%,141,63.9%,77.9,免费评估
81,Northumbria University,73.2%,69.4%,4.0%,148,67.6%,77.7,免费评估
81,牛津布鲁克斯大学Oxford Brookes University,63.6%,72.2%,13.0%,120,83.3%,77.7,免费评估
83,利兹贝克特大学Leeds Beckett University,79.0%,76.6%,0.2%,112,71.7%,77.6,免费评估
83,格罗斯特大学University of Gloucestershire,78.0%,76.9%,,121,69.6%,77.6,免费评估
85,西苏格兰大学University of the West of Scotland,75.2%,70.4%,3.2%,133,68.3%,77.2,免费评估
86,Manchester Metropolitan University,71.6%,71.2%,5.6%,137,68.8%,77.1,免费评估
87,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,70.9%,68.4%,4.0%,151,66.8%,77.0,免费评估
88,赫特福德大学University of Hertfordshire,64.6%,70.3%,7.8%,121,81.6%,76.9,免费评估
89,蒂赛德大学Teesside University,78.3%,72.8%,3.4%,120,65.2%,76.7,免费评估
90,威斯敏斯特大学University of Westminster,73.4%,77.7%,2.9%,120,65.8%,76.2,免费评估
90,艾芝西尔大学Edge Hill University,71.6%,74.0%,0.3%,122,71.7%,76.2,免费评估
92,格林多大学Glyndwr University,87.8%,84.2%,3.9%,98,50.6%,76.1,免费评估
92,金斯顿大学Kingston University,75.7%,76.4%,5.3%,112,64.7%,76.1,免费评估
94,布莱顿大学University of Brighton,69.6%,70.4%,6.4%,116,73.4%,75.9,免费评估
95,切斯特大学University of Chester,77.1%,68.6%,1.3%,113,67.5%,75.6,免费评估
96,伦敦南岸大学London South Bank University,,,19.6%,90*,66.7%,75.3,免费评估
97,南安普顿索伦特大学Southampton Solent University,77.2%,73.7%,,103,66.8%,75.2,免费评估
98,伯明翰城市大学Birmingham City University,69.7%,69.1%,4.9%,124,63.0%,74.3,免费评估
99,北安普顿大学The University of Northampton,73.5%,66.8%,,110,66.5%,73.9,免费评估
99,新白金汉大学Buckinghamshire New University,78.6%,76.8%,,94,59.9%,73.9,免费评估
101,坎特伯雷大学Canterbury Christ Church University,79.6%,72.3%,,107,55.8%,73.8,免费评估
102,伦敦都市大学London Metropolitan University,79.4%,78.7%,0.7%,96,54.9%,73.7,免费评估
103,波尔顿大学University of Bolton,68.7%,59.2%,,116,66.0%,72.2,免费评估
104,贝德福德大学University of Bedfordshire,69.3%,69.1%,9.1%,89,61.7%,71.9,免费评估
105,萨福克学院University Campus Suffolk,78.6%,73.0%,,91,46.4%,70.7,免费评估
106,"伦敦大学伯克贝克学院Birkbeck, University Of London",56.9%,59.7%,28.7%,106,,70.0,免费评估
