Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
35,Utrecht University,Netherlands,51.0,63.4,72.7,84.3,71.9,68.1,免费评估
36,Boston College,United States,73.4,36.3,71.9,67.8,35.6,67.7,免费评估
36,爱丁堡大学The University of Edinburgh,United Kingdom,68.8,75.2,65.6,69.5,35.7,67.7,免费评估
38,University of Georgia,United States,80.4,34.6,70.9,60.0,39.7,67.5,免费评估
39,"Nanyang Technological University, Singapore",Singapore,66.0,83.6,71.1,58.2,86.8,67.2,免费评估
40,Indiana University,United States,74.9,36.9,68.5,64.4,49.2,66.6,免费评估
41,University of Virginia (Main campus),United States,64.9,20.9,70.9,77.3,37.3,66.1,免费评估
42,University of Pittsburgh-Pittsburgh campus,United States,65.0,39.4,64.2,77.3,54.2,65.9,免费评估
43,"University of Maryland, College Park",United States,64.9,23.1,64.3,81.8,37.3,65.5,免费评估
44,Beijing Normal University,China,70.1,72.1,67.8,50.7,97.4,64.9,免费评估
44,KU Leuven,Belgium,58.5,58.6,71.0,64.4,100.0,64.9,免费评估
46,University of Auckland,New Zealand,52.1,92.6,63.6,70.3,100.0,64.8,免费评估
46,The University of Queensland,Australia,55.7,89.2,62.6,73.1,45.0,64.8,免费评估
48,McGill University,Canada,50.1,64.0,65.5,80.3,35.6,63.7,免费评估
49,The University of Tokyo,Japan,82.6,39.0,79.6,25.7,57.6,62.2,免费评估
50,Ghent University,Belgium,45.0,53.1,55.9,84.5,91.7,60.9,免费评估
51,"University of California, San Diego",United States,51.4,30.1,40.1,99.3,100.0,60.8,免费评估
52,"University of California, Santa Barbara",United States,57.6,47.3,40.4,88.8,71.1,60.6,免费评估
53,杜伦大学Durham University,United Kingdom,39.4,75.4,58.0,85.1,35.6,60.1,免费评估
54,LMU Munich,Germany,36.6,49.3,67.9,79.2,89.9,59.9,免费评估
55,Florida State University,United States,55.8,34.3,60.9,70.9,47.5,59.6,免费评估
56,兰卡斯特大学Lancaster University,United Kingdom,45.6,91.6,44.3,84.0,36.0,59.0,免费评估
57,Deakin University,Australia,50.8,57.0,51.9,78.5,39.7,58.9,免费评估
57,University of Sydney,Australia,44.2,75.3,68.9,63.1,37.5,58.9,免费评估
59,Korea University,South Korea,46.6,74.0,44.3,77.5,72.1,57.1,免费评估
60,University of Helsinki,Finland,44.0,40.6,61.2,73.8,35.7,56.8,免费评估
61,UNSW Sydney,Australia,46.6,89.9,43.5,73.1,41.4,56.1,免费评估
61,Virginia Polytechnic Institute and State University,United States,54.9,33.5,57.1,62.6,55.0,56.1,免费评估
63,曼彻斯特大学The University of Manchester,United Kingdom,53.2,69.7,40.2,74.7,35.6,56.0,免费评估
64,诺丁汉大学University of Nottingham,United Kingdom,43.4,73.3,52.6,71.5,35.8,55.9,免费评估
65,布里斯托大学University of Bristol,United Kingdom,47.8,77.1,37.3,80.9,37.2,55.7,免费评估
66,University of Oslo,Norway,44.1,70.4,45.7,77.1,37.8,55.5,免费评估
67,University of Hamburg,Germany,49.7,50.4,38.7,78.8,87.7,55.4,免费评估
68,University of Iowa,United States,55.9,30.9,51.7,63.9,63.0,55.2,免费评估
69,Kyoto University,Japan,57.5,41.3,48.7,61.8,53.5,54.8,免费评估
70,National Sun Yat-Sen University,Taiwan,47.8,42.8,47.1,69.2,82.6,54.0,免费评估
71,Boston University,United States,52.8,32.9,46.9,70.2,35.8,53.9,免费评估
71,Brown University,United States,32.4,32.6,46.6,93.8,45.9,53.9,免费评估
73,莱斯特大学University of Leicester,United Kingdom,41.4,59.0,35.6,88.5,35.6,53.8,免费评估
74,University of Colorado Boulder,United States,40.9,21.8,61.4,68.8,35.6,53.1,免费评估
74,University of South Australia,Australia,42.6,76.9,42.1,66.9,99.8,53.1,免费评估
76,"University of California, Irvine",United States,37.2,49.0,40.3,88.2,35.7,53.0,免费评估
77,Humboldt University of Berlin,Germany,55.2,47.6,45.9,60.4,40.8,52.9,免费评估
77,University of Technology Sydney,Australia,47.1,75.2,39.9,67.6,54.6,52.9,免费评估
79,利兹大学University of Leeds,United Kingdom,49.2,69.8,41.1,66.7,35.6,52.8,免费评估
80,Monash University,Australia,40.3,80.6,44.5,68.7,43.9,52.5,免费评估
81,University of Amsterdam,Netherlands,42.3,48.3,45.4,74.3,37.6,52.4,免费评估
81,University of Antwerp,Belgium,42.9,52.9,46.6,69.7,53.1,52.4,免费评估
81,Texas A&M University,United States,49.4,33.4,60.3,52.8,49.0,52.4,免费评估
84,North Carolina State University,United States,46.0,24.5,56.1,64.0,45.1,52.3,免费评估
85,Aarhus University,Denmark,37.5,67.5,51.5,64.8,64.9,52.1,免费评估
86,巴斯大学University of Bath,United Kingdom,45.4,81.3,33.0,72.6,35.6,51.7,免费评估
86,Zhejiang University,China,57.2,84.2,31.2,54.1,99.9,51.7,免费评估
86,University of Zurich,Switzerland,44.2,87.0,35.6,69.6,37.8,51.7,免费评估
89,约克大学The University of York,United Kingdom,33.6,91.8,29.4,87.4,35.7,51.6,免费评估
90,Seoul National University,South Korea,58.3,60.1,55.4,36.1,57.7,51.5,免费评估
91,University of Tübingen,Germany,30.6,55.3,38.6,83.5,99.9,51.1,免费评估
92,University of Rochester,United States,46.5,58.2,24.4,84.4,35.6,50.9,免费评估
93,Free University of Berlin,Germany,44.0,51.3,46.2,64.4,38.0,50.7,免费评估
94,Kazan Federal University,Russian Federation,32.9,38.2,28.2,99.2,35.8,50.2,免费评估
95,南安普顿大学University of Southampton,United Kingdom,43.2,86.7,25.9,75.6,35.8,50.0,免费评估
95,Trinity College Dublin,Ireland,39.2,93.8,41.8,61.2,35.6,50.0,免费评估
97,University of Groningen,Netherlands,23.0,60.2,43.8,82.3,81.9,49.8,免费评估
98,Curtin University,Australia,30.6,73.7,41.6,75.5,41.8,49.7,免费评估
98,谢菲尔德大学The University of Sheffield,United Kingdom,38.1,76.5,33.1,75.4,35.6,49.7,免费评估
100,East China Normal University,China,62.5,75.1,34.3,39.7,96.3,49.6,免费评估
