Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
57,布鲁内尔大学Brunel University,69%,2.8/9,308.0,59.00%,69.1,免费评估
58,邓迪大学University of Dundee,73%,2.2/9,317.0,51.00%,68.2,免费评估
59,索尔福德大学University of Salford,77%,1.6/9,263.0,52.00%,67.9,免费评估
60,赫特福德大学University of Hertfordshire,74%,1.8/9,203.0,54.00%,65.0,免费评估
61,金斯顿大学Kingston University,73%,1.5/9,195.0,51.00%,62.5,免费评估
62,曼彻斯特城市大学Manchester Metropolitan University,70%,0.8/9,256.0,54.00%,62.1,免费评估
63,米德塞斯大学Middlesex University,75%,,201.0,56.00%,61.9,免费评估
64,利物浦约翰摩尔斯大学Liverpool John Moores University,73%,0.6/9,243.0,41.00%,59.9,免费评估
65,Leeds Met,67%,,270.0,57.00%,59.7,免费评估
66,东伦敦大学University of East London,78%,,180.0,39.00%,58.6,免费评估
