Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
47,诺桑比亚大学Northumbria University,75%,1.1/9,312.0,76.00%,73.1,免费评估
47,诺丁汉特伦特大学Nottingham Trent University,74%,1.7/9,262.0,80.00%,73.1,免费评估
49,斯特林大学University of Stirling,75%,2.2/9,318.0,60.00%,72.7,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,78%,1.5/9,274.0,68.00%,72.6,免费评估
51,Central Lancs,77%,1.6/9,269.0,68.00%,72.1,免费评估
51,林肯大学University of Lincoln,80%,1.0/9,271.0,66.00%,72.1,免费评估
53,伦敦大学玛丽女王学院Queen Mary University of London,69%,2.9/9,333.0,60.00%,71.8,免费评估
53,斯旺西大学Swansea University,74%,2.3/9,300.0,60.00%,71.8,免费评估
55,伦敦大学学院University College London,74%,,411.0,69.00%,71.7,免费评估
56,普利茅斯大学University of Plymouth,79%,1.7/9,252.0,62.00%,71.4,免费评估
57,朴茨茅斯大学University of Portsmouth,78%,1.7/9,265.0,59.00%,71.2,免费评估
58,亚伯大学Aberystwyth University,80%,1.6/9,264.0,54.00%,70.5,免费评估
59,布拉德福德大学University of Bradford,74%,2.7/9,258.0,55.00%,70.1,免费评估
59,索尔福德大学University of Salford,74%,2.4/9,263.0,55.00%,70.1,免费评估
59,西英格兰大学University of the West of England,75%,1.5/9,262.0,66.00%,70.1,免费评估
62,巴斯斯巴大学Bath Spa University,84%,,286.0,57.00%,70.0,免费评估
63,阿尔斯特大学University of Ulster,78%,1.9/9,262.0,52.00%,69.7,免费评估
64,布鲁内尔大学Brunel University,67%,2.3/9,312.0,64.00%,69.6,免费评估
65,Edin Napier,74%,0.9/9,254.0,74.00%,69.5,免费评估
66,哈珀亚当斯大学Harper Adams University,,,259.0,76.00%,69.3,免费评估
67,金斯顿大学Kingston University,78%,2.4/9,219.0,49.00%,68.9,免费评估
68,格拉摩根大学University of Glamorgan,79%,1.3/9,254.0,53.00%,68.6,免费评估
69,斯塔福德郡大学Staffordshire University,72%,1.6/9,220.0,67.00%,67.7,免费评估
70,赫特福德大学University of Hertfordshire,75%,1.8/9,217.0,58.00%,67.3,免费评估
70,约克圣约翰大学York St John University,76%,,319.0,59.00%,67.3,免费评估
72,曼彻斯特城市大学Manchester Metropolitan University,69%,1.8/9,255.0,63.00%,66.9,免费评估
73,埃塞克斯大学University of Essex,66%,2.7/9,291.0,54.00%,66.7,免费评估
73,蒂赛德大学Teesside University,79%,1.4/9,234.0,47.00%,66.7,免费评估
75,温切斯特大学University of Winchester,79%,,259.0,58.00%,66.5,免费评估
76,北安普顿大学The University of Northampton,80%,1.1/9,217.0,50.00%,66.3,免费评估
77,伍斯特大学University of Worcester,76%,,261.0,63.00%,66.2,免费评估
78,哈德斯菲尔德大学University of Huddersfield,72%,1.4/9,254.0,56.00%,66.0,免费评估
79,格林威治大学The University of Greenwich,78%,1.3/9,227.0,49.00%,65.9,免费评估
80,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72%,1.3/9,309.0,47.00%,65.5,免费评估
81,邓迪大学University of Dundee,75%,,295.0,56.00%,65.0,免费评估
81,格罗斯特大学University of Gloucestershire,72%,0.7/9,233.0,65.00%,65.0,免费评估
83,皇家农学院Royal Agricultural University,75%,,253.0,61.00%,64.6,免费评估
84,威斯敏斯特大学University of Westminster,71%,1.6/9,256.0,48.00%,64.3,免费评估
85,英国圣玛丽大学学院St Mary's University College,80%,,198.0,52.00%,63.5,免费评估
86,伯明翰城市大学Birmingham City University,71%,1.3/9,223.0,54.00%,63.4,免费评估
87,桑德兰大学University of Sunderland,78%,,205.0,55.00%,63.2,免费评估
88,考文垂大学Coventry University,71%,1.0/9,265.0,50.00%,63.1,免费评估
88,Soton Solent,76%,,231.0,56.00%,63.1,免费评估
90,伯明翰大学学院University College Birmingham,77%,,241.0,51.00%,62.9,免费评估
91,切斯特大学University of Chester,70%,,263.0,64.00%,62.7,免费评估
92,贝德福德大学University of Bedfordshire,78%,0.9/9,148.0,49.00%,62.2,免费评估
92,Canterbury CC,77%,,214.0,52.00%,62.2,免费评估
94,伦敦南岸大学London South Bank University,78%,1.2/9,151.0,41.00%,61.6,免费评估
95,奇切斯特大学University of Chichester,83%,,227.0,33.00%,61.5,免费评估
96,利物浦约翰摩尔斯大学Liverpool John Moores University,71%,0.6/9,231.0,52.00%,61.2,免费评估
97,"Cardiff, UWIC",68%,0.6/9,234.0,57.00%,60.9,免费评估
98,Leeds Met,62%,1.1/9,263.0,61.00%,60.7,免费评估
99,艾芝西尔大学Edge Hill University,75%,,230.0,44.00%,59.9,免费评估
100,阿伯泰邓迪大学University of Abertay Dundee,,0.8/9,263.0,39.00%,59.1,免费评估
101,哥比亚大学University of Cumbria,71%,,262.0,44.00%,58.9,免费评估
101,德比大学University of Derby,73%,,241.0,41.00%,58.9,免费评估
103,罗汉普顿大学Roehampton University,74%,,195.0,46.00%,58.7,免费评估
104,剑桥安鲁大学Anglia Ruskin University,68%,,247.0,52.00%,58.4,免费评估
105,新白金汉大学Buckinghamshire New University,70%,1.0/9,197.0,42.00%,58.2,免费评估
106,米德塞斯大学Middlesex University,70%,1.7/9,158.0,38.00%,58.0,免费评估
107,波尔顿大学University of Bolton,70%,0.6/9,218.0,41.00%,57.9,免费评估
108,格林多大学Glyndwr University,,,189.0,52.00%,57.2,免费评估
109,Thames Valley,75%,,151.0,41.00%,56.2,免费评估
110,玛格丽特女王大学Queen Margaret University,,0.4/9,246.0,37.00%,55.9,免费评估
111,东伦敦大学University of East London,62%,,168.0,46.00%,51.2,免费评估
112,Uni of the Arts,56%,,237.0,42.00%,49.5,免费评估
