Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
66,诺桑比亚大学Northumbria University,81.5%,83.5%,27.2%,341,49.0%,85.5,免费评估
67,约克圣约翰大学York St John University,88.0%,87.5%,9.7%,281,54.5%,85.4,免费评估
68,纽曼大学Newman University,87.5%,89.7%,9.6%,288,51.2%,85.2,免费评估
68,伯明翰城市大学Birmingham City University,81.7%,85.8%,30.9%,282,50.0%,85.2,免费评估
70,赫尔大学The University of Hull,84.1%,81.9%,22.7%,339,46.1%,85.1,免费评估
70,"特威克南圣玛丽大学St Mary's, Twickenham",87.2%,89.5%,14.6%,265,50.3%,85.1,免费评估
70,亚伯大学Aberystwyth University,76.9%,79.3%,31.2%,319,58.7%,85.1,免费评估
70,奇切斯特大学University of Chichester,94.5%,92.2%,16.3%,275,31.6%,85.1,免费评估
74,阿尔斯特大学University of Ulster,87.9%,87.3%,35.1%,283,32.3%,85.0,免费评估
74,艾芝西尔大学Edge Hill University,87.1%,88.4%,12.1%,317,45.6%,85.0,免费评估
76,伯恩茅斯大学Bournemouth University,84.6%,81.6%,15.1%,357,47.1%,84.8,免费评估
77,格罗斯泰斯特主教大学Bishop Grosseteste University,87.1%,83.6%,6.7%,262,59.9%,84.7,免费评估
78,布拉德福德大学University of Bradford,88.1%,88.4%,,296*,52.8%,84.6,免费评估
79,威斯敏斯特大学University of Westminster,83.4%,85.8%,28.9%,277,43.8%,84.4,免费评估
79,南安普顿索伦特大学Southampton Solent University,91.8%,94.6%,,237,47.4%,84.4,免费评估
79,金斯顿大学Kingston University,85.5%,86.2%,15.7%,287,48.0%,84.4,免费评估
82,东伦敦大学University of East London,91.1%,89.4%,13.7%,263,38.3%,84.2,免费评估
83,南威尔士大学The University of South Wales,88.4%,85.3%,12.8%,305,40.7%,84.1,免费评估
84,北安普顿大学The University of Northampton,86.1%,88.5%,15.3%,263,45.4%,84.0,免费评估
85,赫特福德大学University of Hertfordshire,77.6%,83.0%,7.8%,321,60.7%,83.6,免费评估
86,德比大学University of Derby,87.1%,88.9%,13.5%,273,39.2%,83.4,免费评估
87,格罗斯特大学University of Gloucestershire,85.1%,84.9%,9.3%,298,44.8%,83.2,免费评估
88,卡迪夫都市大学Cardiff Metropolitan University,87.6%,82.8%,,276,50.8%,83.0,免费评估
88,桑德兰大学University of Sunderland,83.0%,79.4%,15.3%,279,50.6%,83.0,免费评估
90,利兹圣三一大学Leeds Trinity University,83.4%,80.2%,6.2%,265,57.4%,82.9,免费评估
90,布莱顿大学University of Brighton,80.1%,82.0%,16.2%,310,48.1%,82.9,免费评估
92,温切斯特大学University of Winchester,83.8%,84.7%,,311,49.9%,82.8,免费评估
93,斯塔福德郡大学Staffordshire University,84.1%,88.8%,,221,56.3%,82.5,免费评估
94,伦敦南岸大学London South Bank University,89.0%,86.9%,12.8%,233,34.5%,82.0,免费评估
95,伍斯特大学University of Worcester,81.6%,82.8%,8.2%,271,47.8%,81.7,免费评估
95,格林多大学Glyndwr University,83.4%,81.2%,,271*,52.0%,81.7,免费评估
97,利兹贝克特大学Leeds Beckett University,81.1%,82.3%,11.0%,266,46.3%,81.5,免费评估
97,剑桥安鲁大学Anglia Ruskin University,81.9%,79.6%,16.3%,250,45.7%,81.5,免费评估
97,坎特伯雷大学Canterbury Christ Church University,83.4%,83.3%,8.0%,254,45.3%,81.5,免费评估
100,索尔福德大学University of Salford,82.7%,83.3%,7.8%,314,37.2%,81.4,免费评估
100,伦敦都市大学London Metropolitan University,88.5%,87.8%,,265,35.0%,81.4,免费评估
102,谢菲尔德哈莱姆大学Sheffield Hallam University,74.8%,79.3%,14.6%,324,47.5%,81.2,免费评估
103,中央兰开夏大学University of Central Lancashire,78.0%,76.4%,9.9%,310,49.6%,81.1,免费评估
104,格林威治大学The University of Greenwich,82.2%,77.8%,14.4%,309,36.6%,81.0,免费评估
105,米德塞斯大学Middlesex University,76.8%,75.4%,11.0%,228,60.0%,80.6,免费评估
106,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",84.4%,74.6%,,241,33.6%,77.8,免费评估
