Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
38,哈德斯菲尔德大学University of Huddersfield,90.7%,92.1%,9.5%,252*,61.9%,81.9,免费评估
40,思克莱德大学University of Strathclyde,83.8%,88.9%,31.9%,,40.5%,81.7,免费评估
41,伦敦城市大学City University London,81.8%,82.8%,19.2%,347,49.0%,81.4,免费评估
42,伦敦政治经济学院The London School of Economics and Political Science,52.4%,49.2%,45.2%,443,64.4%,81.3,免费评估
43,Coventry University,89.1%,89.2%,5.6%,291,54.4%,80.6,免费评估
44,利物浦大学The University of Liverpool,72.0%,75.2%,24.5%,374,51.3%,80.5,免费评估
45,剑桥安鲁大学Anglia Ruskin University,90.6%,89.0%,26.4%,245,40.9%,79.9,免费评估
46,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,80.0%,79.6%,12.7%,403,39.9%,79.8,免费评估
47,巴斯斯巴大学Bath Spa University,83.5%,82.2%,13.9%,309,47.7%,79.2,免费评估
48,Manchester Metropolitan University,82.3%,84.3%,14.9%,331,41.4%,78.9,免费评估
49,阿伯泰邓迪大学University of Abertay Dundee,79.7%,77.1%,5.0%,319,57.8%,78.7,免费评估
50,北安普顿大学The University of Northampton,92.9%,84.7%,,248,54.5%,78.6,免费评估
51,诺桑比亚大学Northumbria University,80.5%,79.8%,12.7%,344,41.9%,78.2,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,87.4%,86.5%,,291,49.7%,78.1,免费评估
53,切斯特大学University of Chester,92.1%,84.6%,6.4%,283,39.8%,77.8,免费评估
54,罗汉普顿大学Roehampton University,79.8%,86.5%,24.9%,251,43.8%,77.7,免费评估
54,赫尔大学The University of Hull,78.2%,84.9%,14.3%,310,43.8%,77.7,免费评估
56,格罗斯特大学University of Gloucestershire,82.0%,87.2%,14.5%,309,36.4%,77.3,免费评估
57,西苏格兰大学University of the West of Scotland,86.3%,80.6%,9.4%,300,40.0%,77.2,免费评估
57,索尔福德大学University of Salford,76.7%,74.3%,27.7%,308,38.9%,77.2,免费评估
57,德蒙福特大学De Montfort University,79.9%,80.0%,11.2%,284,49.9%,77.2,免费评估
60,布拉德福德大学University of Bradford,73.5%,81.1%,10.6%,285,54.5%,76.7,免费评估
61,桑德兰大学University of Sunderland,88.5%,86.3%,1.9%,296,37.9%,76.6,免费评估
62,贝德福德大学University of Bedfordshire,85.6%,87.5%,16.3%,215,44.0%,76.5,免费评估
63,"特威克南圣玛丽大学St Mary's, Twickenham",78.2%,81.8%,,251,62.3%,76.4,免费评估
63,玛格丽特女王大学Queen Margaret University,82.6%,89.3%,,286,45.7%,76.4,免费评估
63,中央兰开夏大学University of Central Lancashire,81.3%,81.3%,11.8%,295,40.6%,76.4,免费评估
66,利物浦霍普大学Liverpool Hope University,88.0%,88.8%,8.6%,273,34.5%,76.3,免费评估
67,布莱顿大学University of Brighton,76.0%,79.2%,12.4%,293,47.0%,76.2,免费评估
68,艾芝西尔大学Edge Hill University,80.7%,78.6%,5.7%,274,50.7%,76.1,免费评估
69,德比大学University of Derby,82.8%,79.5%,13.5%,261,42.3%,75.9,免费评估
70,温切斯特大学University of Winchester,79.4%,75.6%,4.4%,289,50.2%,75.8,免费评估
71,斯塔福德郡大学Staffordshire University,87.3%,86.1%,,261,42.3%,75.6,免费评估
71,阿尔斯特大学University of Ulster,91.2%,92.0%,,269,32.9%,75.6,免费评估
73,蒂赛德大学Teesside University,81.5%,85.7%,15.0%,268,35.0%,75.3,免费评估
73,坎特伯雷大学Canterbury Christ Church University,83.2%,83.4%,,261,47.4%,75.3,免费评估
75,布鲁内尔大学Brunel University,72.7%,74.3%,26.0%,301,36.3%,75.2,免费评估
75,伯明翰城市大学Birmingham City University,77.9%,77.8%,3.8%,290,48.2%,75.2,免费评估
77,米德塞斯大学Middlesex University,77.7%,81.4%,14.9%,238,46.7%,75.1,免费评估
78,格林威治大学The University of Greenwich,84.6%,82.5%,,295,36.8%,74.7,免费评估
79,东伦敦大学University of East London,79.7%,83.3%,13.7%,257,37.2%,74.5,免费评估
79,西英格兰大学University of the West of England,69.5%,72.7%,10.9%,326,45.0%,74.5,免费评估
81,白金汉大学The University of Buckingham,82.7%,79.4%,,252,45.9%,74.1,免费评估
82,南威尔士大学The University of South Wales,81.1%,84.7%,,321,31.2%,74.0,免费评估
83,威斯敏斯特大学University of Westminster,84.2%,83.8%,,259,37.7%,73.6,免费评估
84,谢菲尔德哈莱姆大学Sheffield Hallam University,79.7%,80.2%,,301,36.8%,73.5,免费评估
85,普利茅斯大学University of Plymouth,81.0%,80.0%,,265,40.2%,73.1,免费评估
86,利兹贝克特大学Leeds Beckett University,79.9%,79.6%,6.4%,253,37.5%,72.9,免费评估
87,伦敦南岸大学London South Bank University,74.9%,77.2%,20.1%,207,39.7%,72.3,免费评估
88,伦敦都市大学London Metropolitan University,76.8%,83.4%,,258,37.6%,71.8,免费评估
89,利物浦约翰摩尔斯大学Liverpool John Moores University,65.9%,77.0%,5.8%,322,37.1%,71.7,免费评估
89,金斯顿大学Kingston University,75.6%,77.5%,,279,38.4%,71.7,免费评估
91,伯恩茅斯大学Bournemouth University,77.3%,74.8%,4.7%,288,31.6%,71.6,免费评估
92,伍斯特大学University of Worcester,72.7%,75.3%,,265,44.4%,71.5,免费评估
92,高地与群岛大学University of the Highlands and Islands,75.6%,69.7%,,234,50.0%,71.5,免费评估
