Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
52,曼彻斯特城市大学Manchester Metropolitan University,82%,1.9/9,259,60.00%,75.6,免费评估
54,Edin Napier,81%,1.1/9,244,71.00%,75.3,免费评估
55,"Cardiff, UWIC",81%,1.1/9,252,69.00%,75.1,免费评估
56,考文垂大学Coventry University,79%,,256,83.00%,74.7,免费评估
57,诺桑比亚大学Northumbria University,70%,1.6/9,293,74.00%,73.7,免费评估
58,普利茅斯大学University of Plymouth,78%,1.8/9,294,55.00%,73.2,免费评估
59,斯塔福德郡大学Staffordshire University,86%,,211,71.00%,73.1,免费评估
60,利物浦约翰摩尔斯大学Liverpool John Moores University,79%,1.6/9,248,59.00%,72.7,免费评估
61,斯旺西大学Swansea University,76%,1.2/9,306,61.00%,72.6,免费评估
62,哈德斯菲尔德大学University of Huddersfield,81%,1.3/9,230,60.00%,72.3,免费评估
63,布拉德福德大学University of Bradford,74%,1.9/9,262,62.00%,72.2,免费评估
64,格林威治大学The University of Greenwich,85%,,221,66.00%,71.8,免费评估
65,罗伯特高登大学The Robert Gordon University,72%,,322,76.00%,71.7,免费评估
66,斯特林大学University of Stirling,77%,2.1/9,329,41.00%,71.2,免费评估
67,班戈大学Bangor University,72%,1.6/9,311,57.00%,70.8,免费评估
68,蒂赛德大学Teesside University,82%,,272,60.00%,70.3,免费评估
69,艾芝西尔大学Edge Hill University,74%,,225,78.00%,69.8,免费评估
70,德比大学University of Derby,84%,0.8/9,240,47.00%,69.0,免费评估
71,伯恩茅斯大学Bournemouth University,79%,,231,65.00%,68.9,免费评估
72,切斯特大学University of Chester,79%,0.8/9,268,51.00%,68.7,免费评估
73,牛津布鲁克斯大学Oxford Brookes University,69%,1.4/9,300,58.00%,68.3,免费评估
74,亚伯大学Aberystwyth University,83%,,286,48.00%,67.6,免费评估
75,格拉摩根大学University of Glamorgan,76%,0.6/9,307,49.00%,67.2,免费评估
76,伍斯特大学University of Worcester,75%,,213,68.00%,66.8,免费评估
77,波尔顿大学University of Bolton,71%,,174,72.00%,64.4,免费评估
77,桑德兰大学University of Sunderland,76%,,258,52.00%,64.4,免费评估
79,Central Lancs,62%,,275,72.00%,63.2,免费评估
80,Leeds Met,68%,,264,62.00%,63.1,免费评估
81,罗汉普顿大学Roehampton University,69%,0.5/9,182,63.00%,63.0,免费评估
82,威斯敏斯特大学University of Westminster,72%,,242,54.00%,62.0,免费评估
83,巴斯斯巴大学Bath Spa University,80%,0.2/9,272,32.00%,61.8,免费评估
84,剑桥安鲁大学Anglia Ruskin University,77%,,252,39.00%,61.0,免费评估
85,金斯顿大学Kingston University,68%,1.5/9,201,44.00%,60.9,免费评估
86,东伦敦大学University of East London,63%,,163,65.00%,58.0,免费评估
