Ranking,University Name,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
42,诺丁汉特伦特大学Nottingham Trent University,83.0,,356.0,49.0,73.8,免费评估
43,龙比亚大学Napier University,78.6,,370.0,51.6,73.5,免费评估
44,布鲁内尔大学Brunel University,83.3,23.3,328.0,37.1,73.4,免费评估
45,中央兰开夏大学University of Central Lancashire,82.7,,333.0,52.8,73.3,免费评估
46,亚伯大学Aberystwyth University,72.8,40.0,322.0,42.3,73.2,免费评估
47,赫特福德大学University of Hertfordshire,76.9,8.3,362.0,47.2,72.7,免费评估
48,温切斯特大学University of Winchester,78.5,15.0,345.0,42.5,72.3,免费评估
49,西英格兰大学University of the West of England,79.1,,339.0,53.2,72.2,免费评估
50,格罗斯特大学University of Gloucestershire,85.1,,290.0,54.3,72.1,免费评估
51,法尔茅斯大学Falmouth University,74.1,,300.0,68.5,72.0,免费评估
52,哈德斯菲尔德大学University of Huddersfield,78.8,,335.0,53.2,71.8,免费评估
53,诺桑比亚大学Northumbria University,81.7,,364.0,41.2,71.4,免费评估
54,东伦敦大学University of East London,73.9,15.0,364.0,41.5,71.1,免费评估
55,诺里奇艺术大学Norwich University of the Arts,80.3,,295.0,56.4,70.9,免费评估
56,威斯敏斯特大学University of Westminster,84.2,,309.0,46.8,70.7,免费评估
56,金斯顿大学Kingston University,79.4,15.0,329.0,39.3,70.7,免费评估
58,利物浦约翰摩尔斯大学Liverpool John Moores University,82.5,,356.0,38.1,70.4,免费评估
59,班戈大学Bangor University,82.6,,277.0,54.8,70.3,免费评估
60,朴茨茅斯大学University of Portsmouth,78.4,3.3,330.0,46.6,70.1,免费评估
61,德比大学University of Derby,82.7,,305.0,45.6,69.4,免费评估
62,波尔顿大学University of Bolton,84.9,,314.0,40.0,69.3,免费评估
63,普利茅斯大学University of Plymouth,75.7,20.5,353.0,30.4,69.1,免费评估
64,"特威克南圣玛丽大学St Mary's, Twickenham",79.3,,322.0,45.1,68.9,免费评估
65,利兹贝克特大学Leeds Beckett University,81.0,,268.0,53.0,68.5,免费评估
66,西苏格兰大学University of the West of Scotland,81.5,,344.0,35.5,68.4,免费评估
67,桑德兰大学University of Sunderland,84.9,8.3,289.0,36.2,68.3,免费评估
68,贝德福德大学University of Bedfordshire,80.7,23.3,265.0,35.2,67.7,免费评估
69,阿尔斯特大学University of Ulster,89.5,,308.0,28.1,67.5,免费评估
70,南威尔士大学The University of South Wales,70.2,13.3,322.0,44.7,67.4,免费评估
71,伯恩茅斯大学Bournemouth University,61.7,,388.0,51.8,67.2,免费评估
72,伦敦艺术大学University of the Arts London,67.3,,348.0,51.3,67.0,免费评估
73,谢菲尔德哈莱姆大学Sheffield Hallam University,78.2,,327.0,38.9,66.9,免费评估
74,创意艺术大学University for the Creative Arts,71.9,,318.0,50.0,66.8,免费评估
75,格林威治大学The University of Greenwich,73.9,,342.0,41.1,66.6,免费评估
75,坎特伯雷大学Canterbury Christ Church University,84.4,,282.0,38.4,66.6,免费评估
77,蒂赛德大学Teesside University,82.8,,299.0,33.8,65.7,免费评估
78,斯塔福德郡大学Staffordshire University,82.1,11.7,265.0,34.0,65.6,免费评估
79,艾芝西尔大学Edge Hill University,77.3,,329.0,35.2,65.5,免费评估
79,哥比亚大学University of Cumbria,87.9,,294.0,26.6,65.5,免费评估
81,南安普顿索伦特大学Southampton Solent University,76.0,,317.0,38.2,65.1,免费评估
81,索尔福德大学University of Salford,59.7,10.0,392.0,39.6,65.1,免费评估
83,剑桥安鲁大学Anglia Ruskin University,77.5,,294.0,38.0,64.3,免费评估
84,伦敦都市大学London Metropolitan University,74.8,8.3,,35.7,63.8,免费评估
85,约克圣约翰大学York St John University,63.9,15.0,305.0,44.3,63.7,免费评估
86,玛格丽特女王大学Queen Margaret University,61.5,0.0,361.0,43.2,62.9,免费评估
87,泰晤士河谷大学Thames Valley University,61.2,,292.0,56.6,62.3,免费评估
88,伍斯特大学University of Worcester,72.0,,307.0,35.6,61.9,免费评估
89,格林多大学Glyndwr University,72.7,,265.0,43.6,61.8,免费评估
89,伦敦南岸大学London South Bank University,76.8,,248.0,41.0,61.8,免费评估
91,格罗斯泰斯特主教大学Bishop Grosseteste University,77.7,,263.0,34.4,61.3,免费评估
92,纽曼大学Newman University,82.0,,263.0,23.1,59.9,免费评估
93,白金汉大学The University of Buckingham,60.7,,274.0,37.2,55.3,免费评估
