Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
31,南安普顿索伦特大学Southampton Solent University,79.8,,314.0,84.8,81.1,免费评估
31,曼彻斯特城市大学Manchester Metropolitan University,79.0,10.0,298.0,78.0,81.1,免费评估
33,贝德福德大学University of Bedfordshire,86.5,20.0,,52.9,81.0,免费评估
34,米德塞斯大学Middlesex University,72.1,20.0,297.0,77.3,80.9,免费评估
35,剑桥安鲁大学Anglia Ruskin University,74.3,13.3,289.0,83.6,80.8,免费评估
36,诺桑比亚大学Northumbria University,85.1,15.0,284.0,60.0,80.2,免费评估
37,布鲁内尔大学Brunel University,66.4,15.0,338.0,78.3,79.8,免费评估
38,伦敦南岸大学London South Bank University,70.7,30.0,269.0,70.0,79.7,免费评估
38,卡迪夫都市大学Cardiff Metropolitan University,83.0,,288.0,81.0,79.7,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,80.5,30.0,258.0,52.6,79.2,免费评估
41,布拉德福德大学University of Bradford,73.4,23.3,286.0,65.3,78.9,免费评估
42,伯恩茅斯大学Bournemouth University,84.0,,299.0,70.9,78.5,免费评估
43,伦敦大学金史密斯学院Goldsmiths University of London,83.0,18.3,195.0,76.0,77.8,免费评估
43,切斯特大学University of Chester,82.0,5.0,294.0,66.7,77.8,免费评估
45,德蒙福特大学De Montfort University,78.2,13.3,272.0,68.8,77.6,免费评估
46,伯明翰城市大学Birmingham City University,72.6,10.0,277.0,79.4,76.9,免费评估
47,德比大学University of Derby,84.3,,266.0,70.3,76.1,免费评估
48,北安普顿大学The University of Northampton,75.2,,318.0,71.4,75.9,免费评估
49,普利茅斯大学University of Plymouth,68.7,21.7,283.0,62.4,75.2,免费评估
50,西苏格兰大学University of the West of Scotland,79.8,20.0,,47.4,75.0,免费评估
51,格罗斯特大学University of Gloucestershire,72.9,3.3,264.0,80.6,74.3,免费评估
52,西伦敦大学University of West London,77.5,,264.0,75.0,74.0,免费评估
53,中央兰开夏大学University of Central Lancashire,80.7,20.0,230.0,51.4,73.7,免费评估
54,温切斯特大学University of Winchester,75.7,,322.0,59.3,73.4,免费评估
55,埃塞克斯大学University of Essex,84.1,,239.0,65.4,72.8,免费评估
56,格林多大学Glyndwr University,83.7,6.7,194.0,69.9,72.7,免费评估
57,奇切斯特大学University of Chichester,81.7,,300.0,49.2,72.2,免费评估
58,布莱顿大学University of Brighton,76.7,11.7,235.0,59.3,71.4,免费评估
59,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",77.5,,237.0,72.4,71.3,免费评估
60,桑德兰大学University of Sunderland,83.9,,256.0,49.8,70.2,免费评估
60,艾芝西尔大学Edge Hill University,81.9,5.0,270.0,42.8,70.2,免费评估
62,东伦敦大学University of East London,71.9,11.7,225.0,65.0,69.9,免费评估
63,伦敦都市大学London Metropolitan University,61.9,23.3,205.0,74.0,69.8,免费评估
63,利物浦约翰摩尔斯大学Liverpool John Moores University,73.1,,317.0,51.3,69.8,免费评估
65,利兹都会大学Leeds Metropolitan University,79.8,,236.0,58.7,69.0,免费评估
66,索尔福德大学University of Salford,56.9,20.0,286.0,58.8,68.4,免费评估
67,斯塔福德郡大学Staffordshire University,75.3,,236.0,60.0,67.2,免费评估
68,新白金汉大学Buckinghamshire New University,73.5,,241.0,60.0,66.7,免费评估
69,格林威治大学The University of Greenwich,68.5,,268.0,60.7,66.6,免费评估
69,班戈大学Bangor University,77.0,13.3,228.0,39.1,66.6,免费评估
71,坎特伯雷大学Canterbury Christ Church University,70.5,,270.0,51.1,65.2,免费评估
72,纽曼大学Newman University,,,307.0,39.4,65.0,免费评估
73,伍斯特大学University of Worcester,66.0,,241.0,59.8,63.1,免费评估
74,哥比亚大学University of Cumbria,50.2,,209.0,60.3,53.6,免费评估
