Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
47,玛格丽特女王大学Queen Margaret University,72.7%,67.8%,14.0%,155,55.7%,84.5,免费评估
47,龙比亚大学Napier University,70.5%,70.7%,9.5%,163,55.3%,84.5,免费评估
51,德比大学University of Derby,87.2%,81.3%,13.5%,107,55.5%,84.1,免费评估
51,巴斯斯巴大学Bath Spa University,79.8%,75.3%,13.9%,120,60.2%,84.1,免费评估
51,伦敦城市大学City University London,66.1%,56.7%,30.1%,126,71.9%,84.1,免费评估
54,斯塔福德郡大学Staffordshire University,78.5%,76.1%,6.7%,107,71.5%,83.6,免费评估
55,格林威治大学The University of Greenwich,78.0%,79.3%,3.5%,129,60.0%,83.5,免费评估
56,利兹圣三一大学Leeds Trinity University,87.2%,83.0%,3.9%,102,60.3%,83.3,免费评估
57,南安普顿索伦特大学Southampton Solent University,83.6%,81.5%,0.8%,110,62.2%,83.0,免费评估
58,哈德斯菲尔德大学University of Huddersfield,78.1%,75.6%,,118,67.8%,82.9,免费评估
59,蒂赛德大学Teesside University,81.3%,74.4%,2.9%,111,66.2%,82.8,免费评估
60,西英格兰大学University of the West of England,77.8%,76.8%,18.6%,117,53.1%,82.7,免费评估
60,创意艺术大学University for the Creative Arts,88.7%,87.9%,3.4%,95,57.7%,82.7,免费评估
60,东伦敦大学University of East London,84.3%,82.7%,13.9%,109,50.2%,82.7,免费评估
63,伦敦都市大学London Metropolitan University,83.0%,73.7%,5.9%,100,66.3%,82.5,免费评估
64,亚伯大学Aberystwyth University,81.4%,80.0%,9.2%,107,56.0%,82.0,免费评估
64,伦敦南岸大学London South Bank University,86.1%,82.7%,12.8%,97,51.8%,82.0,免费评估
64,中央兰开夏大学University of Central Lancashire,76.2%,74.3%,7.9%,124,57.1%,82.0,免费评估
67,西苏格兰大学University of the West of Scotland,69.2%,59.9%,11.3%,152,53.5%,81.7,免费评估
67,阿尔斯特大学University of Ulster,73.0%,72.3%,34.0%,126,39.7%,81.7,免费评估
69,格罗斯特大学University of Gloucestershire,77.3%,77.0%,9.3%,115,54.5%,81.2,免费评估
70,伦敦艺术大学University of the Arts London,77.8%,74.7%,,110,64.2%,81.1,免费评估
71,赫尔大学The University of Hull,84.3%,80.7%,11.2%,113,41.9%,80.9,免费评估
71,伯明翰城市大学Birmingham City University,75.6%,70.0%,6.0%,119,59.2%,80.9,免费评估
73,伍斯特大学University of Worcester,78.6%,73.2%,8.2%,110,54.2%,80.4,免费评估
73,米德塞斯大学Middlesex University,71.9%,70.6%,11.0%,110,62.0%,80.4,免费评估
75,谢菲尔德哈莱姆大学Sheffield Hallam University,75.7%,74.3%,14.4%,114,49.9%,80.2,免费评估
76,温切斯特大学University of Winchester,71.4%,73.5%,15.8%,111,55.0%,80.0,免费评估
77,切斯特大学University of Chester,80.2%,72.1%,4.3%,109,54.5%,79.9,免费评估
78,金斯顿大学Kingston University,72.9%,68.2%,15.7%,118,50.0%,79.6,免费评估
78,坎特伯雷大学Canterbury Christ Church University,73.6%,74.2%,7.3%,110,57.1%,79.6,免费评估
80,约克圣约翰大学York St John University,88.8%,83.7%,4.4%,108,35.3%,79.3,免费评估
81,布拉德福德大学University of Bradford,79.9%,75.4%,,120,45.3%,79.0,免费评估
81,剑桥安鲁大学Anglia Ruskin University,81.0%,76.8%,26.4%,93,38.1%,79.0,免费评估
83,布莱顿大学University of Brighton,72.7%,70.0%,16.2%,113,48.8%,78.9,免费评估
84,贝德福德大学University of Bedfordshire,80.4%,81.8%,8.2%,91,46.3%,77.9,免费评估
85,奇切斯特大学University of Chichester,83.1%,79.6%,,112,38.1%,77.8,免费评估
86,哥比亚大学University of Cumbria,92.0%,84.6%,,98,29.2%,77.2,免费评估
87,南威尔士大学The University of South Wales,73.6%,68.7%,,124,42.1%,76.5,免费评估
87,"特威克南圣玛丽大学St Mary's, Twickenham",71.7%,70.1%,9.1%,107,46.5%,76.5,免费评估
89,北安普顿大学The University of Northampton,75.7%,73.5%,,105,46.2%,76.2,免费评估
90,格林多大学Glyndwr University,66.8%,58.0%,7.8%,105,58.1%,75.8,免费评估
91,新白金汉大学Buckinghamshire New University,68.1%,66.8%,,109,40.2%,72.7,免费评估
92,泰晤士河谷大学Thames Valley University,55.6%,53.1%,4.5%,106,57.0%,71.8,免费评估
