Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
56,奇切斯特大学University of Chichester,76.0,,262.0,64,69.8,免费评估
57,斯塔福德郡大学Staffordshire University,67.0,,230.0,88,69.8,免费评估
58,伯明翰城市大学Birmingham City University,60.0,1.1,225.0,83,69.5,免费评估
59,德比大学University of Derby,73.0,,211.0,79,69.1,免费评估
60,曼彻斯特城市大学Manchester Metropolitan University,67.0,1.0,228.0,69,68.5,免费评估
61,北安普顿大学The University of Northampton,69.0,,210.0,83,68.0,免费评估
62,利兹都会大学Leeds Metropolitan University,72.0,,203.0,78,67.4,免费评估
63,桑德兰大学University of Sunderland,72.0,,219.0,72,66.9,免费评估
64,东伦敦大学University of East London,71.0,1.2,145.0,76,66.6,免费评估
65,伯恩茅斯大学Bournemouth University,66.0,,216.0,81,66.5,免费评估
66,伍斯特大学University of Worcester,72.0,,240.0,65,66.5,免费评估
67,坎特伯雷大学Canterbury Christ Church University,70.0,,237.0,67,65.8,免费评估
68,利物浦约翰摩尔斯大学Liverpool John Moores University,74.0,,218.0,61,64.9,免费评估
69,Bishop Grosseteste University College,,,257.0,63,64.6,免费评估
70,格林威治大学The University of Greenwich,69.0,,190.0,76,64.5,免费评估
71,温切斯特大学University of Winchester,,,278.0,56,64.1,免费评估
72,艾芝西尔大学Edge Hill University,76.0,0.5,224.0,42,63.2,免费评估
73,格林多大学Glyndwr University,57.0,0.7,218.0,71,62.8,免费评估
74,班戈大学Bangor University,59.0,1.4,239.0,50,61.7,免费评估
75,哥比亚大学University of Cumbria,64.0,,226.0,64,61.6,免费评估
76,罗汉普顿大学Roehampton University,66.0,,223.0,42,56.5,免费评估
