Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
26,利物浦大学The University of Liverpool,80.9%,81.8%,35.3%,134,94.9%,91.6,免费评估
27,华威大学The University of Warwick,81.5%,85.2%,25.3%,158,82.9%,90.6,免费评估
28,伦敦南岸大学London South Bank University,88.2%,82.1%,13.7%,136,91.1%,89.8,免费评估
28,赫尔大学The University of Hull,85.8%,78.4%,16.7%,,88.9%,89.8,免费评估
30,哈德斯菲尔德大学University of Huddersfield,90.2%,86.2%,13.2%,129,90.2%,89.7,免费评估
30,贝德福德大学University of Bedfordshire,84.7%,79.2%,25.1%,120,96.2%,89.7,免费评估
32,伦敦都市大学London Metropolitan University,84.2%,84.9%,5.2%,,90.0%,89.3,免费评估
33,伯明翰城市大学Birmingham City University,85.3%,83.4%,1.5%,141,95.5%,89.2,免费评估
34,萨里大学University of Surrey,70.6%,76.2%,37.5%,157,83.5%,88.9,免费评估
35,玛格丽特女王大学Queen Margaret University,85.4%,78.4%,6.7%,163,83.1%,88.8,免费评估
35,朴茨茅斯大学University of Portsmouth,91.5%,86.9%,24.3%,128,78.3%,88.8,免费评估
37,哥比亚大学University of Cumbria,85.9%,83.0%,0.7%,138,94.0%,88.6,免费评估
38,南威尔士大学The University of South Wales,83.1%,80.4%,2.2%,141,94.0%,88.2,免费评估
38,北安普顿大学The University of Northampton,88.9%,81.9%,1.6%,136,90.6%,88.2,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,89.6%,86.2%,3.7%,135,82.8%,87.3,免费评估
41,西英格兰大学University of the West of England,82.7%,83.6%,8.2%,137,85.4%,87.0,免费评估
42,阿尔斯特大学University of Ulster,78.9%,80.1%,27.7%,137,79.2%,86.8,免费评估
42,University of Lincoln,83.4%,84.4%,22.6%,129,78.8%,86.8,免费评估
44,蒂赛德大学Teesside University,87.6%,83.1%,2.4%,128,87.5%,86.7,免费评估
45,诺桑比亚大学Northumbria University,72.0%,75.4%,14.0%,148,90.0%,86.6,免费评估
46,布拉德福德大学University of Bradford,77.0%,76.2%,9.5%,139,89.6%,86.2,免费评估
46,格林威治大学The University of Greenwich,79.2%,81.9%,2.2%,148,84.7%,86.2,免费评估
48,西苏格兰大学University of the West of Scotland,75.4%,72.3%,29.0%,127,85.7%,85.9,免费评估
49,德蒙福特大学De Montfort University,83.9%,84.5%,13.0%,112,87.1%,85.8,免费评估
50,伦敦大学玛丽女王学院Queen Mary University of London,69.6%,75.6%,48.3%,128,,85.5,免费评估
51,约克圣约翰大学York St John University,83.4%,80.7%,1.9%,134,84.1%,85.4,免费评估
52,剑桥安鲁大学Anglia Ruskin University,86.5%,87.2%,3.1%,112,86.6%,85.3,免费评估
53,曼彻斯特城市大学Manchester Metropolitan University,84.8%,78.1%,12.0%,135,76.9%,85.1,免费评估
54,索尔福德大学University of Salford,84.5%,85.0%,3.8%,138,76.0%,84.9,免费评估
55,卡迪夫都市大学Cardiff Metropolitan University,87.9%,86.3%,3.6%,124,77.8%,84.7,免费评估
56,考文垂大学Coventry University,81.6%,81.7%,4.5%,127,83.4%,84.6,免费评估
56,德比大学University of Derby,79.3%,76.3%,7.3%,135,83.6%,84.6,免费评估
58,坎特伯雷大学Canterbury Christ Church University,77.0%,66.9%,2.2%,136,90.4%,84.0,免费评估
59,伍尔弗汉普顿大学University of Wolverhampton,60.6%,59.6%,11.0%,145,100.0%,83.9,免费评估
60,赫特福德大学University of Hertfordshire,80.1%,79.6%,4.0%,121,85.4%,83.8,免费评估
61,伍斯特大学University of Worcester,84.6%,79.7%,2.6%,125,78.3%,83.5,免费评估
62,伯恩茅斯大学Bournemouth University,75.0%,70.2%,4.7%,130,88.1%,83.2,免费评估
63,中央兰开夏大学University of Central Lancashire,77.8%,72.2%,8.3%,138,77.8%,83.1,免费评估
63,诺丁汉大学University of Nottingham,80.2%,72.9%,31.4%,142,60.0%,83.1,免费评估
63,新白金汉大学Buckinghamshire New University,79.3%,79.4%,1.0%,128,,83.1,免费评估
66,布鲁内尔大学Brunel University,60.5%,67.0%,18.2%,128,94.4%,82.8,免费评估
67,斯塔福德郡大学Staffordshire University,95.2%,87.5%,,94,75.0%,82.5,免费评估
68,利物浦约翰摩尔斯大学Liverpool John Moores University,70.1%,71.6%,6.0%,145,80.5%,82.3,免费评估
69,"特威克南圣玛丽大学St Mary's, Twickenham",75.1%,70.8%,4.8%,123,86.0%,82.2,免费评估
70,布莱顿大学University of Brighton,80.7%,81.2%,4.8%,117,75.5%,81.7,免费评估
71,格林多大学Glyndwr University,70.2%,70.2%,3.6%,133,83.8%,81.4,免费评估
72,班戈大学Bangor University,78.8%,70.6%,34.7%,112,64.6%,81.1,免费评估
73,米德塞斯大学Middlesex University,71.2%,72.2%,10.0%,123,79.7%,80.8,免费评估
74,利兹贝克特大学Leeds Beckett University,76.7%,80.0%,3.5%,116,76.7%,80.7,免费评估
75,Plymouth Marjon University,85.6%,82.2%,,110,69.2%,80.1,免费评估
76,纽曼大学Newman University,80.3%,85.9%,,128,58.9%,79.0,免费评估
77,埃塞克斯大学University of Essex,76.7%,80.8%,,104,73.6%,78.5,免费评估
78,威斯敏斯特大学University of Westminster,74.6%,70.2%,21.2%,116*,57.1%,77.2,免费评估
79,切斯特大学University of Chester,69.9%,68.9%,12.0%,108,70.7%,77.0,免费评估
80,东伦敦大学University of East London,72.9%,74.2%,7.6%,108,62.3%,75.8,免费评估
