Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
36,格林威治大学The University of Greenwich,67.5%,69.6%,29.5%,142,82.5%,81.2,免费评估
38,西英格兰大学University of the West of England,80.6%,80.7%,10.6%,119,80.7%,80.7,免费评估
38,伦敦大学玛丽女王学院Queen Mary University of London,62.6%,72.6%,46.7%,134,75.7%,80.7,免费评估
40,阿斯顿大学Aston University,72.6%,71.4%,20.6%,140,80.0%,80.5,免费评估
41,萨塞克斯大学University of Sussex,72.8%,77.3%,24.0%,124,78.3%,80.3,免费评估
42,德比大学University of Derby,78.2%,70.9%,6.7%,131,84.1%,80.2,免费评估
43,牛津布鲁克斯大学Oxford Brookes University,70.7%,68.1%,13.9%,144,82.3%,79.7,免费评估
43,诺桑比亚大学Northumbria University,66.6%,71.7%,30.7%,142,75.5%,79.7,免费评估
45,University of Lincoln,80.1%,78.0%,,118,84.0%,79.6,免费评估
46,布鲁内尔大学Brunel University,67.8%,75.2%,23.7%,144,75.3%,79.5,免费评估
47,赫尔大学The University of Hull,72.4%,71.9%,16.5%,121,81.3%,79.1,免费评估
48,中央兰开夏大学University of Central Lancashire,72.2%,66.7%,7.1%,131,84.4%,78.6,免费评估
49,曼彻斯特城市大学Manchester Metropolitan University,75.2%,74.9%,16.3%,125,73.8%,78.4,免费评估
50,利物浦约翰摩尔斯大学Liverpool John Moores University,72.4%,72.5%,4.7%,136,80.3%,78.3,免费评估
51,罗伯特高登大学The Robert Gordon University,65.9%,71.6%,8.8%,163,75.8%,78.1,免费评估
52,西苏格兰大学University of the West of Scotland,69.6%,67.2%,9.0%,144,79.2%,77.9,免费评估
53,索尔福德大学University of Salford,75.9%,77.7%,4.4%,135,73.0%,77.8,免费评估
54,哈珀亚当斯大学Harper Adams University,76.6%,72.3%,,110,82.8%,77.4,免费评估
54,剑桥安鲁大学Anglia Ruskin University,83.5%,81.6%,9.1%,90,73.0%,77.4,免费评估
56,谢菲尔德哈莱姆大学Sheffield Hallam University,70.1%,71.8%,17.8%,114,76.9%,77.2,免费评估
57,南威尔士大学The University of South Wales,67.9%,66.5%,,119,88.9%,77.0,免费评估
57,赫特福德大学University of Hertfordshire,68.6%,69.2%,16.5%,114,79.3%,77.0,免费评估
57,布拉德福德大学University of Bradford,64.9%,71.7%,7.7%,113,86.4%,77.0,免费评估
60,University of Wales Trinity St David,82.6%,75.3%,1.0%,84,75.0%,75.5,免费评估
61,Solent University,81.0%,75.1%,,115,66.7%,75.1,免费评估
62,伦敦城市大学City University London,79.2%,78.3%,23.1%,124,48.3%,74.3,免费评估
63,切斯特大学University of Chester,69.3%,66.5%,7.1%,108,,73.1,免费评估
64,斯塔福德郡大学Staffordshire University,70.7%,63.5%,5.7%,110,70.3%,72.9,免费评估
65,伯明翰城市大学Birmingham City University,68.3%,71.0%,,111,70.1%,72.5,免费评估
66,布莱顿大学University of Brighton,69.1%,71.9%,7.4%,112,63.1%,72.1,免费评估
67,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,68.3%,73.7%,4.7%,137,54.5%,71.4,免费评估
68,金斯顿大学Kingston University,70.6%,74.8%,2.9%,115,57.3%,71.0,免费评估
69,波尔顿大学University of Bolton,63.1%,61.8%,,95,58.8%,66.6,免费评估
