Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
29,雷丁大学University of Reading,74.6%,74.2%,29.3%,136,84.6%,88.5,免费评估
30,斯旺西大学Swansea University,78.5%,82.0%,22.0%,135,79.2%,88.4,免费评估
31,赫瑞瓦特大学Heriot Watt University,79.0%,79.0%,18.8%,154,74.9%,88.3,免费评估
31,伯明翰大学University of Birmingham,67.1%,70.2%,29.1%,163,87.2%,88.3,免费评估
33,利物浦大学The University of Liverpool,75.1%,78.0%,20.1%,149,81.8%,88.2,免费评估
34,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.1%,77.6%,27.0%,140,75.4%,87.8,免费评估
35,纽卡斯尔大学Newcastle University,68.8%,72.4%,20.7%,158,87.2%,87.6,免费评估
35,阿斯顿大学Aston University,77.5%,77.9%,19.7%,143,78.0%,87.6,免费评估
37,罗伯特高登大学The Robert Gordon University,80.4%,81.0%,2.6%,171,72.5%,87.3,免费评估
37,英国女王大学Queen's University Belfast,72.3%,75.3%,32.7%,145,75.1%,87.3,免费评估
37,诺丁汉特伦特大学Nottingham Trent University,79.9%,80.4%,4.6%,132,87.0%,87.3,免费评估
37,班戈大学Bangor University,81.4%,84.2%,23.4%,129,69.0%,87.3,免费评估
41,爱丁堡大学The University of Edinburgh,66.4%,72.0%,25.8%,185,73.8%,86.9,免费评估
42,法尔茅斯大学Falmouth University,84.4%,78.7%,,109,89.8%,86.6,免费评估
43,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.4%,83.1%,1.8%,183,56.6%,86.2,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,78.9%,81.3%,5.1%,136,78.7%,86.1,免费评估
45,萨里大学University of Surrey,69.3%,74.9%,15.8%,160,79.7%,86.0,免费评估
46,西英格兰大学University of the West of England,81.0%,83.6%,5.5%,117,77.8%,85.5,免费评估
46,考文垂大学Coventry University,80.6%,80.8%,1.6%,124,80.7%,85.5,免费评估
46,亚伯大学Aberystwyth University,80.9%,79.8%,14.5%,113,75.4%,85.5,免费评估
49,伦敦大学亚非学院SOAS University of London,68.0%,68.7%,25.0%,159,75.7%,85.4,免费评估
50,泰晤士河谷大学Thames Valley University,90.0%,90.6%,,106,66.7%,85.2,免费评估
51,朴茨茅斯大学University of Portsmouth,75.8%,77.1%,9.5%,115,85.1%,85.1,免费评估
52,University of Lincoln,77.5%,77.9%,4.8%,121,82.5%,84.9,免费评估
53,萨福克学院University Campus Suffolk,86.2%,87.9%,,113,68.0%,84.6,免费评估
54,埃塞克斯大学University of Essex,74.5%,77.7%,25.1%,113,72.3%,84.5,免费评估
55,邓迪大学University of Dundee,72.5%,78.1%,12.1%,156,68.7%,84.4,免费评估
55,伦敦大学玛丽女王学院Queen Mary University of London,67.5%,73.1%,23.5%,151,72.5%,84.4,免费评估
57,哈珀亚当斯大学Harper Adams University,73.9%,81.3%,,133,81.3%,84.3,免费评估
58,南威尔士大学The University of South Wales,86.2%,84.0%,0.2%,129,62.3%,84.1,免费评估
58,德蒙福特大学De Montfort University,74.5%,76.8%,10.7%,107,84.1%,84.1,免费评估
60,蒂赛德大学Teesside University,82.6%,81.5%,2.0%,106,74.8%,83.8,免费评估
60,赫尔大学The University of Hull,76.6%,72.3%,10.2%,127,75.9%,83.8,免费评估
60,伯恩茅斯大学Bournemouth University,78.8%,77.7%,8.8%,122,71.3%,83.8,免费评估
60,龙比亚大学Napier University,74.9%,78.6%,2.3%,150,71.0%,83.8,免费评估
64,中央兰开夏大学University of Central Lancashire,78.7%,81.7%,4.4%,128,69.4%,83.7,免费评估
65,阿伯泰邓迪大学University of Abertay Dundee,81.0%,85.6%,,113,71.7%,83.6,免费评估
66,基尔大学Keele University,77.7%,78.3%,10.2%,124,69.3%,83.5,免费评估
67,布鲁内尔大学Brunel University,72.8%,76.0%,23.0%,132,64.4%,83.4,免费评估
68,斯塔福德郡大学Staffordshire University,81.5%,79.7%,2.6%,121,68.9%,83.3,免费评估
68,哈德斯菲尔德大学University of Huddersfield,75.2%,74.5%,4.1%,131,76.6%,83.3,免费评估
70,白金汉大学The University of Buckingham,78.0%,80.2%,,115,76.8%,83.2,免费评估
70,Solent University,82.1%,80.8%,,113,71.2%,83.2,免费评估
70,普利茅斯大学University of Plymouth,76.5%,77.8%,13.1%,115,70.9%,83.2,免费评估
73,谢菲尔德哈莱姆大学Sheffield Hallam University,81.7%,80.2%,0.6%,110,72.6%,83.1,免费评估
73,玛格丽特女王大学Queen Margaret University,76.9%,78.5%,,135,72.0%,83.1,免费评估
75,利物浦约翰摩尔斯大学Liverpool John Moores University,77.5%,77.4%,,136,70.8%,83.0,免费评估
75,艾芝西尔大学Edge Hill University,81.2%,80.6%,,125,67.3%,83.0,免费评估
77,格罗斯特大学University of Gloucestershire,79.8%,77.7%,,118,73.4%,82.9,免费评估
78,德比大学University of Derby,78.2%,73.7%,0.9%,123,75.7%,82.8,免费评估
78,奇切斯特大学University of Chichester,86.3%,83.2%,,110,63.3%,82.8,免费评估
80,巴斯斯巴大学Bath Spa University,78.7%,79.3%,,107,75.5%,82.5,免费评估
81,曼彻斯特城市大学Manchester Metropolitan University,75.8%,74.9%,4.7%,129,70.8%,82.4,免费评估
82,诺桑比亚大学Northumbria University,71.1%,73.6%,4.0%,141,71.4%,81.9,免费评估
83,伍斯特大学University of Worcester,81.4%,74.1%,0.9%,121,66.3%,81.8,免费评估
83,新白金汉大学Buckinghamshire New University,84.6%,82.1%,1.8%,118,56.4%,81.8,免费评估
85,莱斯特大学University of Leicester,64.5%,69.4%,24.3%,130,71.3%,81.7,免费评估
86,西苏格兰大学University of the West of Scotland,77.3%,78.3%,2.9%,139,59.6%,81.6,免费评估
87,赫特福德大学University of Hertfordshire,76.3%,79.2%,0.9%,113,70.0%,81.4,免费评估
87,布拉德福德大学University of Bradford,72.3%,73.9%,11.8%,125,67.3%,81.4,免费评估
89,剑桥安鲁大学Anglia Ruskin University,83.8%,81.2%,3.4%,98,61.2%,81.3,免费评估
90,伯明翰城市大学Birmingham City University,79.7%,79.6%,1.3%,115,63.5%,81.2,免费评估
91,切斯特大学University of Chester,78.5%,77.0%,0.5%,109,69.0%,81.1,免费评估
92,金斯顿大学Kingston University,78.8%,80.0%,9.2%,116,54.1%,80.5,免费评估
92,利兹贝克特大学Leeds Beckett University,78.6%,79.7%,0.8%,104,65.3%,80.5,免费评估
94,伦敦南岸大学London South Bank University,70.6%,73.3%,2.1%,106,78.4%,80.4,免费评估
95,利物浦大学The University of Liverpool,76.5%,75.1%,,105,70.8%,80.3,免费评估
96,布莱顿大学University of Brighton,75.5%,74.6%,6.5%,115,63.5%,80.2,免费评估
97,威斯敏斯特大学University of Westminster,69.2%,75.1%,2.4%,135,66.3%,80.0,免费评估
98,皇家农学院Royal Agricultural University,70.0%,79.5%,,107,73.5%,79.9,免费评估
98,波尔顿大学University of Bolton,78.4%,77.0%,,122,58.3%,79.9,免费评估
100,"特威克南圣玛丽大学St Mary's, Twickenham",77.2%,73.3%,,100,68.9%,79.6,免费评估
101,University of Wales Trinity St David,82.7%,78.9%,,91,59.1%,79.3,免费评估
102,利兹圣三一大学Leeds Trinity University,80.3%,80.6%,,86,62.2%,79.2,免费评估
103,伦敦艺术大学University of the Arts London,71.0%,66.8%,,128,69.4%,79.1,免费评估
104,米德塞斯大学Middlesex University,72.6%,73.7%,10.5%,118,57.1%,79.0,免费评估
105,格林威治大学The University of Greenwich,72.8%,74.5%,3.3%,129,57.4%,78.9,免费评估
106,桑德兰大学University of Sunderland,77.8%,75.1%,0.4%,102,59.9%,78.5,免费评估
107,卡迪夫都市大学Cardiff Metropolitan University,73.3%,71.3%,,112,64.8%,78.4,免费评估
108,罗汉普顿大学Roehampton University,73.8%,73.0%,4.5%,104,62.1%,78.3,免费评估
109,索尔福德大学University of Salford,67.1%,72.9%,5.9%,120,64.0%,78.2,免费评估
110,约克圣约翰大学York St John University,76.7%,74.6%,0.8%,105,57.9%,78.1,免费评估
111,温切斯特大学University of Winchester,72.8%,69.4%,,116,61.9%,77.8,免费评估
112,伍尔弗汉普顿大学University of Wolverhampton,77.3%,77.1%,2.4%,107,51.6%,77.7,免费评估
113,伦敦都市大学London Metropolitan University,74.6%,74.5%,0.6%,88,64.6%,77.5,免费评估
114,贝德福德大学University of Bedfordshire,74.0%,70.4%,3.1%,96,60.7%,77.1,免费评估
115,坎特伯雷大学Canterbury Christ Church University,72.8%,72.9%,,103,53.3%,75.7,免费评估
116,纽曼大学Newman University,76.0%,86.8%,,87,44.2%,75.6,免费评估
116,东伦敦大学University of East London,70.1%,73.1%,0.8%,103,55.7%,75.6,免费评估
118,北安普顿大学The University of Northampton,70.7%,68.7%,1.0%,95,56.7%,74.8,免费评估
119,哥比亚大学University of Cumbria,66.0%,67.2%,5.6%,99,47.8%,72.7,免费评估
120,格林多大学Glyndwr University,67.5%,59.5%,,97,51.0%,71.8,免费评估
