Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
56,利物浦约翰摩尔斯大学Liverpool John Moores University,90.7%,89.6%,,118.0,52.1%,81.4,免费评估
58,德比大学University of Derby,86.9%,83.3%,3.6%,96.0,64.3%,81.0,免费评估
59,Manchester Metropolitan University,80.8%,77.8%,14.9%,114.0,59.7%,80.9,免费评估
60,布莱顿大学University of Brighton,86.2%,80.9%,5.1%,109.0,52.8%,79.4,免费评估
61,金斯顿大学Kingston University,79.3%,74.1%,6.9%,104.0,65.0%,79.3,免费评估
62,谢菲尔德哈莱姆大学Sheffield Hallam University,77.3%,77.8%,13.4%,113.0,56.3%,79.0,免费评估
63,赫特福德大学University of Hertfordshire,76.1%,71.8%,,98.0,75.0%,78.8,免费评估
64,斯塔福德郡大学Staffordshire University,84.6%,82.2%,,93.0,57.7%,78.3,免费评估
65,阿尔斯特大学University of Ulster,85.0%,82.6%,,111.0,47.1%,77.7,免费评估
65,南安普顿索伦特大学Southampton Solent University,89.8%,87.7%,,89.0,46.3%,77.7,免费评估
65,北安普顿大学The University of Northampton,86.0%,81.2%,7.7%,95.0,47.1%,77.7,免费评估
68,利兹贝克特大学Leeds Beckett University,74.8%,78.1%,5.6%,104.0,60.8%,77.6,免费评估
69,艾芝西尔大学Edge Hill University,72.1%,72.1%,6.2%,110.0,60.4%,76.7,免费评估
70,巴斯斯巴大学Bath Spa University,73.7%,72.9%,,106.0,53.1%,74.6,免费评估
71,"特威克南圣玛丽大学St Mary's, Twickenham",66.4%,73.6%,,99.0,59.6%,73.7,免费评估
72,坎特伯雷大学Canterbury Christ Church University,72.9%,75.6%,,101.0,49.7%,73.6,免费评估
73,哥比亚大学University of Cumbria,77.8%,64.0%,1.5%,111.0,40.0%,72.5,免费评估
