Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
34,肯特大学University of Kent,69%,2.6/9,236.0,61.00%,75.5,免费评估
36,赫尔大学The University of Hull,77%,0.7/9,227.0,73.00%,75.4,免费评估
37,斯塔福德郡大学Staffordshire University,85%,1.0/9,185.0,64.00%,75.3,免费评估
38,Central Lancs,88%,,221.0,62.00%,74.3,免费评估
39,林肯大学University of Lincoln,89%,,227.0,59.00%,74.0,免费评估
40,考文垂大学Coventry University,79%,0.9/9,262.0,58.00%,73.9,免费评估
41,蒂赛德大学Teesside University,82%,,275.0,59.00%,73.4,免费评估
42,索尔福德大学University of Salford,82%,1.8/9,257.0,41.00%,73.2,免费评估
43,英国圣玛丽大学学院St Mary's University College,79%,0.6/9,219.0,65.00%,73.0,免费评估
44,伍斯特大学University of Worcester,80%,,269.0,62.00%,72.9,免费评估
45,格林威治大学The University of Greenwich,78%,,207.0,69.00%,71.2,免费评估
46,Edin Napier,81%,,267.0,54.00%,71.1,免费评估
47,桑德兰大学University of Sunderland,76%,1.6/9,166.0,60.00%,70.7,免费评估
48,罗伯特高登大学The Robert Gordon University,72%,,300.0,59.00%,70.4,免费评估
49,温切斯特大学University of Winchester,82%,,231.0,55.00%,69.7,免费评估
50,格罗斯特大学University of Gloucestershire,78%,0.6/9,250.0,49.00%,69.0,免费评估
51,约克圣约翰大学York St John University,77%,0.5/9,240.0,53.00%,68.9,免费评估
52,西英格兰大学University of the West of England,80%,,247.0,51.00%,68.6,免费评估
53,格拉摩根大学University of Glamorgan,76%,1.2/9,210.0,50.00%,68.5,免费评估
54,阿伯泰邓迪大学University of Abertay Dundee,,,235.0,58.00%,68.2,免费评估
55,艾芝西尔大学Edge Hill University,76%,,241.0,54.00%,67.0,免费评估
56,University College Plymouth St Mark and St John Marjon,79%,0.2/9,206.0,53.00%,66.7,免费评估
57,贝德福德大学University of Bedfordshire,64%,1.3/9,199.0,62.00%,66.5,免费评估
58,东伦敦大学University of East London,71%,,195.0,67.00%,66.4,免费评估
59,Canterbury CC,76%,1.0/9,177.0,52.00%,66.3,免费评估
60,Soton Solent,74%,,237.0,54.00%,66.0,免费评估
61,德比大学University of Derby,71%,,198.0,64.00%,65.7,免费评估
62,罗汉普顿大学Roehampton University,74%,0.3/9,208.0,54.00%,65.5,免费评估
63,米德塞斯大学Middlesex University,69%,,173.0,71.00%,65.4,免费评估
64,北安普顿大学The University of Northampton,79%,,208.0,48.00%,64.9,免费评估
65,哥比亚大学University of Cumbria,51%,,273.0,76.00%,64.6,免费评估
66,金斯顿大学Kingston University,67%,,209.0,60.00%,63.1,免费评估
67,哈德斯菲尔德大学University of Huddersfield,63%,,285.0,51.00%,62.7,免费评估
68,普利茅斯大学University of Plymouth,79%,,246.0,35.00%,62.6,免费评估
69,纽波特大学University of Wales Newport,74%,,134.0,57.00%,60.7,免费评估
70,伦敦南岸大学London South Bank University,70%,1.5/9,,35.00%,60.1,免费评估
71,新白金汉大学Buckinghamshire New University,64%,0.7/9,177.0,50.00%,58.9,免费评估
72,波尔顿大学University of Bolton,69%,,172.0,26.00%,51.1,免费评估
