Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
83,艾芝西尔大学Edge Hill University,80.0,,241,51.0,64.8,免费评估
84,利兹都会大学Leeds Metropolitan University,68.0,,267,66.0,63.1,免费评估
85,班戈大学Bangor University,72.0,,284,55.0,62.9,免费评估
86,波尔顿大学University of Bolton,70.0,,220,67.0,62.8,免费评估
87,北安普顿大学The University of Northampton,78.0,,229,49.0,62.7,免费评估
88,南安普顿索伦特大学Southampton Solent University,74.0,,242,51.0,61.4,免费评估
89,伦敦都市大学London Metropolitan University,65.0,0.4,242,59.0,60.0,免费评估
90,贝德福德大学University of Bedfordshire,71.0,,196,57.0,59.9,免费评估
90,伦敦南岸大学London South Bank University,69.0,,195,63.0,59.9,免费评估
92,坎特伯雷大学Canterbury Christ Church University,76.0,,246,37.0,59.4,免费评估
93,纽波特大学University of Wales Newport,,,207,52.0,58.0,免费评估
94,西苏格兰大学University of the West of Scotland,,,236,21.0,49.0,免费评估
