Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
36,苏格兰皇家音乐学院Royal Conservatoire of Scotland,69.9,23.3,329,84.1,72.8,免费评估
36,布莱顿大学University of Brighton,88.2,45.0,290,37.5,72.8,免费评估
38,埃塞克斯大学University of Essex,95.8,,249,70.0,72.5,免费评估
39,普利茅斯大学University of Plymouth,88.7,25.0,272,52.1,71.4,免费评估
40,牛津布鲁克斯大学Oxford Brookes University,89.9,21.7,308,44.9,71.2,免费评估
41,赫尔大学The University of Hull,84.9,16.7,378,44.6,71.1,免费评估
42,布鲁内尔大学Brunel University,83.0,25.0,341,47.2,70.9,免费评估
43,东英吉利大学University of East Anglia,67.8,13.3,419,68.8,70.3,免费评估
44,格罗斯特大学University of Gloucestershire,87.2,,265,72.7,70.0,免费评估
45,约克圣约翰大学York St John University,77.5,15.0,235,76.2,68.1,免费评估
46,考文垂大学Coventry University,70.9,23.3,337,60.7,68.0,免费评估
47,剑桥安鲁大学Anglia Ruskin University,76.9,8.3,254,71.4,66.2,免费评估
48,阿尔斯特大学University of Ulster,82.6,10.0,298,49.0,65.9,免费评估
49,龙比亚大学Napier University,77.2,1.7,384,47.9,65.5,免费评估
50,切斯特大学University of Chester,78.7,13.3,294,0.0,65.1,免费评估
51,德比大学University of Derby,92.6,,301,34.4,65.0,免费评估
52,赫特福德大学University of Hertfordshire,71.8,8.3,298,62.7,63.9,免费评估
53,北安普顿大学The University of Northampton,77.1,8.3,298,49.2,63.1,免费评估
54,威斯敏斯特大学University of Westminster,66.7,15.0,292,62.3,62.6,免费评估
55,西伦敦大学University of West London,73.5,3.3,259,65.3,62.4,免费评估
55,坎特伯雷大学Canterbury Christ Church University,76.7,16.7,278,43.8,62.4,免费评估
55,索尔福德大学University of Salford,68.2,8.3,341,54.7,62.4,免费评估
58,西苏格兰大学University of the West of Scotland,82.0,,346,33.6,62.1,免费评估
58,哥比亚大学University of Cumbria,91.0,,277,30.0,62.1,免费评估
60,德蒙福特大学De Montfort University,74.4,28.3,286,34.5,62.0,免费评估
61,米德塞斯大学Middlesex University,72.7,,266,62.5,60.9,免费评估
62,奇切斯特大学University of Chichester,71.2,,306,55.5,60.5,免费评估
63,曼彻斯特城市大学Manchester Metropolitan University,67.7,,335,54.9,60.1,免费评估
64,南安普顿索伦特大学Southampton Solent University,78.3,,309,36.9,59.4,免费评估
65,中央兰开夏大学University of Central Lancashire,75.1,,284,45.1,58.7,免费评估
66,法尔茅斯大学Falmouth University,71.3,,255,53.8,57.7,免费评估
67,金斯顿大学Kingston University,64.7,3.3,322,47.8,57.1,免费评估
68,肯特大学University of Kent,60.3,,348,53.3,57.0,免费评估
69,伯恩茅斯大学Bournemouth University,63.0,,319,44.8,54.8,免费评估
70,利物浦约翰摩尔斯大学Liverpool John Moores University,72.2,,342,20.0,54.2,免费评估
71,桑德兰大学University of Sunderland,63.6,8.3,250,37.5,51.8,免费评估
72,新白金汉大学Buckinghamshire New University,67.1,,235,40.8,51.7,免费评估
73,东伦敦大学University of East London,53.7,,266,59.1,51.4,免费评估
