Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
36,罗伯特高登大学The Robert Gordon University,82.5%,86.7%,4.9%,153.0,53.5%,86.6,免费评估
37,莱斯特大学University of Leicester,80.8%,81.4%,18.4%,122.0,63.0%,86.4,免费评估
37,考文垂大学Coventry University,82.1%,77.4%,5.6%,106.0,82.0%,86.4,免费评估
39,阿伯泰邓迪大学University of Abertay Dundee,84.8%,78.4%,5.0%,147.0,56.3%,86.2,免费评估
40,玛格丽特女王大学Queen Margaret University,86.4%,83.8%,,127.0,63.3%,86.1,免费评估
41,卡迪夫大学Cardiff University,71.9%,72.0%,30.8%,145.0,58.3%,85.8,免费评估
42,阿斯顿大学Aston University,74.9%,68.2%,38.6%,117.0,63.0%,85.7,免费评估
43,诺桑比亚大学Northumbria University,77.6%,77.0%,12.7%,135.0,64.9%,85.6,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,83.0%,84.5%,5.1%,118.0,64.2%,85.4,免费评估
44,蒂赛德大学Teesside University,80.2%,76.0%,15.0%,115.0,68.5%,85.4,免费评估
46,University of Lincoln,75.5%,73.8%,,120.0,85.7%,85.3,免费评估
47,利物浦大学The University of Liverpool,71.8%,66.6%,24.5%,134.0,69.3%,85.2,免费评估
48,贝德福德大学University of Bedfordshire,86.3%,83.7%,16.3%,92.0,61.8%,85.0,免费评估
48,纽曼大学Newman University,89.5%,86.6%,2.2%,96.0,63.6%,85.0,免费评估
50,格罗斯特大学University of Gloucestershire,78.6%,80.1%,14.5%,116.0,64.1%,84.8,免费评估
51,剑桥安鲁大学Anglia Ruskin University,88.1%,78.4%,26.4%,107.0,44.6%,84.6,免费评估
52,索尔福德大学University of Salford,79.8%,77.3%,27.7%,124.0,48.2%,84.5,免费评估
53,西英格兰大学University of the West of England,82.5%,81.3%,10.9%,120.0,55.8%,84.3,免费评估
54,阿尔斯特大学University of Ulster,80.5%,78.4%,39.2%,114.0,40.6%,84.2,免费评估
55,西苏格兰大学University of the West of Scotland,80.8%,74.8%,9.4%,139.0,53.4%,84.1,免费评估
55,利物浦大学The University of Liverpool,77.3%,73.0%,8.6%,112.0,73.9%,84.1,免费评估
57,威斯敏斯特大学University of Westminster,86.5%,83.7%,,113.0,57.7%,83.9,免费评估
58,利兹贝克特大学Leeds Beckett University,88.9%,84.8%,6.4%,103.0,51.8%,83.7,免费评估
59,曼彻斯特城市大学Manchester Metropolitan University,78.7%,76.7%,14.9%,123.0,55.9%,83.6,免费评估
60,布鲁内尔大学Brunel University,78.9%,77.4%,26.0%,109.0,52.2%,83.4,免费评估
61,英国女王大学Queen's University Belfast,71.4%,71.3%,26.2%,134.0,55.1%,83.3,免费评估
62,斯塔福德郡大学Staffordshire University,77.4%,74.9%,,123.0,68.8%,83.2,免费评估
63,伍尔弗汉普顿大学University of Wolverhampton,86.0%,83.1%,,101.0,59.4%,83.0,免费评估
63,德比大学University of Derby,83.2%,79.5%,13.5%,112.0,50.0%,83.0,免费评估
65,格林威治大学The University of Greenwich,86.7%,83.8%,,123.0,46.3%,82.8,免费评估
65,艾芝西尔大学Edge Hill University,82.4%,79.2%,5.7%,125.0,50.7%,82.8,免费评估
67,利物浦约翰摩尔斯大学Liverpool John Moores University,81.5%,77.8%,5.8%,121.0,54.1%,82.7,免费评估
67,哈德斯菲尔德大学University of Huddersfield,72.9%,66.1%,9.5%,121.0,72.2%,82.7,免费评估
67,赫尔大学The University of Hull,78.0%,73.9%,14.3%,116.0,57.9%,82.7,免费评估
70,谢菲尔德哈莱姆大学Sheffield Hallam University,87.4%,82.9%,14.4%,106.0,40.3%,82.4,免费评估
70,罗汉普顿大学Roehampton University,70.0%,69.3%,24.9%,99.0,71.4%,82.4,免费评估
72,伦敦南岸大学London South Bank University,77.2%,77.7%,20.1%,102.0,50.0%,81.2,免费评估
73,伦敦大学金史密斯学院Goldsmiths University of London,70.8%,67.2%,33.4%,115.0,48.2%,80.9,免费评估
74,东伦敦大学University of East London,81.3%,72.9%,13.7%,105.0,48.3%,80.8,免费评估
75,萨福克学院University Campus Suffolk,85.0%,79.3%,,123.0,38.9%,80.5,免费评估
76,南威尔士大学The University of South Wales,77.5%,73.4%,,118.0,55.9%,80.3,免费评估
77,切斯特大学University of Chester,77.8%,75.5%,6.4%,108.0,50.3%,79.7,免费评估
77,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.1%,74.8%,,132.0,50.0%,79.7,免费评估
79,伦敦都市大学London Metropolitan University,72.6%,74.7%,,88.0,73.0%,79.6,免费评估
79,新白金汉大学Buckinghamshire New University,83.1%,82.6%,,96.0,47.7%,79.6,免费评估
81,桑德兰大学University of Sunderland,80.6%,74.9%,1.9%,109.0,48.7%,79.5,免费评估
82,伯明翰城市大学Birmingham City University,75.9%,71.7%,3.8%,107.0,56.5%,79.3,免费评估
83,温切斯特大学University of Winchester,78.0%,82.4%,4.4%,112.0,42.5%,79.2,免费评估
84,巴斯斯巴大学Bath Spa University,81.6%,74.0%,13.9%,106.0,37.4%,79.1,免费评估
85,德蒙福特大学De Montfort University,66.6%,68.6%,11.2%,,65.0%,79.0,免费评估
86,"特威克南圣玛丽大学St Mary's, Twickenham",76.8%,69.0%,,95.0,62.2%,78.7,免费评估
87,伦敦城市大学City University London,67.2%,62.1%,20.8%,143.0,39.8%,78.4,免费评估
88,布莱顿大学University of Brighton,75.6%,68.7%,12.4%,110.0,44.5%,78.3,免费评估
89,米德塞斯大学Middlesex University,69.6%,63.3%,14.9%,112.0,50.5%,77.6,免费评估
89,坎特伯雷大学Canterbury Christ Church University,79.1%,72.8%,,106.0,44.8%,77.6,免费评估
91,金斯顿大学Kingston University,79.7%,76.0%,,99.0,44.3%,77.5,免费评估
92,伍斯特大学University of Worcester,80.9%,78.6%,,104.0,32.4%,76.5,免费评估
93,伯恩茅斯大学Bournemouth University,66.3%,67.7%,4.7%,113.0,53.3%,76.3,免费评估
94,北安普顿大学The University of Northampton,72.7%,65.4%,,91.0,55.6%,75.6,免费评估
