Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
62,艾芝西尔大学Edge Hill University,83.5%,82.7%,3.8%,135,47.6%,81.5,免费评估
64,中央兰开夏大学University of Central Lancashire,77.0%,72.7%,3.9%,138,57.7%,81.3,免费评估
65,西英格兰大学University of the West of England,79.2%,76.4%,,128,60.6%,81.2,免费评估
66,"特威克南圣玛丽大学St Mary's, Twickenham",88.0%,82.8%,,126,44.8%,80.5,免费评估
67,普利茅斯大学University of Plymouth,76.3%,78.4%,20.2%,129,44.4%,80.2,免费评估
68,德比大学University of Derby,77.8%,71.3%,5.1%,118,60.4%,79.8,免费评估
69,泰晤士河谷大学Thames Valley University,82.2%,73.6%,2.3%,118,53.7%,79.4,免费评估
70,卡迪夫都市大学Cardiff Metropolitan University,88.1%,84.6%,,125,38.1%,79.3,免费评估
71,约克圣约翰大学York St John University,80.9%,75.9%,10.5%,123,42.9%,78.8,免费评估
72,伦敦都市大学London Metropolitan University,85.3%,80.2%,,113,46.4%,78.6,免费评估
72,创意艺术大学University for the Creative Arts,75.9%,72.8%,3.4%,126,52.7%,78.6,免费评估
74,南安普顿索伦特大学Southampton Solent University,81.3%,76.6%,,112,51.9%,78.2,免费评估
75,萨福克学院University Campus Suffolk,85.8%,90.1%,,114,36.7%,77.8,免费评估
76,谢菲尔德哈莱姆大学Sheffield Hallam University,78.6%,74.5%,14.4%,114,43.4%,77.6,免费评估
77,南威尔士大学The University of South Wales,75.3%,69.5%,6.4%,134,43.7%,77.5,免费评估
77,温切斯特大学University of Winchester,76.0%,73.0%,11.2%,118,46.6%,77.5,免费评估
79,金斯顿大学Kingston University,74.2%,70.6%,15.7%,127,41.5%,77.4,免费评估
79,贝德福德大学University of Bedfordshire,83.0%,78.6%,5.6%,97,49.7%,77.4,免费评估
81,索尔福德大学University of Salford,76.8%,72.8%,7.2%,128,41.5%,77.2,免费评估
82,北安普顿大学The University of Northampton,79.4%,73.2%,,122,44.9%,77.0,免费评估
83,格林威治大学The University of Greenwich,65.0%,67.9%,3.5%,146,49.5%,76.9,免费评估
84,伦敦艺术大学University of the Arts London,76.3%,71.3%,,122,49.0%,76.8,免费评估
85,利兹贝克特大学Leeds Beckett University,76.4%,70.7%,1.7%,123,45.7%,76.4,免费评估
86,圣大卫三一学院University of Wales Trinity Saint David,81.6%,73.6%,,113,43.8%,76.3,免费评估
87,西苏格兰大学University of the West of Scotland,65.2%,52.9%,,139,59.5%,76.2,免费评估
88,坎特伯雷大学Canterbury Christ Church University,72.8%,71.3%,15.2%,116,42.7%,76.0,免费评估
89,布莱顿大学University of Brighton,71.2%,61.3%,13.1%,121,46.3%,75.6,免费评估
90,伯恩茅斯大学Bournemouth University,56.3%,52.5%,15.1%,140,54.5%,75.0,免费评估
91,格罗斯泰斯特主教大学Bishop Grosseteste University,81.0%,76.1%,,94,44.8%,74.6,免费评估
92,伍斯特大学University of Worcester,81.4%,82.1%,3.5%,112,29.0%,74.5,免费评估
93,剑桥安鲁大学Anglia Ruskin University,73.7%,72.7%,16.9%,101,39.7%,74.4,免费评估
94,哥比亚大学University of Cumbria,71.6%,66.7%,,116,42.1%,73.1,免费评估
95,波尔顿大学University of Bolton,70.4%,63.4%,,117,43.1%,72.8,免费评估
96,新白金汉大学Buckinghamshire New University,68.3%,66.8%,,113,36.8%,70.9,免费评估
97,格林多大学Glyndwr University,69.0%,56.8%,,80,56.4%,70.4,免费评估
