Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
23,诺丁汉大学University of Nottingham,73%,4.4/9,372.0,82.00%,81.7,免费评估
25,圣安德鲁斯大学University of St Andrews,,3.1/9,392.0,79.00%,81.6,免费评估
26,杜伦大学Durham University,71%,3.5/9,400.0,85.00%,79.6,免费评估
27,思克莱德大学University of Strathclyde,78%,2.8/9,365.0,80.00%,79.4,免费评估
27,萨塞克斯大学University of Sussex,78%,3.6/9,321.0,77.00%,79.4,免费评估
29,莱斯特大学University of Leicester,84%,3.5/9,266.0,72.00%,79.3,免费评估
30,利物浦大学The University of Liverpool,75%,4.3/9,363.0,68.00%,79.2,免费评估
31,东英吉利大学University of East Anglia,79%,3.5/9,293.0,78.00%,78.8,免费评估
32,埃塞克斯大学University of Essex,82%,3.2/9,288.0,72.00%,78.3,免费评估
33,肯特大学University of Kent,75%,3.2/9,310.0,84.00%,78.2,免费评估
34,亚伯大学Aberystwyth University,78%,3.9/9,264.0,73.00%,77.3,免费评估
35,斯旺西大学Swansea University,76%,3.9/9,299.0,73.00%,77.2,免费评估
36,伦敦国王学院King's College London,72%,3.1/9,369.0,81.00%,77.1,免费评估
37,The Queen's,76%,3.0/9,328.0,77.00%,76.9,免费评估
38,赫瑞瓦特大学Heriot Watt University,79%,3.0/9,282.0,72.00%,76.2,免费评估
39,埃克塞特大学University of Exeter,74%,3.1/9,356.0,72.00%,75.8,免费评估
40,雷丁大学University of Reading,76%,1.7/9,329.0,82.00%,75.0,免费评估
41,普利茅斯大学University of Plymouth,77%,4.0/9,251.0,65.00%,74.9,免费评估
42,赫尔大学The University of Hull,83%,1.8/9,229.0,78.00%,74.5,免费评估
43,伦敦城市大学City University London,71%,2.9/9,285.0,80.00%,73.6,免费评估
44,伯恩茅斯大学Bournemouth University,76%,1.9/9,248.0,85.00%,73.4,免费评估
45,德蒙福特大学De Montfort University,84%,2.4/9,188.0,67.00%,72.6,免费评估
46,伦敦大学玛丽女王学院Queen Mary University of London,69%,4.0/9,277.0,67.00%,72.1,免费评估
47,阿斯顿大学Aston University,76%,2.2/9,305.0,67.00%,72.0,免费评估
48,布鲁内尔大学Brunel University,73%,3.1/9,298.0,63.00%,71.3,免费评估
49,林肯大学University of Lincoln,74%,2.8/9,266.0,66.00%,70.8,免费评估
50,罗伯特高登大学The Robert Gordon University,72%,2.1/9,278.0,77.00%,70.6,免费评估
51,格林多大学Glyndwr University,,2.0/9,220.0,79.00%,70.3,免费评估
52,牛津布鲁克斯大学Oxford Brookes University,73%,2.8/9,212.0,73.00%,69.9,免费评估
53,布莱顿大学University of Brighton,69%,2.9/9,270.0,70.00%,69.8,免费评估
53,西英格兰大学University of the West of England,73%,2.4/9,232.0,73.00%,69.8,免费评估
55,斯特林大学University of Stirling,,2.1/9,269.0,69.00%,69.7,免费评估
56,班戈大学Bangor University,,2.8/9,241.0,64.00%,69.3,免费评估
57,阿尔斯特大学University of Ulster,77%,2.6/9,234.0,58.00%,69.0,免费评估
58,诺桑比亚大学Northumbria University,79%,,240.0,78.00%,67.9,免费评估
59,斯塔福德郡大学Staffordshire University,73%,1.4/9,258.0,72.00%,67.5,免费评估
60,格林威治大学The University of Greenwich,85%,1.1/9,203.0,55.00%,67.3,免费评估
60,赫特福德大学University of Hertfordshire,74%,2.7/9,185.0,63.00%,67.3,免费评估
60,利物浦约翰摩尔斯大学Liverpool John Moores University,75%,2.3/9,193.0,65.00%,67.3,免费评估
63,朴茨茅斯大学University of Portsmouth,78%,1.5/9,229.0,61.00%,67.1,免费评估
64,诺丁汉特伦特大学Nottingham Trent University,68%,1.5/9,234.0,83.00%,66.9,免费评估
64,索尔福德大学University of Salford,68%,3.2/9,240.0,61.00%,66.9,免费评估
66,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78%,1.0/9,300.0,53.00%,66.6,免费评估
66,哈德斯菲尔德大学University of Huddersfield,71%,1.6/9,259.0,69.00%,66.6,免费评估
68,伦敦大学金史密斯学院Goldsmiths University of London,71%,3.3/9,187.0,60.00%,66.5,免费评估
69,蒂赛德大学Teesside University,73%,2.6/9,260.0,51.00%,66.0,免费评估
70,Edin Napier,,1.4/9,242.0,68.00%,65.9,免费评估
71,米德塞斯大学Middlesex University,77%,2.1/9,152.0,62.00%,65.8,免费评估
72,格拉摩根大学University of Glamorgan,74%,1.9/9,248.0,56.00%,65.6,免费评估
72,基尔大学Keele University,81%,,235.0,64.00%,65.6,免费评估
74,Newman University College,,,202.0,80.00%,65.2,免费评估
75,切斯特大学University of Chester,73%,,239.0,74.00%,64.1,免费评估
76,曼彻斯特城市大学Manchester Metropolitan University,71%,1.8/9,241.0,58.00%,63.8,免费评估
77,Central Lancs,75%,,225.0,71.00%,63.7,免费评估
78,谢菲尔德哈莱姆大学Sheffield Hallam University,69%,1.4/9,229.0,67.00%,63.3,免费评估
79,格罗斯特大学University of Gloucestershire,74%,,229.0,69.00%,62.8,免费评估
79,金斯顿大学Kingston University,72%,1.8/9,192.0,58.00%,62.8,免费评估
81,桑德兰大学University of Sunderland,72%,1.4/9,207.0,59.00%,62.6,免费评估
82,北安普顿大学The University of Northampton,74%,,223.0,66.00%,61.9,免费评估
83,考文垂大学Coventry University,66%,1.7/9,235.0,61.00%,61.7,免费评估
84,阿伯泰邓迪大学University of Abertay Dundee,,,281.0,57.00%,61.1,免费评估
85,伦敦南岸大学London South Bank University,76%,1.7/9,,40.00%,60.7,免费评估
86,布拉德福德大学University of Bradford,66%,2.1/9,217.0,56.00%,60.4,免费评估
87,伍斯特大学University of Worcester,73%,,215.0,60.00%,59.8,免费评估
88,艾芝西尔大学Edge Hill University,69%,,227.0,67.00%,59.7,免费评估
89,德比大学University of Derby,68%,,233.0,68.00%,59.6,免费评估
90,贝德福德大学University of Bedfordshire,75%,1.4/9,143.0,48.00%,59.5,免费评估
91,Soton Solent,71%,,196.0,61.00%,58.6,免费评估
92,纽波特大学University of Wales Newport,73%,,262.0,46.00%,57.9,免费评估
93,威斯敏斯特大学University of Westminster,66%,1.6/9,198.0,50.00%,57.3,免费评估
94,Canterbury CC,74%,,162.0,52.00%,56.6,免费评估
95,罗汉普顿大学Roehampton University,73%,,182.0,50.00%,56.2,免费评估
96,剑桥安鲁大学Anglia Ruskin University,66%,,220.0,59.00%,56.1,免费评估
97,"Cardiff, UWIC",,,201.0,52.00%,55.5,免费评估
98,新白金汉大学Buckinghamshire New University,72%,,178.0,46.00%,54.8,免费评估
99,伯明翰城市大学Birmingham City University,67%,,178.0,56.00%,54.6,免费评估
99,东伦敦大学University of East London,72%,,143.0,50.00%,54.6,免费评估
101,Thames Valley,67%,0.9/9,165.0,47.00%,54.5,免费评估
102,Leeds Met,65%,,204.0,57.00%,54.4,免费评估
