Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
32,斯特林大学University of Stirling,76.4%,68.5%,34.1%,135.0,99.0%,89.2,免费评估
32,斯塔福德郡大学Staffordshire University,89.9%,84.7%,,136.0,99.4%,89.2,免费评估
32,邓迪大学University of Dundee,86.1%,85.2%,22.1%,123.0,98.8%,89.2,免费评估
35,德比大学University of Derby,81.3%,79.3%,7.3%,141.0,100.0%,89.0,免费评估
35,切斯特大学University of Chester,82.0%,77.9%,12.0%,138.0,99.5%,89.0,免费评估
35,伯明翰城市大学Birmingham City University,81.6%,76.0%,1.5%,153.0,98.4%,89.0,免费评估
38,利物浦约翰摩尔斯大学Liverpool John Moores University,80.9%,79.0%,6.0%,149.0,97.4%,88.7,免费评估
39,索尔福德大学University of Salford,83.9%,80.9%,3.8%,141.0,98.6%,88.6,免费评估
39,米德塞斯大学Middlesex University,82.7%,78.6%,10.0%,137.0,99.1%,88.6,免费评估
41,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,80.0%,76.6%,8.1%,141.0,98.9%,88.4,免费评估
42,西英格兰大学University of the West of England,84.4%,84.1%,8.2%,133.0,98.1%,88.3,免费评估
42,伍斯特大学University of Worcester,89.3%,87.1%,2.6%,128.0,98.6%,88.3,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,81.8%,78.3%,3.0%,139.0,98.8%,88.0,免费评估
45,普利茅斯大学University of Plymouth,78.4%,70.8%,9.5%,144.0,98.3%,87.9,免费评估
45,贝德福德大学University of Bedfordshire,82.6%,75.4%,25.1%,119.0,99.0%,87.9,免费评估
47,艾芝西尔大学Edge Hill University,90.3%,87.4%,2.0%,134.0,94.7%,87.7,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,79.1%,76.1%,3.7%,142.0,98.5%,87.7,免费评估
47,蒂赛德大学Teesside University,85.5%,80.7%,2.4%,134.0,97.6%,87.7,免费评估
47,赫特福德大学University of Hertfordshire,83.8%,79.4%,4.0%,132.0,99.1%,87.7,免费评估
51,伦敦南岸大学London South Bank University,79.6%,76.9%,13.7%,124.0,99.9%,87.4,免费评估
52,北安普顿大学The University of Northampton,81.7%,75.7%,1.6%,137.0,98.8%,87.3,免费评估
53,伯恩茅斯大学Bournemouth University,82.9%,77.5%,4.7%,131.0,98.7%,87.2,免费评估
54,布拉德福德大学University of Bradford,70.9%,71.1%,9.5%,148.0,98.1%,87.1,免费评估
55,德蒙福特大学De Montfort University,81.4%,78.3%,13.0%,131.0,95.9%,86.9,免费评估
56,罗伯特高登大学The Robert Gordon University,81.2%,72.9%,4.9%,127.0,99.4%,86.6,免费评估
56,泰晤士河谷大学Thames Valley University,85.6%,82.2%,2.5%,132.0,95.2%,86.6,免费评估
56,格林威治大学The University of Greenwich,80.0%,77.0%,2.2%,132.0,98.5%,86.6,免费评估
59,剑桥安鲁大学Anglia Ruskin University,82.0%,77.7%,3.1%,127.0,98.6%,86.5,免费评估
60,伍尔弗汉普顿大学University of Wolverhampton,81.3%,77.9%,11.0%,136.0,93.8%,86.4,免费评估
61,坎特伯雷大学Canterbury Christ Church University,80.3%,72.7%,2.2%,129.0,99.3%,86.3,免费评估
62,哥比亚大学University of Cumbria,79.0%,76.5%,0.7%,131.0,98.6%,86.2,免费评估
63,"Kingston/St George's, London",76.1%,74.2%,2.6%,128.0,100.0%,85.9,免费评估
64,中央兰开夏大学University of Central Lancashire,71.3%,69.8%,8.3%,135.0,97.7%,85.4,免费评估
65,新白金汉大学Buckinghamshire New University,87.0%,86.4%,1.0%,129.0,91.3%,85.2,免费评估
66,布鲁内尔大学Brunel University,68.4%,74.5%,18.2%,,96.3%,84.9,免费评估
67,布莱顿大学University of Brighton,73.3%,66.4%,4.8%,127.0,98.7%,84.6,免费评估
68,桑德兰大学University of Sunderland,81.9%,83.2%,7.5%,121.0,90.0%,83.4,免费评估
69,萨福克学院University Campus Suffolk,66.1%,60.8%,,126.0,100.0%,83.0,免费评估
70,龙比亚大学Napier University,61.9%,58.6%,5.3%,119.0,96.2%,80.6,免费评估
71,波尔顿大学University of Bolton,96.8%,93.8%,,130.0,66.5%,77.8,免费评估
