Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
45,考文垂大学Coventry University,81.2%,82.3%,7.8%,130,72.3%,85.3,免费评估
46,利物浦霍普大学Liverpool Hope University,79.3%,81.6%,5.5%,117,79.0%,84.9,免费评估
47,Manchester Metropolitan University,83.1%,83.8%,12.0%,130,63.2%,84.6,免费评估
48,"伦敦大学伯克贝克学院Birkbeck, University Of London",71.0%,74.0%,59.9%,113,60.5%,84.1,免费评估
49,波尔顿大学University of Bolton,87.9%,83.4%,3.6%,121,62.3%,83.9,免费评估
49,艾芝西尔大学Edge Hill University,85.5%,82.5%,18.8%,127,54.9%,83.9,免费评估
51,基尔大学Keele University,79.5%,82.5%,17.7%,130,61.4%,83.8,免费评估
52,西英格兰大学University of the West of England,86.2%,84.3%,8.2%,132,55.0%,83.4,免费评估
53,布鲁内尔大学Brunel University,79.1%,80.6%,26.6%,128,55.6%,83.2,免费评估
54,哈德斯菲尔德大学University of Huddersfield,79.9%,78.7%,9.5%,129,64.2%,83.0,免费评估
54,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.9%,79.7%,8.1%,181,45.9%,83.0,免费评估
56,泰晤士河谷大学Thames Valley University,85.9%,83.0%,7.6%,108,62.2%,82.9,免费评估
56,伦敦城市大学City University London,77.5%,79.1%,23.5%,129,58.4%,82.9,免费评估
58,普利茅斯大学University of Plymouth,77.6%,80.2%,33.8%,126,52.1%,82.8,免费评估
58,利物浦大学The University of Liverpool,,,34.6%,147,58.3%,82.8,免费评估
58,阿伯泰邓迪大学University of Abertay Dundee,73.0%,73.4%,15.1%,172,56.4%,82.8,免费评估
61,牛津布鲁克斯大学Oxford Brookes University,79.4%,80.4%,18.1%,132,56.4%,82.7,免费评估
62,利物浦约翰摩尔斯大学Liverpool John Moores University,82.2%,80.6%,7.8%,131,58.4%,82.6,免费评估
62,中央兰开夏大学University of Central Lancashire,78.5%,77.6%,12.2%,128,63.4%,82.6,免费评估
64,斯塔福德郡大学Staffordshire University,84.1%,83.6%,8.2%,113,59.6%,82.4,免费评估
65,伦敦大学金史密斯学院Goldsmiths University of London,76.6%,73.7%,40.4%,131,48.5%,82.1,免费评估
66,利兹圣三一大学Leeds Trinity University,88.9%,85.6%,,106,57.5%,82.0,免费评估
67,罗汉普顿大学Roehampton University,75.0%,77.3%,26.4%,106,63.2%,81.8,免费评估
68,蒂赛德大学Teesside University,75.2%,71.1%,15.0%,107,72.2%,81.6,免费评估
68,赫尔大学The University of Hull,72.0%,67.2%,26.8%,125,65.6%,81.6,免费评估
70,德比大学University of Derby,87.4%,84.1%,8.4%,104,53.5%,81.4,免费评估
71,赫瑞瓦特大学Heriot Watt University,66.9%,70.0%,26.9%,161,55.7%,81.2,免费评估
72,格林多大学Glyndwr University,84.9%,80.3%,3.6%,136,48.9%,81.1,免费评估
73,切斯特大学University of Chester,85.6%,80.9%,7.9%,116,51.6%,81.0,免费评估
73,贝德福德大学University of Bedfordshire,78.2%,76.9%,25.1%,91,62.1%,81.0,免费评估
75,西苏格兰大学University of the West of Scotland,82.4%,73.8%,9.4%,160,43.1%,80.9,免费评估
76,格罗斯特大学University of Gloucestershire,78.3%,79.6%,,119,63.8%,80.8,免费评估
77,谢菲尔德哈莱姆大学Sheffield Hallam University,83.1%,82.5%,3.7%,120,53.5%,80.7,免费评估
78,伦敦大学玛丽女王学院Queen Mary University of London,,,26.1%,154,62.7%,80.6,免费评估
79,白金汉大学The University of Buckingham,79.4%,80.5%,,108,63.7%,80.4,免费评估
79,伯恩茅斯大学Bournemouth University,81.2%,79.2%,13.0%,119,51.1%,80.4,免费评估
81,东伦敦大学University of East London,80.2%,77.2%,8.3%,108,58.4%,80.1,免费评估
81,哥比亚大学University of Cumbria,88.0%,87.2%,,94,52.4%,80.1,免费评估
83,伯明翰城市大学Birmingham City University,81.9%,82.4%,,117,53.3%,79.8,免费评估
84,桑德兰大学University of Sunderland,77.3%,76.6%,7.5%,112,59.4%,79.7,免费评估
85,龙比亚大学Napier University,69.5%,72.4%,5.3%,159,55.8%,79.6,免费评估
86,赫特福德大学University of Hertfordshire,76.8%,76.6%,6.0%,111,60.5%,79.5,免费评估
87,伍斯特大学University of Worcester,78.5%,78.2%,7.1%,114,54.3%,79.3,免费评估
88,约克圣约翰大学York St John University,78.9%,81.0%,11.0%,116,49.1%,79.2,免费评估
88,伦敦南岸大学London South Bank University,72.0%,70.8%,8.6%,108,67.6%,79.2,免费评估
88,阿尔斯特大学University of Ulster,76.8%,79.0%,23.2%,125,42.5%,79.2,免费评估
91,萨福克学院University Campus Suffolk,80.5%,81.2%,,110,55.1%,79.1,免费评估
92,索尔福德大学University of Salford,79.6%,76.8%,3.8%,120,52.8%,79.0,免费评估
93,坎特伯雷大学Canterbury Christ Church University,79.8%,76.7%,2.2%,112,55.3%,78.9,免费评估
93,巴斯斯巴大学Bath Spa University,77.9%,76.5%,,115,58.1%,78.9,免费评估
95,"特威克南圣玛丽大学St Mary's, Twickenham",80.4%,81.6%,,117,50.8%,78.8,免费评估
95,米德塞斯大学Middlesex University,75.0%,70.8%,7.6%,113,60.9%,78.8,免费评估
97,奇切斯特大学University of Chichester,82.9%,85.4%,10.3%,105,43.4%,78.7,免费评估
97,布莱顿大学University of Brighton,77.2%,76.3%,12.4%,122,48.3%,78.7,免费评估
99,新白金汉大学Buckinghamshire New University,85.2%,82.7%,,104,47.3%,78.5,免费评估
100,布拉德福德大学University of Bradford,72.2%,75.1%,9.5%,121,55.2%,78.3,免费评估
101,格林威治大学The University of Greenwich,72.3%,73.4%,6.7%,132,53.8%,78.2,免费评估
101,南威尔士大学The University of South Wales,81.6%,77.5%,0.9%,132,43.3%,78.2,免费评估
101,金斯顿大学Kingston University,81.0%,81.2%,6.5%,110,46.1%,78.2,免费评估
104,威斯敏斯特大学University of Westminster,70.6%,73.2%,9.3%,117,59.1%,78.1,免费评估
104,卡迪夫都市大学Cardiff Metropolitan University,76.9%,68.3%,,124,57.5%,78.1,免费评估
106,玛格丽特女王大学Queen Margaret University,67.7%,71.8%,8.6%,137,52.8%,77.2,免费评估
106,利兹贝克特大学Leeds Beckett University,77.3%,77.8%,6.5%,110,47.7%,77.2,免费评估
108,温切斯特大学University of Winchester,70.1%,70.4%,6.5%,114,58.5%,76.9,免费评估
109,剑桥安鲁大学Anglia Ruskin University,81.2%,78.4%,12.6%,102,39.9%,76.8,免费评估
110,圣大卫三一学院University of Wales Trinity Saint David,80.4%,76.1%,,113,42.5%,76.1,免费评估
110,伦敦都市大学London Metropolitan University,72.1%,67.9%,,108,59.1%,76.1,免费评估
112,纽曼大学Newman University,69.8%,70.7%,0.8%,106,57.4%,75.5,免费评估
112,南安普顿索伦特大学Southampton Solent University,72.1%,78.6%,,96,53.4%,75.5,免费评估
114,北安普顿大学The University of Northampton,67.1%,71.6%,0.4%,105,48.8%,73.1,免费评估
