Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
56,罗汉普顿大学Roehampton University,77%,2.2/9,291,57.00%,76.3,免费评估
58,哈德斯菲尔德大学University of Huddersfield,79%,1.4/9,307,56.00%,76.1,免费评估
59,金斯顿大学Kingston University,80%,2.3/9,258,52.00%,76.0,免费评估
60,索尔福德大学University of Salford,82%,2.2/9,282,46.00%,75.8,免费评估
61,贝德福德大学University of Bedfordshire,82%,2.4/9,187,54.00%,75.2,免费评估
62,西英格兰大学University of the West of England,82%,1.8/9,290,46.00%,75.0,免费评估
63,谢菲尔德哈莱姆大学Sheffield Hallam University,78%,1.8/9,311,50.00%,74.6,免费评估
64,伯明翰城市大学Birmingham City University,74%,1.5/9,261,66.00%,74.3,免费评估
65,英国圣玛丽大学学院St Mary's University College,82%,1.6/9,236,51.00%,74.2,免费评估
66,Central Lancs,78%,1.1/9,275,58.00%,74.1,免费评估
66,林肯大学University of Lincoln,79%,,290,63.00%,74.1,免费评估
66,温切斯特大学University of Winchester,84%,,277,54.00%,74.1,免费评估
69,艾芝西尔大学Edge Hill University,80%,0.9/9,254,56.00%,73.8,免费评估
70,阿尔斯特大学University of Ulster,83%,1.9/9,257,41.00%,73.6,免费评估
71,米德塞斯大学Middlesex University,77%,1.9/9,196,62.00%,73.4,免费评估
72,伍斯特大学University of Worcester,79%,1.4/9,276,50.00%,73.3,免费评估
73,格罗斯特大学University of Gloucestershire,80%,1.8/9,257,44.00%,72.2,免费评估
73,斯塔福德郡大学Staffordshire University,75%,1.4/9,243,61.00%,72.2,免费评估
75,Newman University College,71%,,251,78.00%,72.0,免费评估
76,蒂赛德大学Teesside University,84%,,241,52.00%,71.8,免费评估
77,Edin Napier,,1.5/9,283,,71.6,免费评估
77,约克圣约翰大学York St John University,77%,0.6/9,281,54.00%,71.6,免费评估
79,曼彻斯特城市大学Manchester Metropolitan University,74%,2.5/9,303,42.00%,71.1,免费评估
79,纽波特大学University of Wales Newport,83%,,214,54.00%,71.1,免费评估
81,奇切斯特大学University of Chichester,86%,1.2/9,298,26.00%,71.0,免费评估
81,普利茅斯大学University of Plymouth,74%,1.9/9,300,46.00%,71.0,免费评估
81,威斯敏斯特大学University of Westminster,75%,1.0/9,265,56.00%,71.0,免费评估
84,University College Plymouth St Mark and St John Marjon,80%,0.4/9,241,52.00%,70.8,免费评估
85,Trinity St David,74%,0.9/9,284,55.00%,70.7,免费评估
86,布拉德福德大学University of Bradford,76%,1.6/9,246,,70.3,免费评估
87,格拉摩根大学University of Glamorgan,79%,2.6/9,255,33.00%,70.2,免费评估
87,利物浦约翰摩尔斯大学Liverpool John Moores University,82%,1.7/9,256,34.00%,70.2,免费评估
89,格林威治大学The University of Greenwich,74%,1.0/9,249,55.00%,69.8,免费评估
90,University College Falmouth,77%,,298,50.00%,69.7,免费评估
91,波尔顿大学University of Bolton,,0.6/9,236,58.00%,69.6,免费评估
92,布莱顿大学University of Brighton,70%,1.8/9,299,47.00%,68.9,免费评估
93,Leeds Met,71%,,268,63.00%,68.5,免费评估
94,北安普顿大学The University of Northampton,77%,1.0/9,258,43.00%,68.4,免费评估
95,Canterbury CC,74%,0.9/9,268,45.00%,67.2,免费评估
96,东伦敦大学University of East London,78%,,182,42.00%,63.3,免费评估
97,德比大学University of Derby,74%,,214,44.00%,63.0,免费评估
98,考文垂大学Coventry University,64%,1.0/9,280,,61.3,免费评估
99,"Cardiff, UWIC",59%,,273,38.00%,54.7,免费评估
