Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
28,班戈大学Bangor University,85.9%,87.3%,46.3%,131,61.0%,89.6,免费评估
29,爱丁堡大学The University of Edinburgh,76.8%,73.9%,43.6%,188,64.5%,89.5,免费评估
30,南安普顿大学University of Southampton,83.0%,81.2%,38.4%,146,69.1%,89.4,免费评估
31,龙比亚大学Napier University,90.3%,84.0%,37.9%,162,47.5%,89.0,免费评估
32,"伦敦大学伯克贝克学院Birkbeck, University Of London",86.6%,85.5%,36.7%,103,75.0%,88.9,免费评估
33,利物浦大学The University of Liverpool,,,47.8%,148,63.2%,88.8,免费评估
34,布鲁内尔大学Brunel University,88.5%,87.7%,30.9%,126,64.7%,88.7,免费评估
35,莱斯特大学University of Leicester,79.7%,76.5%,45.4%,134,72.2%,88.6,免费评估
35,波尔顿大学University of Bolton,94.2%,92.4%,14.4%,87,79.2%,88.6,免费评估
37,考文垂大学Coventry University,92.3%,90.4%,18.1%,117,68.6%,88.5,免费评估
38,德蒙福特大学De Montfort University,91.4%,89.1%,24.1%,105,69.3%,88.2,免费评估
38,斯特林大学University of Stirling,79.6%,70.4%,29.8%,169,72.5%,88.2,免费评估
40,英国女王大学Queen's University Belfast,81.8%,78.5%,53.1%,150,52.1%,88.0,免费评估
40,卡迪夫大学Cardiff University,84.6%,79.9%,35.1%,150,60.0%,88.0,免费评估
42,东英吉利大学University of East Anglia,79.0%,77.8%,36.2%,166,62.5%,87.8,免费评估
43,Northumbria University,89.7%,80.7%,27.2%,140,59.4%,87.7,免费评估
44,普利茅斯大学University of Plymouth,89.3%,84.7%,30.5%,124,59.8%,87.5,免费评估
45,贝德福德大学University of Bedfordshire,85.1%,82.5%,45.8%,83,71.8%,87.4,免费评估
46,西英格兰大学University of the West of England,91.5%,90.3%,35.4%,120,49.2%,87.3,免费评估
46,蒂赛德大学Teesside University,92.2%,89.8%,15.6%,98,71.7%,87.3,免费评估
46,诺丁汉特伦特大学Nottingham Trent University,86.1%,81.8%,30.0%,130,63.7%,87.3,免费评估
49,桑德兰大学University of Sunderland,90.4%,87.6%,15.3%,104,72.9%,87.1,免费评估
50,雷丁大学University of Reading,,,36.3%,138,59.4%,87.0,免费评估
51,阿斯顿大学Aston University,83.0%,84.9%,23.4%,128,69.6%,86.8,免费评估
52,University of Strathclyde,77.9%,75.7%,39.4%,196,44.0%,86.5,免费评估
52,艾芝西尔大学Edge Hill University,89.8%,81.1%,12.1%,125,68.9%,86.5,免费评估
52,邓迪大学University of Dundee,81.8%,78.2%,32.8%,148,59.4%,86.5,免费评估
55,米德塞斯大学Middlesex University,87.5%,87.2%,11.0%,,60.3%,86.0,免费评估
56,白金汉大学The University of Buckingham,94.5%,91.5%,,96,71.2%,85.9,免费评估
57,Manchester Metropolitan University,87.3%,83.0%,29.0%,117,58.1%,85.8,免费评估
57,哈德斯菲尔德大学University of Huddersfield,81.5%,77.8%,29.9%,123,68.2%,85.8,免费评估
59,林肯大学University of Lincoln,86.6%,82.2%,16.2%,120,66.2%,85.5,免费评估
60,朴茨茅斯大学University of Portsmouth,84.8%,82.0%,17.1%,117,69.3%,85.4,免费评估
60,埃塞克斯大学University of Essex,73.1%,75.7%,37.7%,127,73.0%,85.4,免费评估
62,德比大学University of Derby,92.5%,86.7%,13.5%,102,61.7%,85.3,免费评估
63,纽曼大学Newman University,89.5%,87.5%,9.6%,107,66.1%,85.2,免费评估
64,基尔大学Keele University,81.7%,79.6%,29.8%,131,58.6%,85.0,免费评估
65,斯塔福德郡大学Staffordshire University,94.2%,87.9%,,91,70.0%,84.9,免费评估
66,牛津布鲁克斯大学Oxford Brookes University,79.9%,77.0%,27.8%,126,65.4%,84.8,免费评估
67,伯明翰城市大学Birmingham City University,85.0%,80.8%,30.9%,114,53.3%,84.1,免费评估
68,利物浦霍普大学Liverpool Hope University,72.0%,69.9%,26.9%,104,86.5%,83.9,免费评估
69,北安普顿大学The University of Northampton,90.1%,80.8%,15.3%,112,55.6%,83.8,免费评估
70,威斯敏斯特大学University of Westminster,84.0%,78.4%,28.9%,111,57.0%,83.7,免费评估
71,阿尔斯特大学University of Ulster,86.5%,87.6%,35.1%,124,36.3%,83.6,免费评估
71,利物浦约翰摩尔斯大学Liverpool John Moores University,85.7%,81.1%,17.9%,127,53.5%,83.6,免费评估
73,赫尔大学The University of Hull,82.0%,76.8%,22.7%,124,59.0%,83.5,免费评估
74,罗汉普顿大学Roehampton University,83.1%,81.2%,20.8%,101,64.3%,83.4,免费评估
75,奇切斯特大学University of Chichester,,,16.3%,109,54.1%,83.0,免费评估
76,索尔福德大学University of Salford,87.6%,78.8%,7.8%,121,57.7%,82.9,免费评估
77,利兹贝克特大学Leeds Beckett University,87.8%,86.6%,11.0%,105,55.4%,82.8,免费评估
78,巴斯斯巴大学Bath Spa University,85.5%,77.4%,23.5%,123,48.0%,82.6,免费评估
79,南安普顿索伦特大学Southampton Solent University,94.9%,91.4%,,99,49.0%,82.4,免费评估
79,利兹圣三一大学Leeds Trinity University,93.7%,86.0%,6.2%,96,51.0%,82.4,免费评估
81,"特威克南圣玛丽大学St Mary's, Twickenham",85.4%,80.2%,14.6%,97,61.1%,82.3,免费评估
81,法尔茅斯大学Falmouth University,81.0%,70.3%,,121,76.2%,82.3,免费评估
83,格林威治大学The University of Greenwich,83.9%,79.2%,14.4%,121,54.9%,82.2,免费评估
84,伯恩茅斯大学Bournemouth University,79.7%,77.8%,15.1%,125,58.6%,82.0,免费评估
85,格罗斯特大学University of Gloucestershire,84.1%,85.3%,9.3%,125,48.9%,81.6,免费评估
85,中央兰开夏大学University of Central Lancashire,79.0%,75.1%,9.9%,120,65.2%,81.6,免费评估
87,伦敦大学金史密斯学院Goldsmiths University of London,74.6%,67.7%,34.9%,131,53.0%,81.3,免费评估
88,萨福克学院University Campus Suffolk,94.3%,87.2%,,109,41.4%,81.1,免费评估
89,切斯特大学University of Chester,85.0%,80.7%,10.7%,116,49.7%,81.0,免费评估
90,南威尔士大学The University of South Wales,86.0%,84.5%,12.8%,120,41.4%,80.9,免费评估
91,坎特伯雷大学Canterbury Christ Church University,83.7%,78.9%,8.0%,98,57.8%,80.4,免费评估
92,温切斯特大学University of Winchester,80.5%,80.4%,,122,58.3%,80.2,免费评估
93,约克圣约翰大学York St John University,84.3%,80.5%,9.7%,112,47.6%,80.1,免费评估
93,赫特福德大学University of Hertfordshire,80.6%,78.8%,7.8%,108,58.0%,80.1,免费评估
95,布莱顿大学University of Brighton,77.5%,73.8%,16.2%,107,57.6%,79.6,免费评估
96,谢菲尔德哈莱姆大学Sheffield Hallam University,78.3%,72.1%,14.6%,115,53.3%,79.3,免费评估
96,金斯顿大学Kingston University,79.8%,77.0%,15.7%,106,50.8%,79.3,免费评估
98,伦敦都市大学London Metropolitan University,88.6%,85.2%,,88*,49.0%,79.2,免费评估
99,卡迪夫都市大学Cardiff Metropolitan University,83.9%,84.8%,,104,49.4%,79.0,免费评估
100,伦敦南岸大学London South Bank University,85.4%,87.8%,12.8%,86,42.1%,78.9,免费评估
101,剑桥安鲁大学Anglia Ruskin University,82.3%,77.6%,16.3%,94,44.1%,78.2,免费评估
102,格罗斯泰斯特主教大学Bishop Grosseteste University,74.4%,58.0%,6.7%,115,67.0%,77.9,免费评估
103,伍斯特大学University of Worcester,76.6%,67.4%,8.2%,112,51.9%,77.0,免费评估
104,东伦敦大学University of East London,76.9%,68.2%,13.7%,96,44.6%,75.5,免费评估
105,Plymouth Marjon University,,,,122,41.3%,75.2,免费评估
106,哥比亚大学University of Cumbria,84.5%,82.4%,,96*,30.8%,75.1,免费评估
