Ranking,University Name,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
43,英国女王大学Queen's University Belfast,81.0,28.3,379.0,61.0,78.4,免费评估
44,利物浦大学The University of Liverpool,76.9,23.3,395.0,72.2,78.1,免费评估
45,基尔大学Keele University,80.6,21.7,358.0,66.8,77.6,免费评估
46,诺丁汉特伦特大学Nottingham Trent University,86.1,13.3,322.0,64.2,77.5,免费评估
47,斯特林大学University of Stirling,81.0,30.0,368.0,56.3,77.3,免费评估
47,利物浦约翰摩尔斯大学Liverpool John Moores University,86.2,1.7,,68.2,77.3,免费评估
49,朴茨茅斯大学University of Portsmouth,80.7,15.0,313.0,74.8,76.9,免费评估
50,赫尔大学The University of Hull,84.6,18.3,302.0,63.0,76.8,免费评估
50,布鲁内尔大学Brunel University,83.2,26.7,329.0,56.4,76.8,免费评估
52,格林威治大学The University of Greenwich,90.4,10.0,305.0,53.4,76.4,免费评估
53,阿尔斯特大学University of Ulster,85.9,,302.0,68.9,75.4,免费评估
54,伦敦大学亚非学院SOAS University of London,68.8,20.0,442.0,75.7,75.1,免费评估
55,斯塔福德郡大学Staffordshire University,80.2,15.0,,61.9,74.1,免费评估
56,伯明翰城市大学Birmingham City University,84.5,11.7,263.0,61.5,73.9,免费评估
57,西英格兰大学University of the West of England,77.9,10.0,331.0,69.2,73.6,免费评估
58,邓迪大学University of Dundee,77.8,18.3,337.0,61.0,73.4,免费评估
58,德蒙福特大学De Montfort University,83.6,,286.0,68.0,73.4,免费评估
60,中央兰开夏大学University of Central Lancashire,81.9,13.3,319.0,53.9,72.6,免费评估
61,赫特福德大学University of Hertfordshire,77.5,15.0,333.0,60.7,72.3,免费评估
62,谢菲尔德哈莱姆大学Sheffield Hallam University,79.8,11.7,317.0,59.1,72.2,免费评估
63,牛津布鲁克斯大学Oxford Brookes University,81.2,,323.0,57.3,70.6,免费评估
64,普利茅斯大学University of Plymouth,81.3,13.3,260.0,51.1,69.8,免费评估
65,北安普顿大学The University of Northampton,85.1,8.3,229.0,48.3,69.4,免费评估
66,亚伯大学Aberystwyth University,73.6,13.3,301.0,60.5,68.8,免费评估
67,利兹贝克特大学Leeds Beckett University,78.5,,291.0,59.6,68.6,免费评估
68,Manchester Metropolitan University,75.0,3.3,306.0,62.5,68.3,免费评估
69,伦敦都市大学London Metropolitan University,82.2,11.7,200.0,45.2,66.8,免费评估
70,东伦敦大学University of East London,84.5,,226.0,44.9,66.7,免费评估
71,米德塞斯大学Middlesex University,83.7,,230.0,38.8,64.9,免费评估
72,剑桥安鲁大学Anglia Ruskin University,80.3,,231.0,43.8,64.1,免费评估
73,金斯顿大学Kingston University,74.0,10.0,248.0,48.4,63.9,免费评估
