Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
33,曼彻斯特大学The University of Manchester,71%,3.6/9,412,64.00%,81.3,免费评估
33,纽卡斯尔大学Newcastle University,78%,2.6/9,410,61.00%,81.3,免费评估
35,哈德斯菲尔德大学University of Huddersfield,89%,2.1/9,282,62.00%,81.2,免费评估
36,基尔大学Keele University,82%,3.2/9,300,61.00%,80.6,免费评估
37,卡迪夫大学Cardiff University,80%,2.4/9,402,53.00%,79.1,免费评估
38,朴茨茅斯大学University of Portsmouth,91%,2.6/9,282,44.00%,78.9,免费评估
39,邓迪大学University of Dundee,85%,3.1/9,333,42.00%,78.8,免费评估
40,斯特林大学University of Stirling,83%,2.8/9,309,53.00%,78.6,免费评估
41,The Queen's,78%,3.1/9,363,51.00%,78.2,免费评估
41,思克莱德大学University of Strathclyde,80%,2.0/9,363,59.00%,78.2,免费评估
43,赫特福德大学University of Hertfordshire,84%,3.9/9,257,43.00%,77.8,免费评估
44,切斯特大学University of Chester,79%,2.6/9,279,63.00%,77.4,免费评估
44,雷丁大学University of Reading,81%,2.5/9,345,51.00%,77.4,免费评估
46,温切斯特大学University of Winchester,86%,2.9/9,269,45.00%,76.8,免费评估
47,奇切斯特大学University of Chichester,91%,1.4/9,257,50.00%,76.0,免费评估
48,亚伯大学Aberystwyth University,81%,2.3/9,287,54.00%,75.6,免费评估
49,斯旺西大学Swansea University,82%,2.8/9,292,46.00%,75.5,免费评估
50,英国圣玛丽大学学院St Mary's University College,92%,,226,67.00%,75.4,免费评估
51,诺丁汉特伦特大学Nottingham Trent University,85%,1.7/9,254,54.00%,74.3,免费评估
52,德蒙福特大学De Montfort University,88%,1.8/9,259,45.00%,74.2,免费评估
53,班戈大学Bangor University,83%,2.8/9,284,40.00%,74.0,免费评估
54,Central Lancs,83%,2.1/9,237,53.00%,73.7,免费评估
54,桑德兰大学University of Sunderland,79%,2.5/9,226,59.00%,73.7,免费评估
56,巴斯斯巴大学Bath Spa University,82%,2.0/9,283,47.00%,73.4,免费评估
56,格拉摩根大学University of Glamorgan,84%,2.6/9,249,43.00%,73.4,免费评估
58,伦敦大学金史密斯学院Goldsmiths University of London,77%,2.0/9,308,55.00%,73.1,免费评估
59,林肯大学University of Lincoln,79%,1.7/9,272,58.00%,72.7,免费评估
59,Newman University College,83%,0.9/9,240,63.00%,72.7,免费评估
61,西英格兰大学University of the West of England,83%,2.0/9,261,47.00%,72.6,免费评估
62,Trinity St David,79%,1.9/9,245,58.00%,72.5,免费评估
63,德比大学University of Derby,92%,,221,55.00%,72.3,免费评估
64,格林威治大学The University of Greenwich,83%,2.1/9,221,49.00%,72.1,免费评估
65,诺桑比亚大学Northumbria University,79%,1.1/9,298,57.00%,71.9,免费评估
66,哥比亚大学University of Cumbria,,1.3/9,278,59.00%,71.7,免费评估
67,阿尔斯特大学University of Ulster,79%,2.9/9,253,41.00%,71.3,免费评估
68,剑桥安鲁大学Anglia Ruskin University,74%,3.3/9,242,48.00%,71.2,免费评估
69,金斯顿大学Kingston University,76%,1.7/9,236,62.00%,71.0,免费评估
70,北安普顿大学The University of Northampton,87%,2.0/9,234,33.00%,70.1,免费评估
71,布莱顿大学University of Brighton,74%,4.3/9,257,24.00%,68.8,免费评估
72,考文垂大学Coventry University,,,289,55.00%,68.4,免费评估
73,格罗斯特大学University of Gloucestershire,74%,1.5/9,268,53.00%,68.1,免费评估
74,Canterbury CC,82%,1.4/9,260,36.00%,67.7,免费评估
75,布拉德福德大学University of Bradford,80%,1.6/9,260,36.00%,67.2,免费评估
76,普利茅斯大学University of Plymouth,79%,1.4/9,264,40.00%,67.0,免费评估
77,谢菲尔德哈莱姆大学Sheffield Hallam University,77%,1.9/9,261,36.00%,66.4,免费评估
78,罗汉普顿大学Roehampton University,69%,2.2/9,284,45.00%,66.2,免费评估
79,索尔福德大学University of Salford,75%,1.6/9,259,43.00%,65.9,免费评估
80,纽波特大学University of Wales Newport,78%,1.0/9,238,42.00%,65.2,免费评估
81,布鲁内尔大学Brunel University,71%,,313,56.00%,64.7,免费评估
82,曼彻斯特城市大学Manchester Metropolitan University,74%,1.1/9,288,38.00%,64.0,免费评估
82,约克圣约翰大学York St John University,85%,,258,32.00%,64.0,免费评估
84,伍斯特大学University of Worcester,74%,0.5/9,237,53.00%,63.8,免费评估
84,Bishop Grosseteste University College,,,218,54.00%,63.8,免费评估
86,利物浦约翰摩尔斯大学Liverpool John Moores University,79%,1.1/9,247,29.00%,62.9,免费评估
87,艾芝西尔大学Edge Hill University,61%,1.7/9,243,59.00%,62.0,免费评估
88,Leeds Met,74%,,245,42.00%,59.8,免费评估
88,威斯敏斯特大学University of Westminster,,1.2/9,246,30.00%,59.8,免费评估
