Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
22,斯旺西大学Swansea University,79.4%,83.5%,22.0%,136,90.4%,90.7,免费评估
22,利物浦约翰摩尔斯大学Liverpool John Moores University,94.1%,93.4%,,140,84.0%,90.7,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,91.7%,91.6%,4.6%,135,86.3%,90.7,免费评估
25,伦敦城市大学City University London,80.8%,83.9%,28.7%,165,68.2%,90.5,免费评估
26,利物浦大学The University of Liverpool,80.9%,82.5%,20.1%,152,82.1%,90.3,免费评估
27,阿伯丁大学University of Aberdeen,66.8%,73.6%,24.9%,180,88.0%,90.1,免费评估
28,斯特林大学University of Stirling,79.4%,78.3%,25.2%,157,77.6%,89.9,免费评估
29,肯特大学University of Kent,74.9%,76.5%,24.8%,137,90.2%,89.3,免费评估
29,阿斯顿大学Aston University,85.9%,87.0%,19.7%,138,73.4%,89.3,免费评估
29,布里斯托大学University of Bristol,72.2%,76.2%,32.1%,174,70.8%,89.3,免费评估
32,罗伯特高登大学The Robert Gordon University,83.4%,78.8%,2.6%,193,74.6%,89.2,免费评估
33,赫瑞瓦特大学Heriot Watt University,75.2%,76.8%,18.8%,160,83.6%,89.0,免费评估
34,卡迪夫大学Cardiff University,75.4%,76.2%,32.0%,153,73.6%,88.8,免费评估
35,南安普顿大学University of Southampton,76.3%,77.0%,24.0%,151,79.6%,88.7,免费评估
36,邓迪大学University of Dundee,77.7%,77.6%,12.1%,167,79.1%,88.2,免费评估
37,伦敦大学玛丽女王学院Queen Mary University of London,68.4%,71.9%,31.3%,154,81.9%,88.1,免费评估
37,萨里大学University of Surrey,79.2%,81.3%,15.8%,170,69.3%,88.1,免费评估
39,诺桑比亚大学Northumbria University,85.0%,86.7%,4.0%,145,78.4%,87.8,免费评估
39,爱丁堡大学The University of Edinburgh,68.1%,74.6%,25.8%,175,74.8%,87.8,免费评估
41,伦敦大学皇家霍洛威学院Royal Holloway University of London,76.7%,78.5%,27.0%,137,,86.9,免费评估
42,亚伯大学Aberystwyth University,85.6%,84.0%,14.5%,119,74.8%,86.7,免费评估
43,格罗斯特大学University of Gloucestershire,89.4%,88.4%,,111,82.2%,86.4,免费评估
44,西苏格兰大学University of the West of Scotland,87.3%,85.0%,2.9%,143,70.4%,86.2,免费评估
44,University of Lincoln,84.7%,83.8%,4.8%,117,83.6%,86.2,免费评估
46,朴茨茅斯大学University of Portsmouth,79.2%,80.8%,9.5%,115,88.0%,86.1,免费评估
47,德蒙福特大学De Montfort University,79.3%,79.7%,10.7%,104,90.3%,85.7,免费评估
48,德比大学University of Derby,88.9%,84.8%,0.9%,97,86.2%,85.6,免费评估
49,南威尔士大学The University of South Wales,91.6%,90.0%,0.2%,119,68.9%,85.3,免费评估
49,基尔大学Keele University,83.0%,80.3%,10.2%,115,79.0%,85.3,免费评估
49,牛津布鲁克斯大学Oxford Brookes University,87.5%,91.8%,5.1%,116,69.7%,85.3,免费评估
52,伍斯特大学University of Worcester,88.6%,90.8%,0.9%,113,70.8%,84.6,免费评估
52,埃塞克斯大学University of Essex,77.4%,79.9%,25.1%,114,68.7%,84.6,免费评估
54,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,77.8%,78.4%,1.8%,166,68.3%,84.5,免费评估
54,格林威治大学The University of Greenwich,84.9%,85.7%,3.3%,137,65.4%,84.5,免费评估
56,蒂赛德大学Teesside University,91.1%,88.5%,2.0%,94,75.0%,84.4,免费评估
56,切斯特大学University of Chester,87.6%,86.3%,0.5%,109,75.9%,84.4,免费评估
58,白金汉大学The University of Buckingham,90.4%,88.5%,,105*,71.7%,84.2,免费评估
59,利物浦大学The University of Liverpool,88.1%,90.1%,,100,74.3%,84.0,免费评估
59,考文垂大学Coventry University,83.7%,84.9%,1.6%,118,75.0%,84.0,免费评估
61,威斯敏斯特大学University of Westminster,79.4%,83.2%,2.4%,131,74.5%,83.9,免费评估
62,艾芝西尔大学Edge Hill University,79.0%,81.2%,,133,77.1%,83.8,免费评估
63,龙比亚大学Napier University,75.9%,77.2%,2.3%,147,75.2%,83.7,免费评估
64,西英格兰大学University of the West of England,82.4%,85.2%,5.5%,115,71.1%,83.6,免费评估
65,莱斯特大学University of Leicester,67.2%,70.3%,24.3%,126,77.5%,83.4,免费评估
65,班戈大学Bangor University,80.5%,83.8%,23.4%,122,53.7%,83.4,免费评估
67,哈德斯菲尔德大学University of Huddersfield,76.9%,75.8%,4.1%,130,77.3%,83.1,免费评估
67,普利茅斯大学University of Plymouth,84.8%,85.0%,13.1%,116,58.2%,83.1,免费评估
69,赫尔大学The University of Hull,72.7%,76.3%,10.2%,121,78.4%,82.8,免费评估
69,布拉德福德大学University of Bradford,73.8%,76.4%,11.8%,133,70.7%,82.8,免费评估
69,赫特福德大学University of Hertfordshire,83.0%,85.3%,0.9%,112,72.1%,82.8,免费评估
72,"伦敦大学伯克贝克学院Birkbeck, University Of London",81.2%,82.9%,16.1%,86,71.0%,82.5,免费评估
73,伯明翰城市大学Birmingham City University,84.2%,87.8%,1.3%,116,63.8%,82.2,免费评估
74,谢菲尔德哈莱姆大学Sheffield Hallam University,86.2%,86.9%,0.6%,118,59.4%,81.9,免费评估
74,曼彻斯特城市大学Manchester Metropolitan University,81.7%,80.8%,4.7%,126,62.1%,81.9,免费评估
76,中央兰开夏大学University of Central Lancashire,87.1%,88.8%,4.4%,125,50.0%,81.8,免费评估
77,伦敦南岸大学London South Bank University,82.0%,83.5%,2.1%,91,75.7%,81.6,免费评估
78,波尔顿大学University of Bolton,93.1%,87.5%,,94,56.3%,81.0,免费评估
79,东伦敦大学University of East London,85.1%,90.8%,0.8%,101,59.7%,80.9,免费评估
80,布鲁内尔大学Brunel University,67.8%,72.5%,23.0%,118,65.0%,80.7,免费评估
81,桑德兰大学University of Sunderland,81.1%,75.4%,0.4%,119,66.7%,80.5,免费评估
82,米德塞斯大学Middlesex University,74.9%,76.7%,10.5%,108,67.7%,80.4,免费评估
82,斯塔福德郡大学Staffordshire University,88.6%,92.1%,2.6%,109,46.7%,80.4,免费评估
82,利兹贝克特大学Leeds Beckett University,83.3%,82.3%,0.8%,105,63.9%,80.4,免费评估
85,北安普顿大学The University of Northampton,83.0%,81.1%,1.0%,97,66.8%,80.1,免费评估
86,索尔福德大学University of Salford,76.4%,79.3%,5.9%,115,58.2%,79.1,免费评估
87,新白金汉大学Buckinghamshire New University,84.4%,86.2%,1.8%,112,47.0%,78.8,免费评估
88,泰晤士河谷大学Thames Valley University,80.4%,82.0%,,111,56.7%,78.7,免费评估
89,伦敦都市大学London Metropolitan University,80.7%,80.8%,0.6%,91,63.6%,78.4,免费评估
90,Solent University,77.1%,75.1%,,94,69.4%,78.1,免费评估
90,金斯顿大学Kingston University,76.6%,79.8%,9.2%,127,43.9%,78.1,免费评估
92,奇切斯特大学University of Chichester,79.0%,79.5%,,109,57.4%,78.0,免费评估
93,利兹圣三一大学Leeds Trinity University,87.7%,86.5%,,85,50.0%,77.7,免费评估
94,温切斯特大学University of Winchester,81.9%,83.6%,,97,52.4%,77.4,免费评估
94,伯恩茅斯大学Bournemouth University,71.7%,71.2%,8.8%,116,57.5%,77.4,免费评估
96,伍尔弗汉普顿大学University of Wolverhampton,80.1%,79.1%,2.4%,87,57.1%,76.9,免费评估
96,阿伯泰邓迪大学University of Abertay Dundee,69.9%,71.2%,,141,55.2%,76.9,免费评估
98,卡迪夫都市大学Cardiff Metropolitan University,72.0%,77.4%,,111,60.0%,76.8,免费评估
99,罗汉普顿大学Roehampton University,64.1%,67.1%,4.5%,110,69.0%,75.9,免费评估
100,剑桥安鲁大学Anglia Ruskin University,81.5%,75.9%,3.4%,84,48.4%,75.1,免费评估
101,坎特伯雷大学Canterbury Christ Church University,71.0%,73.7%,,97,60.5%,75.0,免费评估
102,布莱顿大学University of Brighton,66.3%,65.0%,6.5%,108,59.9%,74.8,免费评估
103,贝德福德大学University of Bedfordshire,69.3%,76.8%,3.1%,82,54.1%,73.2,免费评估
