Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
27,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,69.0,93.2,83.0,92.8,35.1,81.3,免费评估
29,New York University,United States,76.8,65.4,77.5,96.5,38.7,81.1,免费评估
30,爱丁堡大学The University of Edinburgh,United Kingdom,67.3,93.8,74.1,96.4,38.9,79.4,免费评估
31,"University of California, San Diego",United States,62.6,63.7,78.9,97.7,90.3,78.8,免费评估
32,LMU Munich,Germany,68.4,67.2,77.0,88.8,100.0,77.8,免费评估
32,University of Melbourne,Australia,65.9,93.1,74.1,89.8,76.3,77.8,免费评估
34,University of British Columbia,Canada,61.5,94.4,73.2,92.5,43.8,76.3,免费评估
35,University of Hong Kong,Hong Kong,69.5,98.6,77.2,76.6,59.7,75.9,免费评估
36,伦敦国王学院King's College London,United Kingdom,61.3,95.6,68.5,94.8,45.6,75.7,免费评估
36,The University of Tokyo,Japan,85.9,38.2,89.6,60.7,77.4,75.7,免费评估
38,École Polytechnique Fédérale de Lausanne,Switzerland,66.6,98.6,66.3,88.3,66.4,75.4,免费评估
38,Georgia Institute of Technology,United States,60.2,77.1,76.4,90.4,61.6,75.4,免费评估
38,University of Texas at Austin,United States,68.2,39.1,76.2,93.2,46.6,75.4,免费评估
41,Karolinska Institute,Sweden,55.4,81.2,71.4,96.1,71.2,74.7,免费评估
42,McGill University,Canada,65.0,90.4,71.9,84.7,42.8,74.3,免费评估
43,Technical University of Munich,Germany,64.6,72.9,70.4,85.5,100.0,74.1,免费评估
44,Heidelberg University,Germany,67.1,67.5,60.3,96.2,54.6,73.5,免费评估
45,KU Leuven,Belgium,58.7,71.8,73.9,85.3,99.3,73.2,免费评估
45,Paris Sciences et Lettres – PSL Research University Paris,France,71.6,78.7,71.4,77.0,52.2,73.2,免费评估
47,The Hong Kong University of Science and Technology,Hong Kong,57.4,97.7,66.1,89.8,71.9,73.1,免费评估
48,University of Illinois at Urbana-Champaign,United States,63.2,54.3,78.0,84.4,47.9,72.9,免费评估
48,"Nanyang Technological University, Singapore",Singapore,57.6,95.1,70.4,84.9,76.5,72.9,免费评估
50,Australian National University,Australia,54.4,95.5,69.7,88.4,46.4,72.1,免费评估
51,University of Wisconsin-Madison,United States,68.8,47.4,70.3,85.3,46.3,72.0,免费评估
52,Washington University in St Louis,United States,64.2,57.1,57.5,98.8,40.7,71.5,免费评估
53,Brown University,United States,64.0,61.4,56.1,94.9,36.5,70.0,免费评估
54,University of North Carolina at Chapel Hill,United States,59.7,38.0,63.2,96.9,43.9,69.9,免费评估
55,"University of California, Davis",United States,62.4,62.4,66.9,83.2,51.4,69.7,免费评估
55,曼彻斯特大学The University of Manchester,United Kingdom,56.9,91.0,63.8,85.2,44.7,69.7,免费评估
57,"University of California, Santa Barbara",United States,47.9,68.1,63.6,96.4,84.5,69.6,免费评估
57,Chinese University of Hong Kong,Hong Kong,55.8,97.8,62.8,84.5,55.2,69.6,免费评估
59,Wageningen University & Research,Netherlands,49.3,81.9,57.1,96.1,100.0,69.4,免费评估
60,University of Sydney,Australia,51.0,89.2,61.5,90.7,67.7,69.3,免费评估
61,Boston University,United States,57.3,64.4,55.6,95.7,41.4,68.5,免费评估
62,University of Amsterdam,Netherlands,48.0,82.0,63.4,91.2,45.3,68.1,免费评估
62,University of Southern California,United States,54.7,66.2,59.3,93.1,39.7,68.1,免费评估
64,Seoul National University,South Korea,72.3,35.8,71.6,66.5,86.6,68.0,免费评估
65,Kyoto University,Japan,73.7,33.7,78.1,59.9,66.2,67.7,免费评估
66,The University of Queensland,Australia,49.3,92.5,58.7,86.8,80.9,67.4,免费评估
67,Delft University of Technology,Netherlands,55.3,92.8,72.3,63.2,99.4,66.7,免费评估
67,Leiden University,Netherlands,48.3,79.4,65.0,83.1,72.7,66.7,免费评估
69,Erasmus University Rotterdam,Netherlands,39.4,87.3,57.3,97.1,63.6,66.3,免费评估
70,Ohio State University (Main campus),United States,57.5,59.5,56.1,87.3,53.3,66.1,免费评估
71,UNSW Sydney,Australia,50.2,93.7,58.2,82.9,57.9,65.9,免费评估
72,McMaster University,Canada,44.5,82.7,50.1,94.8,94.0,65.4,免费评估
73,University of Groningen,Netherlands,42.3,82.5,55.6,91.6,79.8,65.1,免费评估
74,Humboldt University of Berlin,Germany,61.8,67.8,66.8,67.9,40.2,65.0,免费评估
75,Monash University,Australia,47.3,89.9,56.6,83.8,67.2,64.7,免费评估
75,Utrecht University,Netherlands,44.1,65.5,61.2,88.4,65.3,64.7,免费评估
77,华威大学The University of Warwick,United Kingdom,46.9,93.8,52.7,88.8,42.8,64.6,免费评估
78,Penn State (Main campus),United States,55.2,47.4,67.1,75.7,52.1,64.2,免费评估
79,University of Minnesota,United States,55.2,40.2,59.3,82.7,78.2,64.1,免费评估
80,Charité - Universitätsmedizin Berlin,Germany,47.6,63.5,47.3,94.9,92.7,64.0,免费评估
80,Emory University,United States,56.0,57.9,40.4,98.8,45.4,64.0,免费评估
80,University of Science and Technology of China,China,64.6,31.3,59.5,74.7,79.6,64.0,免费评估
80,Sorbonne University,France,62.3,69.2,50.6,79.9,38.4,64.0,免费评估
84,Michigan State University,United States,56.6,63.3,57.4,80.0,37.8,63.9,免费评估
85,University of Montreal,Canada,48.2,84.1,49.7,86.4,70.0,63.4,免费评估
86,University of Freiburg,Germany,49.1,75.7,51.6,83.1,100.0,63.3,免费评估
87,布里斯托大学University of Bristol,United Kingdom,41.8,86.6,48.4,95.5,40.9,63.2,免费评估
88,Purdue University West Lafayette,United States,57.5,72.0,66.4,63.0,64.3,63.1,免费评估
89,Sungkyunkwan University (SKKU),South Korea,57.6,51.1,61.2,70.3,97.3,63.0,免费评估
90,University of Zurich,Switzerland,47.0,92.2,46.7,88.2,53.0,62.8,免费评估
91,"University of Maryland, College Park",United States,46.9,41.2,59.1,89.6,39.2,62.7,免费评估
91,University of Tübingen,Germany,51.2,64.0,56.2,80.1,67.0,62.7,免费评估
93,École Polytechnique,France,59.6,95.2,49.1,70.2,69.6,62.5,免费评估
94,University of Basel,Switzerland,43.0,96.1,41.2,91.4,99.4,62.4,免费评估
94,Dartmouth College,United States,58.4,39.6,39.9,96.4,41.0,62.4,免费评估
96,"University of California, Irvine",United States,43.3,71.9,46.5,94.9,58.9,62.3,免费评估
96,University of Helsinki,Finland,43.4,55.1,59.3,88.1,38.1,62.3,免费评估
96,Lund University,Sweden,40.7,77.7,54.3,86.3,81.0,62.3,免费评估
99,格拉斯哥大学University of Glasgow,United Kingdom,41.1,92.3,47.9,91.8,40.0,62.2,免费评估
99,RWTH Aachen University,Germany,55.6,59.0,61.5,67.3,98.1,62.2,免费评估
101,University of Copenhagen,Denmark,48.1,85.4,44.1,89.6,48.1,62.1,免费评估
102,Georgetown University,United States,57.3,47.2,37.9,93.9,62.5,61.9,免费评估
102,Uppsala University,Sweden,41.6,68.1,56.4,85.0,74.6,61.9,免费评估
104,University of Arizona,United States,52.6,40.2,53.7,85.3,52.7,61.8,免费评估
105,University of Bonn,Germany,47.6,60.3,47.0,88.0,93.3,61.6,免费评估
105,Rice University,United States,49.1,77.0,39.7,93.7,45.4,61.6,免费评估
107,University of Virginia (Main campus),United States,54.4,48.9,43.5,91.3,41.6,61.5,免费评估
107,Zhejiang University,China,66.0,61.8,64.7,50.6,100.0,61.5,免费评估
109,Fudan University,China,61.9,44.8,58.6,68.1,58.6,61.4,免费评估
110,Korea Advanced Institute of Science and Technology (KAIST),South Korea,62.6,35.5,66.4,58.1,99.9,61.3,免费评估
110,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,35.3,96.7,43.1,98.0,44.1,61.3,免费评估
112,伯明翰大学University of Birmingham,United Kingdom,39.6,89.2,45.6,92.1,39.3,60.9,免费评估
113,University of Bern,Switzerland,44.5,87.3,41.2,86.6,85.0,60.4,免费评估
113,University of Pittsburgh-Pittsburgh campus,United States,47.4,39.3,45.5,95.1,40.7,60.4,免费评估
115,Aarhus University,Denmark,37.2,74.8,54.0,85.4,66.7,60.3,免费评估
116,Vanderbilt University,United States,48.7,43.0,42.1,95.4,47.5,60.2,免费评估
117,Free University of Berlin,Germany,57.2,71.6,63.3,58.4,42.4,60.1,免费评估
117,谢菲尔德大学The University of Sheffield,United Kingdom,45.2,87.3,46.4,83.0,45.8,60.1,免费评估
119,Case Western Reserve University,United States,48.4,52.2,39.9,95.3,42.1,60.0,免费评估
120,University of Adelaide,Australia,34.3,91.7,41.6,95.3,64.8,59.9,免费评估
120,National Taiwan University,Taiwan,57.0,41.9,62.7,64.0,65.4,59.9,免费评估
122,南安普顿大学University of Southampton,United Kingdom,40.2,94.2,44.3,88.0,40.1,59.8,免费评估
123,Ghent University,Belgium,43.3,59.5,55.5,78.4,80.9,59.7,免费评估
124,University of Colorado Boulder,United States,44.8,47.3,45.6,93.1,41.7,59.6,免费评估
125,University of Göttingen,Germany,49.6,60.9,48.6,82.0,37.0,59.5,免费评估
126,City University of Hong Kong,Hong Kong,41.0,99.6,48.9,77.6,62.4,59.3,免费评估
127,Maastricht University,Netherlands,40.2,97.6,48.3,77.0,82.9,59.0,免费评估
128,Radboud University Nijmegen,Netherlands,36.0,73.0,49.9,88.2,46.2,58.9,免费评估
128,约克大学The University of York,United Kingdom,40.3,85.4,46.6,85.1,36.4,58.9,免费评估
130,University of Paris,France,52.0,66.6,36.1,88.3,35.6,58.8,免费评估
131,University of Oslo,Norway,39.6,75.5,43.8,90.0,40.7,58.7,免费评估
131,The University of Western Australia,Australia,32.5,94.3,43.9,91.0,57.0,58.7,免费评估
133,杜伦大学Durham University,United Kingdom,45.5,91.7,47.8,75.5,37.9,58.5,免费评估
134,Indiana University,United States,50.8,53.5,49.7,76.7,49.8,58.4,免费评估
134,University of Vienna,Austria,48.1,94.2,55.3,64.6,37.1,58.4,免费评估
136,University of Alberta,Canada,47.9,87.5,48.8,70.3,60.5,58.2,免费评估
136,University of Cape Town,South Africa,33.2,81.8,42.8,90.3,85.3,58.2,免费评估
138,Vrije Universiteit Amsterdam,Netherlands,35.7,68.8,48.1,88.4,52.5,58.1,免费评估
139,兰卡斯特大学Lancaster University,United Kingdom,34.7,94.2,39.4,92.5,36.0,58.0,免费评估
139,Tufts University,United States,49.1,49.6,34.2,94.4,38.6,58.0,免费评估
141,University of Ottawa,Canada,41.3,77.7,42.0,86.2,46.5,57.9,免费评估
141,Ulm University,Germany,40.6,57.5,36.6,94.9,75.7,57.9,免费评估
143,Pompeu Fabra University,Spain,37.7,66.5,40.1,94.4,44.5,57.8,免费评估
144,University of Geneva,Switzerland,38.1,98.4,43.7,80.4,63.3,57.6,免费评估
144,Nanjing University,China,50.7,57.8,48.0,71.8,84.9,57.6,免费评估
146,埃克塞特大学University of Exeter,United Kingdom,33.9,91.9,38.9,92.4,37.8,57.4,免费评估
146,Pohang University of Science and Technology (POSTECH),South Korea,51.7,32.9,50.9,72.2,99.6,57.4,免费评估
146,萨塞克斯大学University of Sussex,United Kingdom,35.3,93.6,37.9,91.8,35.9,57.4,免费评估
149,University of Hamburg,Germany,44.4,58.1,49.8,74.0,98.5,57.3,免费评估
149,Sant’Anna School of Advanced Studies – Pisa,Italy,45.0,56.0,42.3,82.5,84.7,57.3,免费评估
149,Technical University of Berlin,Germany,50.4,66.2,53.9,62.3,92.7,57.3,免费评估
152,Université Catholique de Louvain,Belgium,38.8,80.5,51.5,75.7,53.7,57.2,免费评估
152,诺丁汉大学University of Nottingham,United Kingdom,42.7,87.5,42.6,80.3,39.4,57.2,免费评估
152,Scuola Normale Superiore di Pisa,Italy,57.2,52.8,38.1,79.2,35.9,57.2,免费评估
155,Arizona State University (Tempe),United States,39.3,61.8,50.7,81.6,38.5,57.1,免费评估
155,利兹大学University of Leeds,United Kingdom,41.1,87.5,45.9,78.0,39.9,57.1,免费评估
157,Autonomous University of Barcelona,Spain,40.9,64.3,36.1,92.9,44.8,56.9,免费评估
157,University of Cologne,Germany,43.6,62.9,42.9,81.5,70.6,56.9,免费评估
157,University of Mannheim,Germany,41.9,58.5,50.0,78.2,58.6,56.9,免费评估
157,University of Notre Dame,United States,52.9,55.3,46.2,73.5,38.1,56.9,免费评估
157,Shanghai Jiao Tong University,China,58.0,49.8,63.0,47.9,99.9,56.9,免费评估
157,TU Dresden,Germany,46.5,55.8,48.5,73.0,94.1,56.9,免费评估
163,University of Würzburg,Germany,38.7,61.5,42.4,87.5,65.6,56.8,免费评估
164,Trinity College Dublin,Ireland,41.7,94.4,43.9,75.4,41.2,56.4,免费评估
165,利物浦大学The University of Liverpool,United Kingdom,35.2,92.2,37.5,88.8,38.8,56.3,免费评估
166,Bielefeld University,Germany,36.1,48.6,42.7,91.1,59.4,56.1,免费评估
166,莱斯特大学University of Leicester,United Kingdom,30.1,90.7,34.8,96.2,38.1,56.1,免费评估
168,阿伯丁大学University of Aberdeen,United Kingdom,30.4,95.7,33.3,95.2,45.8,56.0,免费评估
168,University of Bologna,Italy,51.5,50.7,34.8,83.8,45.1,56.0,免费评估
168,"Rutgers, the State University of New Jersey",United States,47.8,51.5,48.5,73.9,41.1,56.0,免费评估
171,Hong Kong Polytechnic University,Hong Kong,41.0,94.1,46.6,71.8,42.3,55.9,免费评估
172,University of Alabama at Birmingham,United States,39.2,37.4,33.6,97.3,74.8,55.7,免费评估
173,Northeastern University,United States,38.0,75.0,27.9,97.5,38.0,55.6,免费评估
173,University of Rochester,United States,43.4,67.2,30.3,91.4,40.9,55.6,免费评估
175,University of Florida,United States,54.0,40.0,53.8,61.9,57.9,55.4,免费评估
175,Karlsruhe Institute of Technology,Germany,45.4,69.1,47.8,66.5,91.3,55.4,免费评估
175,Stockholm University,Sweden,30.0,81.3,46.4,85.0,36.6,55.4,免费评估
178,Texas A&M University,United States,49.3,54.3,54.8,62.8,45.3,55.3,免费评估
179,University of Auckland,New Zealand,31.4,94.0,43.9,80.2,62.4,55.2,免费评估
179,"University of California, Santa Cruz",United States,33.1,60.6,34.9,97.7,39.1,55.2,免费评估
179,Korea University,South Korea,48.4,52.0,50.2,64.5,93.9,55.2,免费评估
179,Queensland University of Technology,Australia,31.9,81.4,40.3,86.4,62.4,55.2,免费评估
183,University of Erlangen-Nuremberg,Germany,41.1,52.9,45.8,75.2,89.6,54.9,免费评估
184,Aalto University,Finland,41.8,82.3,39.4,76.7,48.3,54.8,免费评估
184,Technical University of Denmark,Denmark,39.4,92.8,40.2,73.8,71.6,54.8,免费评估
186,Eindhoven University of Technology,Netherlands,44.6,78.3,48.8,61.0,99.8,54.7,免费评估
186,University of Gothenburg,Sweden,27.5,65.7,41.5,93.5,40.1,54.7,免费评估
188,Télécom Paris,France,42.6,81.7,38.3,74.4,76.6,54.6,免费评估
189,Lomonosov Moscow State University,Russian Federation,78.2,66.6,63.0,15.6,90.7,54.3,免费评估
189,University of Münster,Germany,41.0,48.7,42.5,81.3,47.5,54.3,免费评估
189,Tel Aviv University,Israel,41.3,54.7,51.3,71.2,41.8,54.3,免费评估
192,东英吉利大学University of East Anglia,United Kingdom,28.3,87.7,30.1,97.2,35.7,54.2,免费评估
193,University of Canberra,Australia,25.2,86.9,31.1,99.2,38.6,54.1,免费评估
194,University of Duisburg-Essen,Germany,34.4,60.0,32.8,91.8,71.6,54.0,免费评估
194,University of Technology Sydney,Australia,33.5,96.1,42.9,75.3,50.3,54.0,免费评估
194,University of the Witwatersrand,South Africa,31.2,73.7,43.2,78.8,100.0,54.0,免费评估
197,Yonsei University (Seoul campus),South Korea,51.2,58.4,52.6,53.0,98.9,53.9,免费评估
198,University of Antwerp,Belgium,35.6,69.6,44.5,75.8,72.2,53.8,免费评估
198,卡迪夫大学Cardiff University,United Kingdom,32.5,85.1,35.5,87.1,37.8,53.8,免费评估
198,George Washington University,United States,48.6,55.5,32.4,81.5,35.0,53.8,免费评估
198,University of Lausanne,Switzerland,33.1,92.7,44.2,73.3,67.8,53.8,免费评估
198,圣安德鲁斯大学University of St Andrews,United Kingdom,42.2,96.6,41.8,67.8,37.6,53.8,免费评估
