Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
34,佐治亚理工学院Georgia Institute of Technology,United States,62.5,77.1,76.1,95.1,62.2,77.5,免费评估
35,École Polytechnique Fédérale de Lausanne,Switzerland,66.5,98.7,66.5,92.8,69.1,76.9,免费评估
36,香港大学The University of Hong Kong,Hong Kong,72.6,99.7,78.4,73.7,56.5,76.3,免费评估
37,英属哥伦比亚大学University of British Columbia,Canada,60.8,93.9,72.6,92.8,42.9,76.0,免费评估
38,伦敦国王学院King's College London,United Kingdom,61.1,95.3,68.7,95.2,45.9,75.8,免费评估
39,德克萨斯大学奥斯汀分校The University of Texas at Austin,United States,68.8,38.0,74.2,94.8,48.7,75.4,免费评估
40,Karolinska Institute,Sweden,56.1,77.5,72.1,96.2,68.6,74.9,免费评估
41,Paris Sciences et Lettres – PSL Research University Paris,France,74.3,78.3,67.8,82.2,49.8,74.4,免费评估
42,The University of Tokyo,Japan,84.0,35.9,87.2,61.3,67.2,74.1,免费评估
43,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,70.3,45.6,71.0,89.9,46.8,73.9,免费评估
44,麦吉尔大学McGill University,Canada,64.1,89.4,69.4,86.3,42.3,73.7,免费评估
44,Technical University of Munich,Germany,62.9,70.5,68.6,88.3,100.0,73.7,免费评估
46,香港科技大学The Hong Kong University of Science and Technology,Hong Kong,56.8,84.7,67.6,93.9,65.8,73.5,免费评估
47,Heidelberg University,Germany,68.1,65.7,59.0,95.9,55.6,73.2,免费评估
48,KU Leuven,Belgium,56.9,70.1,70.4,88.9,99.9,72.6,免费评估
49,澳大利亚国立大学The Australian National University,Australia,55.5,95.0,70.6,87.3,49.1,72.4,免费评估
50,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,63.2,53.5,73.5,86.7,49.4,72.3,免费评估
51,"Nanyang Technological University, Singapore",Singapore,55.4,95.4,65.8,88.6,83.1,72.2,免费评估
52,"加利福尼亚大学圣塔芭芭拉分校University of California, Santa Barbara",United States,50.9,67.0,65.0,98.8,83.4,71.5,免费评估
53,布朗大学Brown University,United States,67.3,60.4,57.3,95.4,36.2,71.4,免费评估
54,圣路易斯华盛顿大学Washington University in St Louis,United States,63.1,56.5,56.6,99.1,39.5,70.9,免费评估
55,香港中文大学The Chinese University of Hong Kong,Hong Kong,59.3,89.6,64.9,84.5,54.1,70.7,免费评估
56,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,United States,62.2,36.8,61.4,96.8,42.4,70.0,免费评估
57,曼彻斯特大学The University of Manchester,United Kingdom,57.7,90.1,62.0,87.2,45.0,69.9,免费评估
58,Delft University of Technology,Netherlands,58.1,91.6,71.4,70.0,99.6,69.2,免费评估
59,"加州大学戴维斯分校University of California,Davis",United States,59.3,61.2,63.6,85.6,52.7,68.5,免费评估
59,悉尼大学The University of Sydney,Australia,50.2,87.8,61.4,89.1,68.1,68.5,免费评估
59,Wageningen University & Research,Netherlands,49.2,81.7,53.6,96.8,100.0,68.5,免费评估
62,University of Amsterdam,Netherlands,50.1,74.0,61.9,92.3,42.9,67.9,免费评估
63,Seoul National University,South Korea,74.6,35.1,71.1,64.2,77.2,67.5,免费评估
64,普渡大学Purdue University,United States,61.6,71.8,68.6,71.1,64.6,67.4,免费评估
65,Kyoto University,Japan,75.9,31.1,77.5,55.0,95.6,67.3,免费评估
66,南加州大学University of Southern California,United States,53.2,66.3,56.6,93.8,39.2,67.0,免费评估
67,Humboldt University of Berlin,Germany,64.1,67.2,65.8,72.6,41.8,66.9,免费评估
68,Leiden University,Netherlands,46.5,74.1,62.4,87.3,74.6,66.3,免费评估
69,昆士兰大学The University of Queensland,Australia,47.3,91.7,57.4,86.5,70.3,66.0,免费评估
70,Erasmus University Rotterdam,Netherlands,40.6,84.5,55.7,97.2,56.8,65.8,免费评估
71,"明尼苏达大学双城校区University of Minnesota,Twin Cities",United States,56.8,39.4,58.7,85.6,79.4,65.3,免费评估
71,俄亥俄州立大学Ohio State University,United States,56.7,58.3,54.9,87.1,52.9,65.3,免费评估
73,Sorbonne University,France,63.2,67.3,53.1,80.6,39.0,65.1,免费评估
74,波士顿大学Boston University,United States,56.3,62.3,44.8,96.8,36.5,65.0,免费评估
74,Utrecht University,Netherlands,43.8,63.1,61.2,90.7,62.9,65.0,免费评估
76,University of Freiburg,Germany,50.5,71.6,53.1,85.8,100.0,64.7,免费评估
77,麦克马斯特大学McMaster University,Canada,44.0,80.5,48.2,94.3,93.5,64.4,免费评估
78,布里斯托大学University of Bristol,United Kingdom,44.8,86.3,48.6,96.1,40.5,64.3,免费评估
79,University of Groningen,Netherlands,42.5,77.5,54.4,90.7,79.7,64.1,免费评估
79,华威大学The University of Warwick,United Kingdom,48.0,93.3,51.8,87.0,41.5,64.1,免费评估
81,宾州州立大学Pennsylvania State University,United States,53.2,46.4,62.5,81.1,50.8,63.8,免费评估
82,马里兰大学University of Maryland-College Park,United States,47.8,41.2,57.7,93.2,38.7,63.7,免费评估
82,Sungkyunkwan University (SKKU),South Korea,58.4,48.8,59.1,74.8,96.9,63.7,免费评估
84,埃默里大学Emory University,United States,56.0,56.4,39.7,98.4,43.6,63.6,免费评估
84,蒙纳什大学Monash University,Australia,46.1,88.7,53.7,83.8,74.1,63.6,免费评估
86,莱斯大学Rice University,United States,50.9,75.1,40.4,97.9,44.6,63.5,免费评估
87,RWTH Aachen University,Germany,56.7,56.2,60.7,71.3,98.8,63.3,免费评估
87,Uppsala University,Sweden,44.3,67.4,55.7,87.7,77.3,63.3,免费评估
89,University of Tübingen,Germany,50.0,62.6,54.4,84.9,67.0,63.2,免费评估
90,Charité - Universitätsmedizin Berlin,Germany,47.6,63.1,46.1,93.2,87.8,63.0,免费评估
90,蒙特利尔大学University of Montreal,Canada,47.8,85.0,50.2,84.6,74.3,63.0,免费评估
90,University of Zurich,Switzerland,46.5,91.4,46.4,89.6,53.4,63.0,免费评估
93,格拉斯哥大学University of Glasgow,United Kingdom,41.2,92.3,48.3,93.6,40.1,62.8,免费评估
93,密歇根州立大学Michigan State University,United States,56.5,62.9,54.2,79.8,37.9,62.8,免费评估
93,University of Science and Technology of China,China,62.3,31.6,54.7,77.1,89.2,62.8,免费评估
96,"加利福尼亚大学欧文分校University of California, Irvine",United States,44.5,69.3,47.6,94.6,60.8,62.7,免费评估
96,新南威尔士大学The University of New South Wales,Australia,45.0,92.6,54.1,82.3,52.4,62.7,免费评估
98,Lund University,Sweden,41.9,77.3,53.2,87.4,78.0,62.5,免费评估
99,达特茅斯学院Dartmouth College,United States,59.6,40.1,38.9,95.9,41.3,62.4,免费评估
99,University of Helsinki,Finland,46.2,54.4,57.6,87.5,37.4,62.4,免费评估
101,Zhejiang University,China,69.4,52.4,68.4,47.9,100.0,62.1,免费评估
102,Korea Advanced Institute of Science and Technology (KAIST),South Korea,61.7,35.7,59.3,67.8,99.9,61.8,免费评估
103,University of Basel,Switzerland,43.1,96.1,39.4,90.1,99.4,61.5,免费评估
104,Free University of Berlin,Germany,61.3,74.0,64.3,57.2,42.4,61.4,免费评估
105,Fudan University,China,63.7,41.5,57.2,68.9,50.2,61.3,免费评估
106,谢菲尔德大学The University of Sheffield,United Kingdom,46.0,87.2,46.0,86.5,43.1,61.2,免费评估
107,"弗吉尼亚大学University of Virginia,Main Campus",United States,53.8,47.7,41.1,92.7,44.1,61.0,免费评估
108,École Polytechnique,France,58.6,94.0,46.6,68.2,70.6,60.8,免费评估
109,乔治城大学Georgetown University,United States,56.0,46.9,36.0,93.2,64.6,60.7,免费评估
110,University of Bern,Switzerland,45.1,86.5,41.7,85.5,83.1,60.3,免费评估
110,University of Bonn,Germany,48.4,59.7,40.7,89.9,87.4,60.3,免费评估
110,香港城市大学City University of Hong Kong,Hong Kong,43.7,99.8,46.3,80.6,63.2,60.3,免费评估
110,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,United States,47.8,38.2,44.5,95.9,40.4,60.3,免费评估
114,科罗拉多大学波尔得分校University of Colorado Boulder,United States,45.0,46.4,43.2,96.5,39.2,59.9,免费评估
114,杜伦大学Durham University,United Kingdom,44.7,90.9,47.0,82.0,37.7,59.9,免费评估
116,伯明翰大学University of Birmingham,United Kingdom,38.9,88.5,43.3,91.5,39.8,59.7,免费评估
116,University of Copenhagen,Denmark,44.2,83.2,39.4,90.8,45.8,59.7,免费评估
118,南安普顿大学University of Southampton,United Kingdom,39.7,93.9,42.0,90.2,40.7,59.6,免费评估
119,约克大学The University of York,United Kingdom,41.2,84.9,45.7,86.4,36.2,59.3,免费评估
120,Trinity College Dublin,Ireland,43.7,93.3,47.0,79.8,43.4,59.2,免费评估
121,University of Oslo,Norway,39.8,73.3,44.2,91.2,41.8,59.1,免费评估
121,范德堡大学Vanderbilt University,United States,46.5,41.9,39.4,96.6,47.0,59.1,免费评估
123,Aarhus University,Denmark,37.0,75.3,51.4,84.2,63.0,59.0,免费评估
123,亚利桑那州立大学Arizona State University,United States,42.7,58.6,47.4,88.7,38.6,59.0,免费评估
123,University of Göttingen,Germany,48.8,59.7,48.9,81.2,36.1,59.0,免费评估
123,University of Mannheim,Germany,42.7,60.0,51.3,82.5,62.5,59.0,免费评估
123,Radboud University Nijmegen,Netherlands,35.2,76.6,49.8,88.8,43.0,59.0,免费评估
128,Université Catholique de Louvain,Belgium,38.1,79.7,51.4,82.1,55.1,58.9,免费评估
128,Maastricht University,Netherlands,38.8,97.0,47.1,79.6,79.8,58.9,免费评估
130,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,31.9,96.1,38.9,97.6,43.0,58.8,免费评估
131,Technical University of Berlin,Germany,50.0,64.4,54.1,67.5,94.2,58.7,免费评估
132,阿尔伯塔大学University of Alberta,Canada,47.4,86.6,48.2,73.0,59.2,58.5,免费评估
132,凯斯西储大学Case Western Reserve University,United States,49.2,51.5,36.2,93.2,40.8,58.5,免费评估
134,西澳大学The University of Western Australia,Australia,33.5,93.1,44.5,88.8,55.0,58.4,免费评估
135,阿德莱德大学The University of Adelaide,Australia,32.8,90.9,41.2,92.5,61.6,58.3,免费评估
135,University of Geneva,Switzerland,39.0,98.5,44.0,81.1,65.2,58.3,免费评估
135,University of Hamburg,Germany,46.3,58.4,47.5,77.9,98.3,58.3,免费评估
135,Karlsruhe Institute of Technology,Germany,46.8,67.1,47.4,75.7,92.5,58.3,免费评估
135,Nanjing University,China,54.4,55.1,47.5,71.7,84.0,58.3,免费评估
135,Pompeu Fabra University,Spain,40.0,64.3,39.1,95.7,42.4,58.3,免费评估
141,埃克塞特大学University of Exeter,United Kingdom,34.3,90.3,39.7,93.2,36.3,57.8,免费评估
142,Pohang University of Science and Technology,South Korea,50.7,34.4,47.8,77.4,94.3,57.7,免费评估
143,Ghent University,Belgium,44.9,58.7,47.9,77.6,81.5,57.6,免费评估
143,University of Vienna,Austria,53.3,94.4,47.6,64.7,35.4,57.6,免费评估
145,Autonomous University of Barcelona,Spain,43.9,62.2,36.5,92.4,41.3,57.5,免费评估
146,University of Cologne,Germany,43.5,61.3,41.8,83.7,77.9,57.3,免费评估
146,印第安纳大学伯明顿主校区Indiana University Bloomington,United States,49.4,52.6,45.6,78.6,52.8,57.3,免费评估
146,兰卡斯特大学Lancaster University,United Kingdom,36.5,93.3,40.3,88.0,35.6,57.3,免费评估
149,诺丁汉大学University of Nottingham,United Kingdom,42.7,86.8,42.8,80.0,40.8,57.2,免费评估
149,Ulm University,Germany,40.6,57.6,36.7,92.6,75.8,57.2,免费评估
151,TU Dresden,Germany,46.0,55.3,47.7,74.8,94.5,57.0,免费评估
152,塔夫茨大学Tufts University,United States,48.8,55.9,32.0,91.2,40.5,56.8,免费评估
153,利兹大学University of Leeds,United Kingdom,40.7,85.5,43.5,79.7,39.5,56.6,免费评估
153,Scuola Superiore Sant’Anna,Italy,45.3,52.9,40.9,82.4,79.5,56.6,免费评估
153,Stockholm University,Sweden,32.3,73.9,47.7,87.2,36.5,56.6,免费评估
156,University of Cape Town,South Africa,31.7,82.4,41.5,87.2,87.6,56.5,免费评估
156,佛罗里达大学University of Florida,United States,55.3,39.9,51.2,66.7,62.6,56.5,免费评估
158,阿伯丁大学University of Aberdeen,United Kingdom,30.5,95.0,34.7,94.7,46.5,56.3,免费评估
159,亚利桑那大学The University of Arizona,United States,43.4,44.8,43.0,85.5,49.4,56.2,免费评估
159,University of Würzburg,Germany,38.1,57.9,42.6,87.3,59.8,56.2,免费评估
161,Scuola Normale Superiore di Pisa,Italy,57.7,51.0,37.6,75.7,35.2,56.0,免费评估
161,萨塞克斯大学University of Sussex,United Kingdom,33.0,92.7,37.3,90.0,35.7,56.0,免费评估
163,罗彻斯特大学University of Rochester,United States,45.1,63.7,31.0,90.8,41.5,55.9,免费评估
163,Technical University of Denmark,Denmark,40.2,92.3,38.6,79.1,64.4,55.9,免费评估
165,圣安德鲁斯大学University of St Andrews,United Kingdom,42.3,96.3,40.2,76.4,36.4,55.8,免费评估
166,Vrije Universiteit Amsterdam,Netherlands,34.4,64.2,41.4,89.5,54.3,55.7,免费评估
167,加利福尼亚大学圣克鲁兹分校University of California， Santa Cruz,United States,33.5,53.2,36.0,99.1,39.5,55.6,免费评估
167,Eindhoven University of Technology,Netherlands,44.6,77.4,46.6,66.4,99.6,55.6,免费评估
167,莱斯特大学University of Leicester,United Kingdom,30.5,91.2,33.8,95.2,37.3,55.6,免费评估
170,National Taiwan University,Taiwan,54.9,34.6,56.8,59.4,63.2,55.5,免费评估
171,纽卡斯尔大学Newcastle University,United Kingdom,32.9,88.2,39.6,86.6,41.6,55.4,免费评估
171,德克萨斯A&M大学Texas A & M University,United States,51.6,53.4,54.6,61.1,47.5,55.4,免费评估
173,香港理工大学The Hong Kong Polytechnic University,Hong Kong,42.4,83.2,49.0,68.3,43.4,55.3,免费评估
173,圣母诺特丹大学University of Notre Dame,United States,50.4,53.5,41.9,75.5,37.9,55.3,免费评估
175,University of Erlangen-Nuremberg,Germany,41.5,52.4,43.5,78.6,86.9,55.2,免费评估
176,University of Lausanne,Switzerland,32.5,92.7,44.1,77.5,67.3,54.9,免费评估
176,渥太华大学University of Ottawa,Canada,39.1,77.0,39.3,81.6,43.2,54.9,免费评估
176,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",United States,45.4,50.4,44.5,77.4,39.8,54.9,免费评估
179,University of Alabama at Birmingham,United States,39.4,36.6,32.9,95.7,65.9,54.8,免费评估
180,University of Bologna,Italy,51.2,49.2,32.6,82.7,43.9,54.7,免费评估
181,Aalto University,Finland,40.5,78.4,37.7,79.6,49.6,54.5,免费评估
181,乔治华盛顿大学George Washington University,United States,49.9,53.5,30.6,85.0,34.5,54.5,免费评估
181,利物浦大学The University of Liverpool,United Kingdom,32.2,91.5,35.9,87.5,39.4,54.5,免费评估
184,University of Münster,Germany,40.7,47.8,43.2,81.2,51.6,54.4,免费评估
184,东北大学Northeastern University,United States,37.0,74.0,26.5,96.3,37.2,54.4,免费评估
184,University of Twente,Netherlands,40.8,89.3,47.0,64.5,81.6,54.4,免费评估
187,卡迪夫大学Cardiff University,United Kingdom,33.6,82.7,37.1,86.3,37.2,54.2,免费评估
187,KTH Royal Institute of Technology,Sweden,43.7,86.3,44.6,66.4,50.4,54.2,免费评估
189,University of Konstanz,Germany,39.4,63.7,45.1,74.2,69.6,54.1,免费评估
190,University of Duisburg-Essen,Germany,35.3,58.9,32.2,91.9,71.2,54.0,免费评估
190,东英吉利大学University of East Anglia,United Kingdom,28.2,87.4,30.9,96.2,35.3,54.0,免费评估
190,Shanghai Jiao Tong University,China,60.2,49.4,54.8,46.2,78.5,54.0,免费评估
190,西安大略大学University of Western Ontario,Canada,41.5,77.6,36.1,78.0,59.8,54.0,免费评估
194,Aalborg University,Denmark,30.7,73.9,37.7,88.9,47.1,53.9,免费评估
194,Paris Diderot University – Paris 7,France,46.4,72.0,19.5,93.1,34.0,53.9,免费评估
196,"悉尼科技大学University of Technology, Sydney",Australia,32.2,95.4,41.8,76.4,52.2,53.6,免费评估
197,University of Bergen,Norway,30.7,77.9,30.6,94.0,36.5,53.3,免费评估
198,Korea University,South Korea,48.4,50.7,50.1,58.1,98.3,53.2,免费评估
199,卡尔加里大学Calgary University,Canada,34.6,76.6,34.4,84.1,55.7,53.1,免费评估
199,Lomonosov Moscow State University,Russian Federation,77.7,63.7,59.8,16.2,89.1,53.1,免费评估
