Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
20,西北大学Northwestern University,United States,72.6,59.2,86.7,96.9,78.2,83.3,免费评估
21,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,77.2,55.8,86.3,95.7,46.2,83.1,免费评估
22,National University of Singapore,Singapore,77.4,95.8,88.2,81.3,61.9,82.8,免费评估
22,多伦多大学University of Toronto,Canada,74.6,80.1,84.8,92.6,46.5,82.8,免费评估
24,卡内基梅隆大学Carnegie Mellon University,United States,65.8,79.1,83.7,99.7,50.4,81.9,免费评估
25,伦敦政治经济学院the London Shool of Economics and Political Scienc,United Kingdom,71.8,92.2,72.0,94.9,33.7,79.4,免费评估
25,"西雅图华盛顿大学University of Washington,Seattle Campus",United States,67.9,56.5,79.9,99.0,47.3,79.4,免费评估
27,爱丁堡大学The University of Edinburgh,United Kingdom,66.8,92.0,74.2,97.0,36.3,79.2,免费评估
27,纽约大学New York University,United States,73.7,53.4,77.4,96.5,37.0,79.2,免费评估
27,Peking University,China,83.0,53.0,85.1,74.2,100.0,79.2,免费评估
30,Tsinghua University,China,80.2,41.0,93.2,71.4,99.8,79.0,免费评估
31,"加利福尼亚大学圣地亚哥分校University of California,San Diego",United States,62.9,51.9,79.8,98.6,96.5,78.7,免费评估
32,墨尔本大学The University of Melbourne,Australia,64.9,92.7,74.2,90.3,70.1,77.5,免费评估
33,佐治亚理工学院Georgia Institute of Technology,United States,59.7,75.0,78.9,94.3,60.2,77.0,免费评估
34,英属哥伦比亚大学University of British Columbia,Canada,61.8,92.2,72.2,93.4,42.6,76.2,免费评估
34,LMU Munich,Germany,65.4,66.3,72.3,91.3,100.0,76.2,免费评估
36,伦敦国王学院King's College London,United Kingdom,59.3,94.5,71.2,94.4,43.9,75.6,免费评估
37,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,65.8,52.8,78.9,88.9,56.0,75.4,免费评估
38,École Polytechnique Fédérale de Lausanne,Switzerland,58.8,98.7,66.8,94.2,76.0,75.3,免费评估
38,Karolinska Institute,Sweden,57.0,70.3,74.4,95.9,71.4,75.3,免费评估
40,香港大学The University of Hong Kong,Hong Kong,68.8,99.5,77.9,74.2,54.0,75.1,免费评估
41,Technical University of Munich,Germany,60.3,66.8,71.2,88.4,100.0,73.5,免费评估
42,麦吉尔大学McGill University,Canada,63.4,87.5,70.8,84.7,39.8,73.2,免费评估
43,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,68.4,43.4,73.9,86.5,45.8,73.1,免费评估
44,香港科技大学The Hong Kong University of Science and Technology,Hong Kong,55.2,83.4,68.4,93.1,58.1,72.7,免费评估
45,Heidelberg University,Germany,63.6,64.7,62.2,94.2,56.0,72.3,免费评估
46,University of Tokyo,Japan,79.5,32.2,85.2,63.7,52.7,72.2,免费评估
47,KU Leuven,Belgium,54.2,68.3,70.9,88.7,99.9,71.8,免费评估
48,澳大利亚国立大学The Australian National University,Australia,52.7,94.3,72.0,85.5,61.1,71.6,免费评估
49,德克萨斯大学奥斯汀分校The University of Texas at Austin,United States,60.9,36.7,68.3,95.7,48.2,71.4,免费评估
50,布朗大学Brown University,United States,63.8,59.0,57.9,96.7,34.1,70.8,免费评估
50,圣路易斯华盛顿大学Washington University in St Louis,United States,60.8,52.1,59.7,99.4,36.9,70.8,免费评估
52,"Nanyang Technological University, Singapore",Singapore,49.5,95.9,63.0,90.7,94.0,70.5,免费评估
53,"加利福尼亚大学圣塔芭芭拉分校University of California, Santa Barbara",United States,50.0,65.4,61.5,98.8,82.0,70.0,免费评估
54,"加州大学戴维斯分校University of California,Davis",United States,60.9,63.7,64.5,86.0,53.4,69.5,免费评估
54,曼彻斯特大学The University of Manchester,United Kingdom,56.3,88.7,65.3,84.3,44.1,69.5,免费评估
56,"明尼苏达大学双城校区University of Minnesota,Twin Cities",United States,57.6,37.7,67.9,87.5,90.4,69.0,免费评估
56,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,United States,57.9,41.5,61.8,96.7,39.2,69.0,免费评估
58,香港中文大学The Chinese University of Hong Kong,Hong Kong,57.0,86.6,64.4,80.6,56.8,68.5,免费评估
59,University of Amsterdam,Netherlands,51.3,72.2,62.6,91.9,49.9,68.4,免费评估
60,普渡大学Purdue University,United States,62.3,69.9,68.9,73.4,63.5,68.2,免费评估
61,悉尼大学The University of Sydney,Australia,50.2,84.6,63.1,85.9,67.9,67.8,免费评估
62,Humboldt University of Berlin,Germany,61.9,65.6,67.1,76.1,38.6,67.4,免费评估
63,Delft University of Technology,Netherlands,53.4,88.5,72.0,68.5,99.8,67.3,免费评估
64,Wageningen University & Research,Netherlands,46.6,80.6,53.6,95.2,100.0,67.2,免费评估
65,昆士兰大学The University of Queensland,Australia,47.6,88.8,59.4,87.8,76.2,67.0,免费评估
66,南加州大学University of Southern California,United States,49.8,63.0,58.4,95.6,37.9,66.8,免费评估
67,Leiden University,Netherlands,44.6,70.5,63.2,87.8,78.8,66.0,免费评估
68,Utrecht University,Netherlands,45.5,59.6,63.1,89.9,72.6,65.8,免费评估
69,马里兰大学University of Maryland-College Park,United States,49.6,39.0,63.0,93.5,38.4,65.7,免费评估
70,波士顿大学Boston University,United States,57.1,60.0,45.9,97.2,34.0,65.4,免费评估
70,俄亥俄州立大学Ohio State University,United States,55.5,56.4,56.2,88.0,52.0,65.4,免费评估
72,Erasmus University Rotterdam,Netherlands,38.9,80.6,57.2,96.7,51.7,65.2,免费评估
72,Paris Sciences et Lettres – PSL Research University Paris,France,57.0,76.7,52.0,85.0,48.2,65.2,免费评估
74,Kyoto University,Japan,71.8,28.8,78.6,50.9,93.8,64.9,免费评估
74,Seoul National University,South Korea,69.3,34.1,71.2,60.6,79.8,64.9,免费评估
76,布里斯托大学University of Bristol,United Kingdom,45.7,84.8,51.2,94.7,39.3,64.8,免费评估
77,宾州州立大学Pennsylvania State University,United States,53.6,44.3,64.8,81.6,50.0,64.6,免费评估
78,麦克马斯特大学McMaster University,Canada,45.6,78.1,48.8,89.9,89.8,63.4,免费评估
79,RWTH Aachen University,Germany,53.4,56.4,62.4,72.8,99.7,63.3,免费评估
80,格拉斯哥大学University of Glasgow,United Kingdom,43.4,90.4,48.9,92.6,38.6,63.2,免费评估
80,蒙纳什大学Monash University,Australia,47.4,83.8,55.4,80.9,71.5,63.2,免费评估
82,University of Freiburg,Germany,47.1,67.2,54.3,83.1,100.0,62.9,免费评估
83,University of Groningen,Netherlands,40.7,74.4,54.8,89.0,77.2,62.8,免费评估
83,密歇根州立大学Michigan State University,United States,55.1,61.2,53.3,82.6,35.7,62.8,免费评估
85,新南威尔士大学The University of New South Wales,Australia,40.9,91.4,57.5,82.8,49.8,62.5,免费评估
86,莱斯大学Rice University,United States,45.1,72.7,41.9,98.7,42.4,62.2,免费评估
86,Uppsala University,Sweden,42.9,68.8,56.1,84.6,79.5,62.2,免费评估
88,Free University of Berlin,Germany,58.7,71.8,66.5,60.6,39.8,62.1,免费评估
89,达特茅斯学院Dartmouth College,United States,58.5,39.1,41.9,93.4,37.9,62.0,免费评估
90,赫尔大学University of Hull,Finland,45.7,53.3,56.6,86.9,35.5,61.7,免费评估
91,华威大学The University of Warwick,United Kingdom,46.6,91.9,52.0,80.4,41.0,61.6,免费评估
92,Technical University of Berlin,Germany,49.0,62.4,58.0,74.2,97.8,61.5,免费评估
93,Lund University,Sweden,40.8,76.1,52.6,85.9,70.9,61.3,免费评估
94,University of Tübingen,Germany,45.7,60.8,55.4,83.0,55.4,61.2,免费评估
95,University of Basel,Switzerland,39.8,95.9,39.9,91.0,99.9,60.9,免费评估
95,Korea Advanced Institute of Science and Technology (KAIST),South Korea,56.3,35.6,59.2,70.4,100.0,60.9,免费评估
97,杜伦大学Durham University,United Kingdom,44.8,89.0,47.9,84.6,36.8,60.8,免费评估
98,埃默里大学Emory University,United States,47.1,53.3,40.4,98.1,42.3,60.7,免费评估
99,"加利福尼亚大学欧文分校University of California, Irvine",United States,43.4,65.2,44.9,93.6,43.9,60.6,免费评估
100,University of Bonn,Germany,47.3,58.4,41.6,91.3,83.5,60.5,免费评估
100,科罗拉多大学波尔得分校University of Colorado Boulder,United States,44.8,42.4,45.8,97.4,37.5,60.5,免费评估
100,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,United States,45.7,36.8,48.7,94.9,39.9,60.5,免费评估
103,Maastricht University,Netherlands,40.2,96.7,49.7,79.9,87.6,60.4,免费评估
104,谢菲尔德大学The University of Sheffield,United Kingdom,42.9,85.4,45.7,86.8,43.7,60.1,免费评估
105,University of Bern,Switzerland,42.7,85.7,43.6,85.4,81.0,60.0,免费评估
105,范德堡大学Vanderbilt University,United States,47.7,38.9,41.4,96.9,52.8,60.0,免费评估
107,Ghent University,Belgium,44.4,56.8,56.2,77.6,84.3,59.8,免费评估
108,蒙特利尔大学University of Montreal,Canada,44.5,83.2,48.9,79.0,65.3,59.6,免费评估
109,Aarhus University,Denmark,37.3,75.3,53.6,82.7,67.6,59.4,免费评估
109,University of Copenhagen,Denmark,44.0,79.3,39.7,90.6,44.6,59.4,免费评估
111,Sungkyunkwan University (SKKU),South Korea,54.1,44.7,55.1,69.5,93.7,59.3,免费评估
111,西澳大学The University of Western Australia,Australia,33.5,91.9,46.1,90.6,54.5,59.3,免费评估
113,University of Göttingen,Germany,47.1,58.6,50.3,82.4,33.7,59.2,免费评估
113,"弗吉尼亚大学University of Virginia,Main Campus",United States,52.4,46.5,40.7,89.3,40.6,59.2,免费评估
115,École Polytechnique,France,54.4,93.4,38.2,75.1,70.8,59.1,免费评估
116,Fudan University,China,59.5,38.7,57.5,65.1,53.0,58.9,免费评估
117,印第安纳大学伯明顿主校区Indiana University Bloomington,United States,50.5,50.5,46.5,81.9,51.5,58.7,免费评估
117,Trinity College Dublin,Ireland,45.3,92.1,44.8,79.0,41.2,58.7,免费评估
119,阿尔伯塔大学University of Alberta,Canada,47.2,84.8,51.2,70.5,63.4,58.6,免费评估
119,香港城市大学City University of Hong Kong,Hong Kong,40.8,84.4,48.6,79.4,65.9,58.6,免费评估
121,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,32.8,95.5,38.2,96.7,39.1,58.5,免费评估
122,Radboud University Nijmegen,Netherlands,33.9,68.8,50.4,89.4,44.8,58.4,免费评估
123,乔治城大学Georgetown University,United States,51.8,49.6,37.2,87.5,66.3,58.3,免费评估
123,Pierre and Marie Curie University,France,49.5,66.6,39.8,85.7,31.8,58.3,免费评估
125,University of Mannheim,Germany,41.8,55.9,53.0,80.5,57.8,58.2,免费评估
126,亚利桑那州立大学Arizona State University,United States,41.5,55.2,48.3,87.1,35.7,58.1,免费评估
126,Charité - Universitätsmedizin Berlin,Germany,43.3,60.7,39.2,88.6,87.5,58.1,免费评估
126,南安普顿大学University of Southampton,United Kingdom,37.9,92.0,43.7,86.0,38.5,58.1,免费评估
129,Université Catholique de Louvain,Belgium,38.9,76.7,52.2,78.6,54.0,58.0,免费评估
130,埃克塞特大学University of Exeter,United Kingdom,34.5,88.8,39.3,93.7,34.6,57.8,免费评估
130,University of Geneva,Switzerland,35.8,98.2,43.6,82.9,68.7,57.8,免费评估
132,University of Science and Technology of China,China,52.7,27.9,49.1,76.9,81.7,57.7,免费评估
133,Karlsruhe Institute of Technology,Germany,44.6,62.9,47.7,75.7,97.9,57.6,免费评估
134,阿德莱德大学The University of Adelaide,Australia,35.9,86.6,43.1,85.3,67.3,57.5,免费评估
134,Stockholm University,Sweden,33.1,72.7,48.4,89.1,34.5,57.5,免费评估
136,University of Zurich,Switzerland,42.0,90.8,36.0,87.0,43.2,57.4,免费评估
137,Pohang University of Science and Technology,South Korea,47.9,34.3,49.8,76.4,99.8,57.3,免费评估
137,约克大学University of York,United Kingdom,40.5,85.3,44.9,81.6,34.1,57.3,免费评估
139,利兹大学University of Leeds,United Kingdom,42.2,82.1,46.7,77.8,38.8,57.1,免费评估
140,Pompeu Fabra University,Spain,34.7,62.3,38.9,97.1,40.0,56.9,免费评估
141,伯明翰大学University of Birmingham,United Kingdom,36.5,86.3,38.3,89.7,37.2,56.8,免费评估
141,Eindhoven University of Technology,Netherlands,41.3,73.9,49.0,72.3,100.0,56.8,免费评估
143,佛罗里达大学University of Florida,United States,52.8,37.9,51.2,68.4,80.7,56.6,免费评估
143,圣安德鲁斯大学University of St Andrews,United Kingdom,42.9,95.5,42.5,76.6,33.6,56.6,免费评估
145,University of Cologne,Germany,39.8,57.1,42.7,84.8,76.8,56.4,免费评估
146,University of Oslo,Norway,36.0,73.4,42.8,86.8,41.9,56.3,免费评估
147,Autonomous University of Barcelona,Spain,43.3,60.1,36.1,89.5,42.1,56.2,免费评估
147,诺丁汉大学The University of Nottingham,United Kingdom,40.5,84.4,41.9,80.5,38.5,56.2,免费评估
147,萨塞克斯大学The University of Sussex,United Kingdom,34.1,91.5,38.1,89.5,33.3,56.2,免费评估
150,兰卡斯特大学University of Lancaster,United Kingdom,37.0,91.1,40.5,83.2,33.7,55.9,免费评估
150,圣母诺特丹大学University of Notre Dame,United States,49.8,50.7,37.9,83.0,35.3,55.9,免费评估
152,University of Lausanne,Switzerland,30.4,90.8,47.4,78.5,78.4,55.7,免费评估
153,Technical University of Denmark,Denmark,35.9,91.6,39.5,81.6,63.8,55.6,免费评估
153,罗彻斯特大学University of Rochester,United States,41.7,63.7,34.2,90.2,39.5,55.6,免费评估
155,Scuola Superiore Sant’Anna,Italy,41.6,48.3,36.0,88.0,87.8,55.5,免费评估
155,TU Dresden,Germany,42.8,52.6,46.9,74.2,95.0,55.5,免费评估
155,Ulm University,Germany,37.1,56.5,37.4,90.0,77.3,55.5,免费评估
158,凯斯西储大学Case Western Reserve University,United States,44.4,46.1,34.9,90.1,36.7,55.2,免费评估
159,莱斯特大学University of Leicester,United Kingdom,32.2,89.9,34.5,91.4,35.2,55.0,免费评估
159,德克萨斯A&M大学Texas A & M University,United States,50.4,52.0,56.3,60.2,41.2,55.0,免费评估
161,亚利桑那州立大学Arizona State University,United States,44.3,43.3,38.7,85.4,46.1,54.9,免费评估
162,加利福尼亚大学圣克鲁兹分校University of California， Santa Cruz,United States,31.5,51.6,35.0,99.9,38.2,54.8,免费评估
162,卡迪夫大学Cardiff University,United Kingdom,35.8,80.6,39.3,84.5,35.5,54.8,免费评估
162,University of Erlangen-Nuremberg,Germany,39.8,53.0,44.0,77.6,95.9,54.8,免费评估
165,University of Vienna,Austria,42.6,93.4,47.6,66.0,33.2,54.7,免费评估
165,Vrije Universiteit Amsterdam,Netherlands,32.5,60.7,40.7,89.1,56.3,54.7,免费评估
165,University of Würzburg,Germany,35.8,53.7,42.8,86.5,46.1,54.7,免费评估
168,University of Alabama at Birmingham,United States,39.7,34.6,32.8,95.1,67.6,54.6,免费评估
169,Nanjing University,China,49.6,54.4,47.0,64.9,77.8,54.5,免费评估
169,塔夫茨大学Tufts University,United States,44.1,52.7,33.4,88.1,36.7,54.5,免费评估
171,University of Cape Town,South Africa,30.5,81.1,36.2,87.0,88.5,54.4,免费评估
172,"罗格斯大学Rutgers, The State University of New Jersey, New B",United States,43.0,39.2,45.3,79.7,36.9,54.3,免费评估
173,KTH Royal Institute of Technology,Sweden,42.3,83.7,46.3,67.0,50.9,54.2,免费评估
173,University of Münster,Germany,40.3,47.7,42.1,81.2,60.8,54.2,免费评估
175,Université Libre de Bruxelles,Belgium,32.4,83.2,42.2,80.4,48.4,54.0,免费评估
175,纽卡斯尔大学Newcastle University,United Kingdom,33.4,86.7,40.8,80.6,41.6,54.0,免费评估
177,利物浦大学The University of Liverpool,United Kingdom,32.7,89.9,34.7,86.8,37.1,53.9,免费评估
177,Zhejiang University,China,57.0,25.2,63.7,45.1,89.4,53.9,免费评估
179,University of Luxembourg,Luxembourg,26.8,99.8,32.4,91.9,39.6,53.8,免费评估
179,University of Twente,Netherlands,35.5,85.3,47.0,68.5,83.6,53.8,免费评估
181,Paris-Sud University,France,40.4,63.5,33.1,86.8,32.3,53.7,免费评估
182,École Normale Supérieure de Lyon,France,40.1,67.3,37.8,80.9,37.9,53.6,免费评估
182,Hong Kong Polytechnic University,Hong Kong,39.1,79.9,48.1,67.7,45.8,53.6,免费评估
184,Scuola Normale Superiore di Pisa,Italy,53.7,49.4,33.3,75.4,37.7,53.4,免费评估
185,阿伯丁大学University of Aberdeen,United Kingdom,30.3,93.3,33.6,87.1,41.9,53.3,免费评估
186,迈阿密大学University of Miami,United States,42.5,67.1,24.4,90.3,37.2,53.1,免费评估
187,邓迪大学University of Dundee,United Kingdom,26.3,79.8,32.0,94.5,43.4,52.9,免费评估
188,东英吉利大学University of East Anglia,United Kingdom,29.9,85.6,31.6,90.5,32.2,52.8,免费评估
188,Shanghai Jiao Tong University,China,53.5,33.4,62.5,44.1,88.9,52.8,免费评估
190,Aalto University,Finland,37.8,72.5,35.8,79.5,52.5,52.7,免费评估
191,University of Massachusetts,United States,36.3,54.8,32.2,88.8,51.0,52.6,免费评估
192,奥克兰大学The University of Auckland,New Zealand,32.5,90.6,40.7,73.8,67.3,52.5,免费评估
193,东北大学Northeastern University,United States,35.6,70.1,26.8,91.7,35.4,52.4,免费评估
194,Lomonosov Moscow State University,Russian Federation,74.2,61.1,61.6,15.8,89.0,52.3,免费评估
195,Tilburg University,Netherlands,38.4,75.8,50.1,61.3,59.0,52.1,免费评估
196,Paris-Sorbonne University – Paris 4,France,44.6,57.9,34.3,77.1,32.1,52.0,免费评估
197,伦敦大学皇家霍洛威学院Royal Holloway University of London,United Kingdom,33.9,93.0,27.9,85.0,35.0,51.9,免费评估
198,加州大学河滨分校University of California-Riverside,United States,30.0,63.9,30.9,92.3,37.4,51.7,免费评估
198,University of Gothenburg,Sweden,26.7,62.5,39.2,87.5,38.9,51.7,免费评估
198,National Taiwan University,Taiwan,50.4,33.4,54.7,53.4,65.0,51.7,免费评估
