rankingName,rankingUrlCode,rankingYear,subject,rankingUrl,csvFileName
GUARDIAN-Subject,guardian,2020,"酒店旅游管理Hospitality, event management & tourism",https://ranking.promisingedu.com/2020-guardian-en-undergraduate-hospitality_event_management_tourism,"GUARDIAN_2020_酒店旅游管理Hospitality, event management & tourism.csv"
GUARDIAN-Subject,guardian,2020,"新闻,出版与公共关系Journalism, publishing & public relations",https://ranking.promisingedu.com/2020-guardian-en-undergraduate-journalism_publishing_public_relations,"GUARDIAN_2020_新闻,出版与公共关系Journalism, publishing & public relations.csv"
GUARDIAN-Subject,guardian,2020,法律Law,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-law,GUARDIAN_2020_法律Law.csv
GUARDIAN-Subject,guardian,2020,数学Mathematics,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-mathematics,GUARDIAN_2020_数学Mathematics.csv
GUARDIAN-Subject,guardian,2020,媒体影视Media & film studies,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-media_film_studies,GUARDIAN_2020_媒体影视Media & film studies.csv
GUARDIAN-Subject,guardian,2020,医学Medicine,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-medicine,GUARDIAN_2020_医学Medicine.csv
GUARDIAN-Subject,guardian,2020,现代语言与语言学Modern languages & linguistics,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-modern_languages_linguistics,GUARDIAN_2020_现代语言与语言学Modern languages & linguistics.csv
GUARDIAN-Subject,guardian,2020,音乐Music,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-music,GUARDIAN_2020_音乐Music.csv
GUARDIAN-Subject,guardian,2020,护理与助产Nursing & midwifery,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-nursing_midwifery,GUARDIAN_2020_护理与助产Nursing & midwifery.csv
GUARDIAN-Subject,guardian,2020,制药与药理学Pharmacy & pharmacology,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-pharmacy_pharmacology,GUARDIAN_2020_制药与药理学Pharmacy & pharmacology.csv
GUARDIAN-Subject,guardian,2020,哲学Philosophy,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-philosophy,GUARDIAN_2020_哲学Philosophy.csv
GUARDIAN-Subject,guardian,2020,物理Physics,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-physics,GUARDIAN_2020_物理Physics.csv
GUARDIAN-Subject,guardian,2020,政治学Politics,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-politics,GUARDIAN_2020_政治学Politics.csv
GUARDIAN-Subject,guardian,2020,心理学Psychology,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-psychology,GUARDIAN_2020_心理学Psychology.csv
GUARDIAN-Subject,guardian,2020,宗教研究与神学Religious studies and theology,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-religious_studies_and_theology,GUARDIAN_2020_宗教研究与神学Religious studies and theology.csv
GUARDIAN-Subject,guardian,2020,社会政策Social policy & administration,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-social_policy_administration,GUARDIAN_2020_社会政策Social policy & administration.csv
GUARDIAN-Subject,guardian,2020,社会工作Social work,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-social_work,GUARDIAN_2020_社会工作Social work.csv
GUARDIAN-Subject,guardian,2020,社会学Sociology,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-sociology,GUARDIAN_2020_社会学Sociology.csv
GUARDIAN-Subject,guardian,2020,运动科学Sports science,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-sports_science,GUARDIAN_2020_运动科学Sports science.csv
GUARDIAN-Subject,guardian,2020,兽医学Veterinary science,https://ranking.promisingedu.com/2020-guardian-en-undergraduate-veterinary_science,GUARDIAN_2020_兽医学Veterinary science.csv
CUG-Subject,cug,2018,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2018-cug-en-undergraduate-accounting_finance,CUG_2018_会计与金融Accounting & Finance.csv
CUG-Subject,cug,2018,航空和制造工程学Aeronautical & Manufacturing Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-aeronautical_manufacturing_engineering,CUG_2018_航空和制造工程学Aeronautical & Manufacturing Engineering.csv
CUG-Subject,cug,2018,农业与林业Agriculture & Forestry,https://ranking.promisingedu.com/2018-cug-en-undergraduate-agriculture_forestry,CUG_2018_农业与林业Agriculture & Forestry.csv
CUG-Subject,cug,2018,美洲研究American Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-american_studies,CUG_2018_美洲研究American Studies.csv
CUG-Subject,cug,2018,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-anatomy_physiology,CUG_2018_解剖生理学Anatomy & Physiology.csv
CUG-Subject,cug,2018,人类学Anthropology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-anthropology,CUG_2018_人类学Anthropology.csv
CUG-Subject,cug,2018,考古学Archaeology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-archaeology,CUG_2018_考古学Archaeology.csv
CUG-Subject,cug,2018,建筑学Architecture,https://ranking.promisingedu.com/2018-cug-en-undergraduate-architecture,CUG_2018_建筑学Architecture.csv
CUG-Subject,cug,2018,艺术与设计Art & Design,https://ranking.promisingedu.com/2018-cug-en-undergraduate-art_design,CUG_2018_艺术与设计Art & Design.csv
CUG-Subject,cug,2018,耳科与口腔科Aural & Oral Sciences,https://ranking.promisingedu.com/2018-cug-en-undergraduate-aural_oral_sciences,CUG_2018_耳科与口腔科Aural & Oral Sciences.csv
CUG-Subject,cug,2018,生物科学Biological Sciences,https://ranking.promisingedu.com/2018-cug-en-undergraduate-biological_sciences,CUG_2018_生物科学Biological Sciences.csv
CUG-Subject,cug,2018,建筑Building,https://ranking.promisingedu.com/2018-cug-en-undergraduate-building,CUG_2018_建筑Building.csv
CUG-Subject,cug,2018,商科与管理学Business & Management Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-business_management_studies,CUG_2018_商科与管理学Business & Management Studies.csv
CUG-Subject,cug,2018,凯尔特研究Celtic Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-celtic_studies,CUG_2018_凯尔特研究Celtic Studies.csv
CUG-Subject,cug,2018,化学工程Chemical Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-chemical_engineering,CUG_2018_化学工程Chemical Engineering.csv
CUG-Subject,cug,2018,化学Chemistry,https://ranking.promisingedu.com/2018-cug-en-undergraduate-chemistry,CUG_2018_化学Chemistry.csv
CUG-Subject,cug,2018,土木工程Civil Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-civil_engineering,CUG_2018_土木工程Civil Engineering.csv
CUG-Subject,cug,2018,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2018-cug-en-undergraduate-classics_ancient_history,CUG_2018_古典文学Classics & Ancient History.csv
CUG-Subject,cug,2018,通信与传媒研究Communication & Media Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-communication_media_studies,CUG_2018_通信与传媒研究Communication & Media Studies.csv
CUG-Subject,cug,2018,补充医疗Complementary Medicine,https://ranking.promisingedu.com/2018-cug-en-undergraduate-complementary_medicine,CUG_2018_补充医疗Complementary Medicine.csv
CUG-Subject,cug,2018,计算机科学Computer Science,https://ranking.promisingedu.com/2018-cug-en-undergraduate-computer_science,CUG_2018_计算机科学Computer Science.csv
CUG-Subject,cug,2018,创意写作Creative Writing,https://ranking.promisingedu.com/2018-cug-en-undergraduate-creative_writing,CUG_2018_创意写作Creative Writing.csv
CUG-Subject,cug,2018,牙科Dentistry,https://ranking.promisingedu.com/2018-cug-en-undergraduate-dentistry,CUG_2018_牙科Dentistry.csv
CUG-Subject,cug,2018,"戏剧，舞蹈与电影Drama, Dance & Cinematics",https://ranking.promisingedu.com/2018-cug-en-undergraduate-drama_dance_cinematics,"CUG_2018_戏剧，舞蹈与电影Drama, Dance & Cinematics.csv"
CUG-Subject,cug,2018,东南亚研究East & South Asian Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-east_south_asian_studies,CUG_2018_东南亚研究East & South Asian Studies.csv
CUG-Subject,cug,2018,经济学Economics,https://ranking.promisingedu.com/2018-cug-en-undergraduate-economics,CUG_2018_经济学Economics.csv
CUG-Subject,cug,2018,教育学Education,https://ranking.promisingedu.com/2018-cug-en-undergraduate-education,CUG_2018_教育学Education.csv
CUG-Subject,cug,2018,电子与电气工程Electrical & Electronic Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-electrical_electronic_engineering,CUG_2018_电子与电气工程Electrical & Electronic Engineering.csv
CUG-Subject,cug,2018,英语English,https://ranking.promisingedu.com/2018-cug-en-undergraduate-english,CUG_2018_英语English.csv
CUG-Subject,cug,2018,营养学Food Science,https://ranking.promisingedu.com/2018-cug-en-undergraduate-food_science,CUG_2018_营养学Food Science.csv
CUG-Subject,cug,2018,司法科学Forensic Science,https://ranking.promisingedu.com/2018-cug-en-undergraduate-forensic_science,CUG_2018_司法科学Forensic Science.csv
CUG-Subject,cug,2018,法语French,https://ranking.promisingedu.com/2018-cug-en-undergraduate-french,CUG_2018_法语French.csv
CUG-Subject,cug,2018,一般工程General Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-general_engineering,CUG_2018_一般工程General Engineering.csv
CUG-Subject,cug,2018,地理与环境科学Geography & Environmental Science,https://ranking.promisingedu.com/2018-cug-en-undergraduate-geography_environmental_science,CUG_2018_地理与环境科学Geography & Environmental Science.csv
CUG-Subject,cug,2018,地质学Geology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-geology,CUG_2018_地质学Geology.csv
CUG-Subject,cug,2018,德语German,https://ranking.promisingedu.com/2018-cug-en-undergraduate-german,CUG_2018_德语German.csv
CUG-Subject,cug,2018,历史History,https://ranking.promisingedu.com/2018-cug-en-undergraduate-history,CUG_2018_历史History.csv
CUG-Subject,cug,2018,"艺术建筑和设计史History of Art, Architecture & Design",https://ranking.promisingedu.com/2018-cug-en-undergraduate-history_of_art_architecture_design,"CUG_2018_艺术建筑和设计史History of Art, Architecture & Design.csv"
CUG-Subject,cug,2018,"餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism",https://ranking.promisingedu.com/2018-cug-en-undergraduate-hospitality_leisure_recreation_tourism,"CUG_2018_餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism.csv"
CUG-Subject,cug,2018,伊比利亚语言学Iberian Languages,https://ranking.promisingedu.com/2018-cug-en-undergraduate-iberian_languages,CUG_2018_伊比利亚语言学Iberian Languages.csv
CUG-Subject,cug,2018,意大利语Italian,https://ranking.promisingedu.com/2018-cug-en-undergraduate-italian,CUG_2018_意大利语Italian.csv
CUG-Subject,cug,2018,土地与物业管理Land & Property Management,https://ranking.promisingedu.com/2018-cug-en-undergraduate-land_property_management,CUG_2018_土地与物业管理Land & Property Management.csv
CUG-Subject,cug,2018,法律Law,https://ranking.promisingedu.com/2018-cug-en-undergraduate-law,CUG_2018_法律Law.csv
CUG-Subject,cug,2018,图书馆和信息管理Librarianship & Information Management,https://ranking.promisingedu.com/2018-cug-en-undergraduate-librarianship_information_management,CUG_2018_图书馆和信息管理Librarianship & Information Management.csv
CUG-Subject,cug,2018,语言学Linguistics,https://ranking.promisingedu.com/2018-cug-en-undergraduate-linguistics,CUG_2018_语言学Linguistics.csv
CUG-Subject,cug,2018,市场营销Marketing,https://ranking.promisingedu.com/2018-cug-en-undergraduate-marketing,CUG_2018_市场营销Marketing.csv
CUG-Subject,cug,2018,材料技术Materials Technology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-materials_technology,CUG_2018_材料技术Materials Technology.csv
CUG-Subject,cug,2018,数学Mathematics,https://ranking.promisingedu.com/2018-cug-en-undergraduate-mathematics,CUG_2018_数学Mathematics.csv
CUG-Subject,cug,2018,机械工程Mechanical Engineering,https://ranking.promisingedu.com/2018-cug-en-undergraduate-mechanical_engineering,CUG_2018_机械工程Mechanical Engineering.csv
CUG-Subject,cug,2018,医药Medical Technology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-medical_technology,CUG_2018_医药Medical Technology.csv
CUG-Subject,cug,2018,医学Medicine,https://ranking.promisingedu.com/2018-cug-en-undergraduate-medicine,CUG_2018_医学Medicine.csv
CUG-Subject,cug,2018,中东和非洲研究Middle Eastern & African Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-middle_eastern_african_studies,CUG_2018_中东和非洲研究Middle Eastern & African Studies.csv
CUG-Subject,cug,2018,音乐Music,https://ranking.promisingedu.com/2018-cug-en-undergraduate-music,CUG_2018_音乐Music.csv
CUG-Subject,cug,2018,护理学Nursing,https://ranking.promisingedu.com/2018-cug-en-undergraduate-nursing,CUG_2018_护理学Nursing.csv
CUG-Subject,cug,2018,职业治疗Occupational Therapy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-occupational_therapy,CUG_2018_职业治疗Occupational Therapy.csv
CUG-Subject,cug,2018,"眼科学和视光学Optometry, Ophthalmology & Orthoptics",https://ranking.promisingedu.com/2018-cug-en-undergraduate-optometry_ophthalmology_orthoptics,"CUG_2018_眼科学和视光学Optometry, Ophthalmology & Orthoptics.csv"
CUG-Subject,cug,2018,药理学及药剂学Pharmacology & Pharmacy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-pharmacology_pharmacy,CUG_2018_药理学及药剂学Pharmacology & Pharmacy.csv
CUG-Subject,cug,2018,哲学Philosophy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-philosophy,CUG_2018_哲学Philosophy.csv
CUG-Subject,cug,2018,物理与天文学Physics & Astronomy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-physics_astronomy,CUG_2018_物理与天文学Physics & Astronomy.csv
CUG-Subject,cug,2018,物理疗法Physiotherapy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-physiotherapy,CUG_2018_物理疗法Physiotherapy.csv
CUG-Subject,cug,2018,政治学Politics,https://ranking.promisingedu.com/2018-cug-en-undergraduate-politics,CUG_2018_政治学Politics.csv
CUG-Subject,cug,2018,心理学Psychology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-psychology,CUG_2018_心理学Psychology.csv
CUG-Subject,cug,2018,俄语Russian & East European Languages,https://ranking.promisingedu.com/2018-cug-en-undergraduate-russian_east_european_languages,CUG_2018_俄语Russian & East European Languages.csv
CUG-Subject,cug,2018,社会政策Social Policy,https://ranking.promisingedu.com/2018-cug-en-undergraduate-social_policy,CUG_2018_社会政策Social Policy.csv
CUG-Subject,cug,2018,社会政策Social Work,https://ranking.promisingedu.com/2018-cug-en-undergraduate-social_work,CUG_2018_社会政策Social Work.csv
CUG-Subject,cug,2018,社会学Sociology,https://ranking.promisingedu.com/2018-cug-en-undergraduate-sociology,CUG_2018_社会学Sociology.csv
CUG-Subject,cug,2018,运动科学Sports Science,https://ranking.promisingedu.com/2018-cug-en-undergraduate-sports_science,CUG_2018_运动科学Sports Science.csv
CUG-Subject,cug,2018,神学和宗教研究Theology & Religious Studies,https://ranking.promisingedu.com/2018-cug-en-undergraduate-theology_religious_studies,CUG_2018_神学和宗教研究Theology & Religious Studies.csv
CUG-Subject,cug,2018,城乡规划与景观Town & Country Planning and Landscape Design,https://ranking.promisingedu.com/2018-cug-en-undergraduate-town_country_planning_and_landscape_design,CUG_2018_城乡规划与景观Town & Country Planning and Landscape Design.csv
CUG-Subject,cug,2018,兽医学Veterinary Medicine,https://ranking.promisingedu.com/2018-cug-en-undergraduate-veterinary_medicine,CUG_2018_兽医学Veterinary Medicine.csv
CUG-Subject,cug,2019,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2019-cug-en-undergraduate-accounting_finance,CUG_2019_会计与金融Accounting & Finance.csv
CUG-Subject,cug,2019,航空和制造工程学Aeronautical & Manufacturing Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-aeronautical_manufacturing_engineering,CUG_2019_航空和制造工程学Aeronautical & Manufacturing Engineering.csv
CUG-Subject,cug,2019,农业与林业Agriculture & Forestry,https://ranking.promisingedu.com/2019-cug-en-undergraduate-agriculture_forestry,CUG_2019_农业与林业Agriculture & Forestry.csv
CUG-Subject,cug,2019,美洲研究American Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-american_studies,CUG_2019_美洲研究American Studies.csv
CUG-Subject,cug,2019,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-anatomy_physiology,CUG_2019_解剖生理学Anatomy & Physiology.csv
CUG-Subject,cug,2019,人类学Anthropology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-anthropology,CUG_2019_人类学Anthropology.csv
CUG-Subject,cug,2019,考古学Archaeology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-archaeology,CUG_2019_考古学Archaeology.csv
CUG-Subject,cug,2019,建筑学Architecture,https://ranking.promisingedu.com/2019-cug-en-undergraduate-architecture,CUG_2019_建筑学Architecture.csv
CUG-Subject,cug,2019,艺术与设计Art & Design,https://ranking.promisingedu.com/2019-cug-en-undergraduate-art_design,CUG_2019_艺术与设计Art & Design.csv
CUG-Subject,cug,2019,耳科与口腔科Aural & Oral Sciences,https://ranking.promisingedu.com/2019-cug-en-undergraduate-aural_oral_sciences,CUG_2019_耳科与口腔科Aural & Oral Sciences.csv
CUG-Subject,cug,2019,生物科学Biological Sciences,https://ranking.promisingedu.com/2019-cug-en-undergraduate-biological_sciences,CUG_2019_生物科学Biological Sciences.csv
CUG-Subject,cug,2019,建筑Building,https://ranking.promisingedu.com/2019-cug-en-undergraduate-building,CUG_2019_建筑Building.csv
CUG-Subject,cug,2019,商科与管理学Business & Management Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-business_management_studies,CUG_2019_商科与管理学Business & Management Studies.csv
CUG-Subject,cug,2019,凯尔特研究Celtic Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-celtic_studies,CUG_2019_凯尔特研究Celtic Studies.csv
CUG-Subject,cug,2019,化学工程Chemical Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-chemical_engineering,CUG_2019_化学工程Chemical Engineering.csv
CUG-Subject,cug,2019,化学Chemistry,https://ranking.promisingedu.com/2019-cug-en-undergraduate-chemistry,CUG_2019_化学Chemistry.csv
CUG-Subject,cug,2019,土木工程Civil Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-civil_engineering,CUG_2019_土木工程Civil Engineering.csv
CUG-Subject,cug,2019,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2019-cug-en-undergraduate-classics_ancient_history,CUG_2019_古典文学Classics & Ancient History.csv
CUG-Subject,cug,2019,通信与传媒研究Communication & Media Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-communication_media_studies,CUG_2019_通信与传媒研究Communication & Media Studies.csv
CUG-Subject,cug,2019,补充医疗Complementary Medicine,https://ranking.promisingedu.com/2019-cug-en-undergraduate-complementary_medicine,CUG_2019_补充医疗Complementary Medicine.csv
CUG-Subject,cug,2019,计算机科学Computer Science,https://ranking.promisingedu.com/2019-cug-en-undergraduate-computer_science,CUG_2019_计算机科学Computer Science.csv
CUG-Subject,cug,2019,创意写作Creative Writing,https://ranking.promisingedu.com/2019-cug-en-undergraduate-creative_writing,CUG_2019_创意写作Creative Writing.csv
CUG-Subject,cug,2019,牙科Dentistry,https://ranking.promisingedu.com/2019-cug-en-undergraduate-dentistry,CUG_2019_牙科Dentistry.csv
CUG-Subject,cug,2019,"戏剧，舞蹈与电影Drama, Dance & Cinematics",https://ranking.promisingedu.com/2019-cug-en-undergraduate-drama_dance_cinematics,"CUG_2019_戏剧，舞蹈与电影Drama, Dance & Cinematics.csv"
CUG-Subject,cug,2019,东南亚研究East & South Asian Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-east_south_asian_studies,CUG_2019_东南亚研究East & South Asian Studies.csv
CUG-Subject,cug,2019,经济学Economics,https://ranking.promisingedu.com/2019-cug-en-undergraduate-economics,CUG_2019_经济学Economics.csv
CUG-Subject,cug,2019,教育学Education,https://ranking.promisingedu.com/2019-cug-en-undergraduate-education,CUG_2019_教育学Education.csv
CUG-Subject,cug,2019,电子与电气工程Electrical & Electronic Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-electrical_electronic_engineering,CUG_2019_电子与电气工程Electrical & Electronic Engineering.csv
CUG-Subject,cug,2019,英语English,https://ranking.promisingedu.com/2019-cug-en-undergraduate-english,CUG_2019_英语English.csv
CUG-Subject,cug,2019,营养学Food Science,https://ranking.promisingedu.com/2019-cug-en-undergraduate-food_science,CUG_2019_营养学Food Science.csv
CUG-Subject,cug,2019,司法科学Forensic Science,https://ranking.promisingedu.com/2019-cug-en-undergraduate-forensic_science,CUG_2019_司法科学Forensic Science.csv
CUG-Subject,cug,2019,法语French,https://ranking.promisingedu.com/2019-cug-en-undergraduate-french,CUG_2019_法语French.csv
CUG-Subject,cug,2019,一般工程General Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-general_engineering,CUG_2019_一般工程General Engineering.csv
CUG-Subject,cug,2019,地理与环境科学Geography & Environmental Science,https://ranking.promisingedu.com/2019-cug-en-undergraduate-geography_environmental_science,CUG_2019_地理与环境科学Geography & Environmental Science.csv
CUG-Subject,cug,2019,地质学Geology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-geology,CUG_2019_地质学Geology.csv
CUG-Subject,cug,2019,德语German,https://ranking.promisingedu.com/2019-cug-en-undergraduate-german,CUG_2019_德语German.csv
CUG-Subject,cug,2019,历史History,https://ranking.promisingedu.com/2019-cug-en-undergraduate-history,CUG_2019_历史History.csv
CUG-Subject,cug,2019,"艺术建筑和设计史History of Art, Architecture & Design",https://ranking.promisingedu.com/2019-cug-en-undergraduate-history_of_art_architecture_design,"CUG_2019_艺术建筑和设计史History of Art, Architecture & Design.csv"
CUG-Subject,cug,2019,"餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism",https://ranking.promisingedu.com/2019-cug-en-undergraduate-hospitality_leisure_recreation_tourism,"CUG_2019_餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism.csv"
CUG-Subject,cug,2019,伊比利亚语言学Iberian Languages,https://ranking.promisingedu.com/2019-cug-en-undergraduate-iberian_languages,CUG_2019_伊比利亚语言学Iberian Languages.csv
CUG-Subject,cug,2019,意大利语Italian,https://ranking.promisingedu.com/2019-cug-en-undergraduate-italian,CUG_2019_意大利语Italian.csv
CUG-Subject,cug,2019,土地与物业管理Land & Property Management,https://ranking.promisingedu.com/2019-cug-en-undergraduate-land_property_management,CUG_2019_土地与物业管理Land & Property Management.csv
CUG-Subject,cug,2019,法律Law,https://ranking.promisingedu.com/2019-cug-en-undergraduate-law,CUG_2019_法律Law.csv
CUG-Subject,cug,2019,图书馆和信息管理Librarianship & Information Management,https://ranking.promisingedu.com/2019-cug-en-undergraduate-librarianship_information_management,CUG_2019_图书馆和信息管理Librarianship & Information Management.csv
CUG-Subject,cug,2019,语言学Linguistics,https://ranking.promisingedu.com/2019-cug-en-undergraduate-linguistics,CUG_2019_语言学Linguistics.csv
CUG-Subject,cug,2019,市场营销Marketing,https://ranking.promisingedu.com/2019-cug-en-undergraduate-marketing,CUG_2019_市场营销Marketing.csv
CUG-Subject,cug,2019,材料技术Materials Technology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-materials_technology,CUG_2019_材料技术Materials Technology.csv
CUG-Subject,cug,2019,数学Mathematics,https://ranking.promisingedu.com/2019-cug-en-undergraduate-mathematics,CUG_2019_数学Mathematics.csv
CUG-Subject,cug,2019,机械工程Mechanical Engineering,https://ranking.promisingedu.com/2019-cug-en-undergraduate-mechanical_engineering,CUG_2019_机械工程Mechanical Engineering.csv
CUG-Subject,cug,2019,医药Medical Technology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-medical_technology,CUG_2019_医药Medical Technology.csv
CUG-Subject,cug,2019,医学Medicine,https://ranking.promisingedu.com/2019-cug-en-undergraduate-medicine,CUG_2019_医学Medicine.csv
CUG-Subject,cug,2019,中东和非洲研究Middle Eastern & African Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-middle_eastern_african_studies,CUG_2019_中东和非洲研究Middle Eastern & African Studies.csv
CUG-Subject,cug,2019,音乐Music,https://ranking.promisingedu.com/2019-cug-en-undergraduate-music,CUG_2019_音乐Music.csv
CUG-Subject,cug,2019,护理学Nursing,https://ranking.promisingedu.com/2019-cug-en-undergraduate-nursing,CUG_2019_护理学Nursing.csv
CUG-Subject,cug,2019,职业治疗Occupational Therapy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-occupational_therapy,CUG_2019_职业治疗Occupational Therapy.csv
CUG-Subject,cug,2019,"眼科学和视光学Optometry, Ophthalmology & Orthoptics",https://ranking.promisingedu.com/2019-cug-en-undergraduate-optometry_ophthalmology_orthoptics,"CUG_2019_眼科学和视光学Optometry, Ophthalmology & Orthoptics.csv"
CUG-Subject,cug,2019,药理学及药剂学Pharmacology & Pharmacy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-pharmacology_pharmacy,CUG_2019_药理学及药剂学Pharmacology & Pharmacy.csv
CUG-Subject,cug,2019,哲学Philosophy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-philosophy,CUG_2019_哲学Philosophy.csv
CUG-Subject,cug,2019,物理与天文学Physics & Astronomy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-physics_astronomy,CUG_2019_物理与天文学Physics & Astronomy.csv
CUG-Subject,cug,2019,物理疗法Physiotherapy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-physiotherapy,CUG_2019_物理疗法Physiotherapy.csv
CUG-Subject,cug,2019,政治学Politics,https://ranking.promisingedu.com/2019-cug-en-undergraduate-politics,CUG_2019_政治学Politics.csv
CUG-Subject,cug,2019,心理学Psychology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-psychology,CUG_2019_心理学Psychology.csv
CUG-Subject,cug,2019,俄语Russian & East European Languages,https://ranking.promisingedu.com/2019-cug-en-undergraduate-russian_east_european_languages,CUG_2019_俄语Russian & East European Languages.csv
CUG-Subject,cug,2019,社会政策Social Policy,https://ranking.promisingedu.com/2019-cug-en-undergraduate-social_policy,CUG_2019_社会政策Social Policy.csv
CUG-Subject,cug,2019,社会政策Social Work,https://ranking.promisingedu.com/2019-cug-en-undergraduate-social_work,CUG_2019_社会政策Social Work.csv
CUG-Subject,cug,2019,社会学Sociology,https://ranking.promisingedu.com/2019-cug-en-undergraduate-sociology,CUG_2019_社会学Sociology.csv
CUG-Subject,cug,2019,运动科学Sports Science,https://ranking.promisingedu.com/2019-cug-en-undergraduate-sports_science,CUG_2019_运动科学Sports Science.csv
CUG-Subject,cug,2019,神学和宗教研究Theology & Religious Studies,https://ranking.promisingedu.com/2019-cug-en-undergraduate-theology_religious_studies,CUG_2019_神学和宗教研究Theology & Religious Studies.csv
CUG-Subject,cug,2019,城乡规划与景观Town & Country Planning and Landscape Design,https://ranking.promisingedu.com/2019-cug-en-undergraduate-town_country_planning_and_landscape_design,CUG_2019_城乡规划与景观Town & Country Planning and Landscape Design.csv
CUG-Subject,cug,2019,兽医学Veterinary Medicine,https://ranking.promisingedu.com/2019-cug-en-undergraduate-veterinary_medicine,CUG_2019_兽医学Veterinary Medicine.csv
CUG-Subject,cug,2020,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2020-cug-en-undergraduate-accounting_finance,CUG_2020_会计与金融Accounting & Finance.csv
CUG-Subject,cug,2020,航空和制造工程学Aeronautical & Manufacturing Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-aeronautical_manufacturing_engineering,CUG_2020_航空和制造工程学Aeronautical & Manufacturing Engineering.csv
